event_id,amplitude,med_freq,duration,energy,mean_freq
20190121T000159Z,770.7042295874579,4.57763671875,6.329044,3131.634994892988,6.380831010614834
20190121T000425Z,442.0286343497069,4.8828125,0.417044,1075.8207398045877,10.314092277612668
20190121T000703Z,1416.454435578378,1.220703125,14.121044,7541.530272643281,2.317377846950838
20190121T001459Z,1608.5796254075776,4.69970703125,13.643044,11564.050329868274,7.012334943965919
20190121T001518Z,2468.636257244079,3.204345703125,14.389044,23571.931688201646,4.817018360079372
20190121T002305Z,3862.8991014411076,1.8310546875,16.731044,62950.77927521064,2.0582079092414416
20190121T002746Z,975.4763376661482,4.638671875,6.689044,5326.335764335149,6.2410822786344955
20190121T003447Z,1706.2765031236368,1.28173828125,18.963044,11221.625022943956,2.635402687776897
20190121T003546Z,571.5233707628244,4.33349609375,2.539044,1645.2957822433602,7.352989520751152
20190121T003657Z,474.58201086819963,3.90625,1.075044,1109.626380285296,8.554500729866866
20190121T003932Z,496.0445941500076,4.69970703125,3.111044,1284.584075781717,8.604947899488575
20190121T004530Z,2161.9206701728617,1.03759765625,29.371044,18637.42690395552,1.4260053190102648
20190121T005130Z,881.1155128817923,1.708984375,4.265044,3336.4090407081444,2.301346681413988
20190121T005510Z,249.90240537944325,19.8974609375,0.239044,296.3266430670207,34.21422677207012
20190121T005516Z,857.5535476342508,4.45556640625,7.273044,3718.6163232710205,5.6055777153442605
20190121T005911Z,248.5372733727866,0.9765625,0.201044,283.8298329618876,27.834670395194905
20190121T010212Z,1013.0609408331857,1.52587890625,9.805044,4450.633889385666,6.3902373402676895
20190121T010352Z,252.9077656358066,58.837890625,0.209044,294.44802464015726,49.86675323750459
20190121T010420Z,2969.6999848262903,1.068115234375,21.859044,32476.38558793551,1.5689551130348833
20190121T010722Z,337.2180517964695,27.7099609375,0.211044,510.55339833951854,36.324627837757006
20190121T010758Z,1199.0435329645193,1.28173828125,6.679044,5454.578319139727,2.8049164074320116
20190121T010906Z,873.259428142617,5.18798828125,0.495044,3577.1628834367134,8.745246758147271
20190121T010940Z,290.55388031342994,49.072265625,0.197044,451.1491645938663,44.00974373348097
20190121T011047Z,293.9276239026144,51.513671875,0.223044,418.05020135224004,43.300844192777795
20190121T011359Z,278.2565414221894,20.8740234375,0.207044,391.4092113144812,35.020607125185116
20190121T011529Z,771.7546149827252,4.45556640625,5.797044,3212.1502460676543,6.562154097973064
20190121T011545Z,1408.7057836066854,1.8310546875,9.723044,8831.552072764702,3.728354077025639
20190121T012133Z,274.1094400626121,11.474609375,0.217044,409.1479516915622,31.486985709799924
20190121T012341Z,273.6625032177414,44.3115234375,0.185044,390.8713666146054,41.12863000420127
20190121T013401Z,1316.5708159791302,1.40380859375,14.555044,6683.79562878182,3.6766496188663518
20190121T013628Z,4589.596829625861,1.03759765625,19.787044,87811.17859164755,1.8201180580488305
20190121T014620Z,1620.6957394019585,1.190185546875,23.289044,9854.440231201765,1.5978562674674117
20190121T015940Z,751.5038873374688,4.39453125,7.169044,2892.438174813662,5.9808380661796186
