,event_id,station,components,time,duration
0,20190116T000432Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T00:04:32.122000Z,0.17
1,20190116T000838Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T00:08:38.512000Z,0.306
2,20190116T002534Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T00:25:34.766000Z,4.46
3,20190116T004427Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T00:44:27.330000Z,0.17
4,20190116T010105Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T01:01:05.558000Z,0.176
5,20190116T012041Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T01:20:41.474000Z,7.248
6,20190116T012301Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T01:23:01.446000Z,0.224
7,20190116T013944Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T01:39:44.668000Z,1.094
8,20190116T014649Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T01:46:49.686000Z,0.134
9,20190116T020331Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T02:03:31.428000Z,0.21
10,20190116T022601Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T02:26:01.062000Z,0.55
11,20190116T023301Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T02:33:01.048000Z,0.69
12,20190116T024003Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T02:40:03.104000Z,0.758
13,20190116T024030Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T02:40:30.702000Z,0.142
14,20190116T032015Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T03:20:15.472000Z,0.432
15,20190116T033043Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T03:30:43.928000Z,0.088
16,20190116T033448Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T03:34:48.716000Z,0.284
17,20190116T034610Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T03:46:10.166000Z,0.266
18,20190116T035207Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-16T03:52:07.982000Z,0.35
