,event_id,group
0,20190128T000506Z,0
1,20190128T000520Z,0
2,20190128T001210Z,0
3,20190128T001625Z,0
4,20190128T002049Z,0
5,20190128T002143Z,0
6,20190128T002532Z,0
7,20190128T003027Z,0
8,20190128T003634Z,0
9,20190128T003742Z,0
10,20190128T004044Z,0
11,20190128T004530Z,0
12,20190128T005055Z,0
13,20190128T011106Z,0
14,20190128T015443Z,0
15,20190128T021806Z,0
16,20190128T022124Z,0
17,20190128T030646Z,0
18,20190128T030947Z,0
19,20190128T031927Z,0
20,20190128T040608Z,0
21,20190128T042100Z,0
22,20190128T043341Z,0
23,20190128T045626Z,0
24,20190128T063625Z,0
25,20190128T083708Z,0
26,20190128T085220Z,0
27,20190128T093007Z,0
28,20190128T093741Z,0
29,20190128T094650Z,0
30,20190128T094757Z,0
31,20190128T094949Z,0
32,20190128T095549Z,0
33,20190128T100404Z,0
34,20190128T100755Z,0
35,20190128T100846Z,0
36,20190128T105659Z,0
37,20190128T110123Z,0
38,20190128T110717Z,0
39,20190128T110831Z,0
40,20190128T124602Z,0
41,20190128T145812Z,0
42,20190128T162049Z,0
43,20190128T162659Z,0
44,20190128T163408Z,0
45,20190128T164414Z,0
46,20190128T164520Z,0
47,20190128T165404Z,0
48,20190128T170306Z,0
49,20190128T171502Z,0
50,20190128T172843Z,0
51,20190128T175648Z,0
52,20190128T180520Z,0
53,20190128T180632Z,0
54,20190128T180739Z,0
55,20190128T181038Z,0
56,20190128T181338Z,0
57,20190128T181719Z,0
58,20190128T183147Z,0
59,20190128T183913Z,0
60,20190128T184513Z,0
61,20190128T185433Z,0
62,20190128T185614Z,0
63,20190128T190231Z,0
64,20190128T190701Z,0
65,20190128T191915Z,0
66,20190128T192507Z,0
67,20190128T192833Z,0
68,20190128T193023Z,0
69,20190128T193620Z,0
70,20190128T194417Z,0
71,20190128T200008Z,0
72,20190128T200451Z,0
73,20190128T201724Z,0
74,20190128T203119Z,0
75,20190128T204200Z,0
76,20190128T204259Z,0
77,20190128T205110Z,0
78,20190128T205408Z,0
79,20190128T205736Z,0
80,20190128T210115Z,0
81,20190128T210731Z,0
82,20190128T211141Z,0
83,20190128T213132Z,0
84,20190128T214115Z,0
85,20190128T215002Z,0
86,20190128T215137Z,0
87,20190128T220154Z,0
88,20190128T221301Z,0
89,20190128T231101Z,0
90,20190128T232222Z,0
91,20190128T232421Z,0
92,20190128T235545Z,0
93,20190128T235718Z,0
94,20190128T235857Z,0
