,event_id,group
0,20190120T000002Z,0
1,20190120T001111Z,0
2,20190120T014535Z,0
3,20190120T042440Z,0
4,20190120T042725Z,0
5,20190120T050911Z,0
6,20190120T052313Z,0
7,20190120T053617Z,0
8,20190120T055222Z,0
9,20190120T055647Z,0
10,20190120T061352Z,0
11,20190120T061523Z,0
12,20190120T062106Z,0
13,20190120T063837Z,0
14,20190120T064122Z,0
15,20190120T064315Z,0
16,20190120T065448Z,0
17,20190120T070428Z,0
18,20190120T070524Z,0
19,20190120T072752Z,0
20,20190120T080118Z,0
21,20190120T081649Z,0
22,20190120T083803Z,0
23,20190120T084151Z,0
24,20190120T085112Z,0
25,20190120T090420Z,0
26,20190120T090912Z,0
27,20190120T091719Z,0
28,20190120T094547Z,0
29,20190120T100857Z,0
30,20190120T103133Z,0
31,20190120T103216Z,0
32,20190120T105408Z,0
33,20190120T110031Z,0
34,20190120T111620Z,0
35,20190120T113715Z,0
36,20190120T115515Z,0
37,20190120T120121Z,0
38,20190120T120200Z,0
39,20190120T120348Z,0
40,20190120T120359Z,0
41,20190120T120447Z,0
42,20190120T120509Z,0
43,20190120T134014Z,0
44,20190120T162606Z,0
45,20190120T164514Z,0
46,20190120T164908Z,0
47,20190120T170904Z,0
48,20190120T204634Z,0
49,20190120T205157Z,0
50,20190120T205347Z,0
51,20190120T212432Z,0
52,20190120T230429Z,0
