,event_id,stations,network_time,ref_time,ref_duration,group
0,20190113T000333Z,['1J.TI3B.'],0.0,2019-01-13T00:03:33.008000Z,0.486,0
1,20190113T000459Z,['1J.TI3B.'],0.0,2019-01-13T00:04:59.704000Z,0.138,0
2,20190113T000530Z,['1J.TI3B.'],0.0,2019-01-13T00:05:30.906000Z,0.322,0
3,20190113T000601Z,['1J.TI3B.'],0.0,2019-01-13T00:06:01.484000Z,0.37,0
4,20190113T000935Z,['1J.TI3B.'],0.0,2019-01-13T00:09:35.396000Z,0.176,0
5,20190113T001605Z,['1J.TI3B.'],0.0,2019-01-13T00:16:05.216000Z,0.142,0
6,20190113T003109Z,['1J.TI3B.'],0.0,2019-01-13T00:31:09.614000Z,0.264,0
7,20190113T003137Z,['1J.TI3B.'],0.0,2019-01-13T00:31:37.156000Z,2.564,0
8,20190113T003411Z,['1J.TI3B.'],0.0,2019-01-13T00:34:11.390000Z,0.174,0
9,20190113T003657Z,['1J.TI3B.'],0.0,2019-01-13T00:36:57.492000Z,0.546,0
10,20190113T003715Z,['1J.TI3B.'],0.0,2019-01-13T00:37:15.084000Z,0.264,0
11,20190113T003815Z,['1J.TI3B.'],0.0,2019-01-13T00:38:15.142000Z,0.51,0
12,20190113T003902Z,['1J.TI3B.'],0.0,2019-01-13T00:39:02.978000Z,0.508,0
13,20190113T003942Z,['1J.TI3B.'],0.0,2019-01-13T00:39:42.826000Z,0.362,0
14,20190113T004656Z,['1J.TI3B.'],0.0,2019-01-13T00:46:56.914000Z,0.178,0
15,20190113T004819Z,['1J.TI3B.'],0.0,2019-01-13T00:48:19.442000Z,0.142,0
16,20190113T004945Z,['1J.TI3B.'],0.0,2019-01-13T00:49:45.828000Z,0.404,0
17,20190113T005308Z,['1J.TI3B.'],0.0,2019-01-13T00:53:08.202000Z,0.178,0
18,20190113T010706Z,['1J.TI3B.'],0.0,2019-01-13T01:07:06.896000Z,0.234,0
19,20190113T012130Z,['1J.TI3B.'],0.0,2019-01-13T01:21:30.168000Z,0.122,0
20,20190113T012245Z,['1J.TI3B.'],0.0,2019-01-13T01:22:45.444000Z,0.292,0
21,20190113T013613Z,['1J.TI3B.'],0.0,2019-01-13T01:36:13.480000Z,0.49,0
22,20190113T014328Z,['1J.TI3B.'],0.0,2019-01-13T01:43:28.436000Z,0.302,0
23,20190113T021617Z,['1J.TI3B.'],0.0,2019-01-13T02:16:17.372000Z,0.378,0
24,20190113T021826Z,['1J.TI3B.'],0.0,2019-01-13T02:18:26.476000Z,0.536,0
25,20190113T021853Z,['1J.TI3B.'],0.0,2019-01-13T02:18:53.582000Z,0.296,0
26,20190113T022350Z,['1J.TI3B.'],0.0,2019-01-13T02:23:50.492000Z,0.266,0
27,20190113T022914Z,['1J.TI3B.'],0.0,2019-01-13T02:29:14.882000Z,0.512,0
28,20190113T024120Z,['1J.TI3B.'],0.0,2019-01-13T02:41:20.480000Z,0.312,0
