,event_id,group
0,20190113T000333Z,0
1,20190113T000459Z,0
2,20190113T000530Z,0
3,20190113T000601Z,0
4,20190113T000935Z,0
5,20190113T001605Z,0
6,20190113T003109Z,0
7,20190113T003137Z,0
8,20190113T003411Z,0
9,20190113T003657Z,0
10,20190113T003715Z,0
11,20190113T003815Z,0
12,20190113T003902Z,0
13,20190113T003942Z,0
14,20190113T004656Z,0
15,20190113T004819Z,0
16,20190113T004945Z,0
17,20190113T005308Z,0
18,20190113T010706Z,0
19,20190113T012130Z,0
20,20190113T012245Z,0
21,20190113T013613Z,0
22,20190113T014328Z,0
23,20190113T021617Z,0
24,20190113T021826Z,0
25,20190113T021853Z,0
26,20190113T022350Z,0
27,20190113T022914Z,0
28,20190113T024120Z,0
29,20190113T024153Z,0
30,20190113T024221Z,0
31,20190113T025321Z,0
32,20190113T025524Z,0
33,20190113T025744Z,0
34,20190113T030114Z,0
35,20190113T030516Z,0
36,20190113T032055Z,0
37,20190113T032400Z,0
38,20190113T032504Z,0
39,20190113T033318Z,0
40,20190113T033518Z,0
41,20190113T033553Z,0
42,20190113T033842Z,0
43,20190113T034015Z,0
44,20190113T034427Z,0
45,20190113T035444Z,0
46,20190113T035848Z,0
47,20190113T040051Z,0
48,20190113T040153Z,0
49,20190113T040601Z,0
50,20190113T041059Z,0
51,20190113T041327Z,0
52,20190113T041431Z,0
53,20190113T041540Z,0
54,20190113T042330Z,0
55,20190113T042600Z,0
56,20190113T042611Z,0
57,20190113T042651Z,0
58,20190113T044416Z,0
59,20190113T044521Z,0
60,20190113T045241Z,0
61,20190113T045251Z,0
62,20190113T045511Z,0
63,20190113T045543Z,0
64,20190113T045605Z,0
65,20190113T045836Z,0
66,20190113T045854Z,0
67,20190113T050114Z,0
68,20190113T050519Z,0
69,20190113T050646Z,0
70,20190113T051017Z,0
71,20190113T051050Z,0
72,20190113T051153Z,0
73,20190113T051217Z,0
74,20190113T051247Z,0
75,20190113T052106Z,0
76,20190113T052131Z,0
77,20190113T052155Z,0
78,20190113T052944Z,0
79,20190113T053042Z,0
80,20190113T053100Z,0
81,20190113T053322Z,0
82,20190113T053537Z,0
83,20190113T053603Z,0
84,20190113T053727Z,0
85,20190113T054009Z,0
86,20190113T054026Z,0
87,20190113T055015Z,0
88,20190113T055625Z,0
89,20190113T055747Z,0
90,20190113T060302Z,0
91,20190113T060704Z,0
92,20190113T061104Z,0
93,20190113T061343Z,0
94,20190113T061414Z,0
95,20190113T061424Z,0
96,20190113T061542Z,0
97,20190113T061948Z,0
98,20190113T062349Z,0
99,20190113T062711Z,0
100,20190113T062947Z,0
101,20190113T063022Z,0
102,20190113T064315Z,0
103,20190113T064403Z,0
104,20190113T064601Z,0
105,20190113T064850Z,0
106,20190113T064938Z,0
107,20190113T065124Z,0
108,20190113T065226Z,0
109,20190113T065404Z,0
110,20190113T065425Z,0
111,20190113T065604Z,0
112,20190113T070001Z,0
113,20190113T070018Z,0
114,20190113T070043Z,0
115,20190113T070106Z,0
116,20190113T070115Z,0
117,20190113T070233Z,0
118,20190113T070420Z,0
119,20190113T070432Z,0
120,20190113T070721Z,0
121,20190113T071856Z,0
122,20190113T071940Z,0
123,20190113T072831Z,0
124,20190113T072923Z,0
125,20190113T073124Z,0
126,20190113T074756Z,0
127,20190113T074807Z,0
128,20190113T074821Z,0
129,20190113T075440Z,0
130,20190113T075746Z,0
131,20190113T075852Z,0
132,20190113T080140Z,0
133,20190113T081753Z,0
134,20190113T081839Z,0
135,20190113T082656Z,0
136,20190113T082805Z,0
137,20190113T082848Z,0
138,20190113T082953Z,0
139,20190113T083715Z,0
140,20190113T085656Z,0
141,20190113T090800Z,0
142,20190113T091014Z,0
143,20190113T091029Z,0
144,20190113T091103Z,0
145,20190113T091335Z,0
146,20190113T092109Z,0
147,20190113T092226Z,0
148,20190113T092940Z,0
149,20190113T093027Z,0
150,20190113T093121Z,0
151,20190113T093248Z,0
152,20190113T093641Z,0
153,20190113T094547Z,0
154,20190113T100034Z,0
155,20190113T100127Z,0
156,20190113T100241Z,0
157,20190113T101015Z,0
158,20190113T101855Z,0
159,20190113T102341Z,0
160,20190113T102832Z,0
161,20190113T102927Z,0
162,20190113T103033Z,0
163,20190113T103045Z,0
164,20190113T103336Z,0
165,20190113T103718Z,0
166,20190113T103923Z,0
167,20190113T104423Z,0
168,20190113T104538Z,0
169,20190113T104754Z,0
170,20190113T105123Z,0
171,20190113T105135Z,0
172,20190113T105353Z,0
173,20190113T105634Z,0
174,20190113T110736Z,0
175,20190113T111134Z,0
176,20190113T111250Z,0
177,20190113T111313Z,0
178,20190113T111443Z,0
179,20190113T111457Z,0
180,20190113T111530Z,0
181,20190113T111706Z,0
182,20190113T111827Z,0
183,20190113T111917Z,0
184,20190113T112002Z,0
185,20190113T112126Z,0
186,20190113T112313Z,0
187,20190113T112404Z,0
188,20190113T112447Z,0
189,20190113T113011Z,0
190,20190113T113355Z,0
191,20190113T113629Z,0
192,20190113T113644Z,0
193,20190113T113701Z,0
194,20190113T113711Z,0
195,20190113T113838Z,0
196,20190113T113848Z,0
197,20190113T114058Z,0
198,20190113T114258Z,0
199,20190113T114443Z,0
200,20190113T114528Z,0
201,20190113T114553Z,0
202,20190113T114632Z,0
203,20190113T114936Z,0
204,20190113T114952Z,0
205,20190113T115120Z,0
206,20190113T115615Z,0
207,20190113T115728Z,0
208,20190113T115754Z,0
209,20190113T115832Z,0
210,20190113T115844Z,0
211,20190113T120010Z,0
212,20190113T120123Z,0
213,20190113T120157Z,0
214,20190113T120228Z,0
215,20190113T120323Z,0
216,20190113T120457Z,0
217,20190113T120512Z,0
218,20190113T120646Z,0
219,20190113T120726Z,0
220,20190113T120739Z,0
221,20190113T120756Z,0
222,20190113T121039Z,0
223,20190113T121332Z,0
224,20190113T121608Z,0
225,20190113T121828Z,0
226,20190113T121937Z,0
227,20190113T121952Z,0
228,20190113T122104Z,0
229,20190113T122156Z,0
230,20190113T122349Z,0
231,20190113T123138Z,0
232,20190113T123400Z,0
233,20190113T123441Z,0
234,20190113T123459Z,0
235,20190113T123510Z,0
236,20190113T123534Z,0
237,20190113T123925Z,0
238,20190113T123935Z,0
239,20190113T124827Z,0
240,20190113T124951Z,0
241,20190113T125120Z,0
242,20190113T125217Z,0
243,20190113T125402Z,0
244,20190113T125615Z,0
245,20190113T125632Z,0
246,20190113T125734Z,0
247,20190113T125755Z,0
248,20190113T125814Z,0
249,20190113T125833Z,0
250,20190113T130006Z,0
251,20190113T130040Z,0
252,20190113T130055Z,0
253,20190113T130136Z,0
254,20190113T130236Z,0
255,20190113T130321Z,0
256,20190113T130420Z,0
257,20190113T130428Z,0
258,20190113T130437Z,0
259,20190113T130507Z,0
260,20190113T130526Z,0
261,20190113T130542Z,0
262,20190113T130607Z,0
263,20190113T130842Z,0
264,20190113T131204Z,0
265,20190113T131222Z,0
266,20190113T131336Z,0
267,20190113T131557Z,0
268,20190113T131642Z,0
269,20190113T131829Z,0
270,20190113T131930Z,0
271,20190113T132339Z,0
272,20190113T132506Z,0
273,20190113T132644Z,0
274,20190113T132750Z,0
275,20190113T132812Z,0
276,20190113T132853Z,0
277,20190113T132944Z,0
278,20190113T133019Z,0
279,20190113T133036Z,0
280,20190113T133134Z,0
281,20190113T133159Z,0
282,20190113T133347Z,0
283,20190113T133415Z,0
284,20190113T133634Z,0
285,20190113T133732Z,0
286,20190113T134243Z,0
287,20190113T134252Z,0
288,20190113T134305Z,0
289,20190113T134605Z,0
290,20190113T134624Z,0
291,20190113T134648Z,0
292,20190113T134656Z,0
293,20190113T134709Z,0
294,20190113T134720Z,0
295,20190113T134758Z,0
296,20190113T134908Z,0
297,20190113T134943Z,0
298,20190113T134954Z,0
299,20190113T135002Z,0
300,20190113T135013Z,0
301,20190113T135030Z,0
302,20190113T135103Z,0
303,20190113T135114Z,0
304,20190113T135157Z,0
305,20190113T135242Z,0
306,20190113T135332Z,0
307,20190113T135534Z,0
308,20190113T135725Z,0
309,20190113T135908Z,0
310,20190113T135918Z,0
311,20190113T135932Z,0
312,20190113T135957Z,0
313,20190113T140358Z,0
314,20190113T140446Z,0
315,20190113T140512Z,0
316,20190113T140613Z,0
317,20190113T140637Z,0
318,20190113T140812Z,0
319,20190113T140819Z,0
320,20190113T140906Z,0
321,20190113T140927Z,0
322,20190113T141334Z,0
323,20190113T141814Z,0
324,20190113T142100Z,0
325,20190113T142205Z,0
326,20190113T142234Z,0
327,20190113T142359Z,0
328,20190113T142522Z,0
329,20190113T142600Z,0
330,20190113T142742Z,0
331,20190113T143034Z,0
332,20190113T143308Z,0
333,20190113T143524Z,0
334,20190113T143728Z,0
335,20190113T143738Z,0
336,20190113T144346Z,0
337,20190113T144631Z,0
338,20190113T145210Z,0
339,20190113T145346Z,0
340,20190113T145458Z,0
341,20190113T145552Z,0
342,20190113T145731Z,0
343,20190113T145847Z,0
344,20190113T150308Z,0
345,20190113T150429Z,0
346,20190113T150656Z,0
347,20190113T150711Z,0
348,20190113T150742Z,0
349,20190113T150753Z,0
350,20190113T151026Z,0
351,20190113T151049Z,0
352,20190113T151057Z,0
353,20190113T151103Z,0
354,20190113T151121Z,0
355,20190113T151127Z,0
356,20190113T151314Z,0
357,20190113T151804Z,0
358,20190113T152157Z,0
359,20190113T152258Z,0
360,20190113T152322Z,0
361,20190113T152442Z,0
362,20190113T152457Z,0
363,20190113T152549Z,0
364,20190113T152609Z,0
365,20190113T152619Z,0
366,20190113T153234Z,0
367,20190113T153416Z,0
368,20190113T153643Z,0
369,20190113T153757Z,0
370,20190113T153834Z,0
371,20190113T153906Z,0
372,20190113T154438Z,0
373,20190113T154623Z,0
374,20190113T154729Z,0
375,20190113T154747Z,0
376,20190113T154849Z,0
377,20190113T154921Z,0
378,20190113T155109Z,0
379,20190113T155216Z,0
380,20190113T155540Z,0
381,20190113T160154Z,0
382,20190113T160207Z,0
383,20190113T160921Z,0
384,20190113T161537Z,0
385,20190113T161632Z,0
386,20190113T163005Z,0
387,20190113T163015Z,0
388,20190113T163736Z,0
389,20190113T164633Z,0
390,20190113T165442Z,0
391,20190113T171307Z,0
392,20190113T171345Z,0
393,20190113T171546Z,0
394,20190113T173554Z,0
395,20190113T173919Z,0
396,20190113T174038Z,0
397,20190113T174120Z,0
398,20190113T180002Z,0
399,20190113T180152Z,0
400,20190113T180425Z,0
401,20190113T181244Z,0
402,20190113T183409Z,0
403,20190113T183934Z,0
404,20190113T184242Z,0
405,20190113T185641Z,0
406,20190113T190450Z,0
407,20190113T191155Z,0
408,20190113T191556Z,0
409,20190113T195435Z,0
410,20190113T202740Z,0
411,20190113T212252Z,0
412,20190113T214525Z,0
413,20190113T220055Z,0
414,20190113T220646Z,0
415,20190113T221046Z,0
416,20190113T221628Z,0
417,20190113T222003Z,0
418,20190113T225708Z,0
419,20190113T225813Z,0
420,20190113T230440Z,0
421,20190113T231411Z,0
422,20190113T232853Z,0
423,20190113T233732Z,0
424,20190113T234324Z,0
425,20190113T234342Z,0
426,20190113T235518Z,0
427,20190113T235827Z,0
