,event_id,group
0,20190120T001058Z,0
1,20190120T001255Z,0
2,20190120T002718Z,0
3,20190120T004628Z,0
4,20190120T011714Z,0
5,20190120T011934Z,0
6,20190120T013008Z,0
7,20190120T014509Z,0
8,20190120T021159Z,0
9,20190120T021534Z,0
10,20190120T021602Z,0
11,20190120T023515Z,0
12,20190120T025822Z,0
13,20190120T030924Z,0
14,20190120T031008Z,0
15,20190120T032350Z,0
16,20190120T034008Z,0
17,20190120T034717Z,0
18,20190120T035936Z,0
19,20190120T040024Z,0
20,20190120T041548Z,0
21,20190120T042037Z,0
22,20190120T042738Z,0
23,20190120T042929Z,0
24,20190120T042940Z,0
25,20190120T043316Z,0
26,20190120T043347Z,0
27,20190120T043644Z,0
28,20190120T043857Z,0
29,20190120T044003Z,0
30,20190120T045231Z,0
31,20190120T045601Z,0
32,20190120T050508Z,0
33,20190120T050833Z,0
34,20190120T051521Z,0
35,20190120T052225Z,0
36,20190120T052303Z,0
37,20190120T052426Z,0
38,20190120T052723Z,0
39,20190120T053215Z,0
40,20190120T053609Z,0
41,20190120T053653Z,0
42,20190120T055218Z,0
43,20190120T055359Z,0
44,20190120T060612Z,0
45,20190120T061357Z,0
46,20190120T061515Z,0
47,20190120T062047Z,0
48,20190120T062402Z,0
49,20190120T063325Z,0
50,20190120T063801Z,0
51,20190120T063830Z,0
52,20190120T064047Z,0
53,20190120T064115Z,0
54,20190120T065227Z,0
55,20190120T065518Z,0
56,20190120T070418Z,0
57,20190120T071956Z,0
58,20190120T072322Z,0
59,20190120T072744Z,0
60,20190120T075916Z,0
61,20190120T080109Z,0
62,20190120T080304Z,0
63,20190120T080418Z,0
64,20190120T081645Z,0
65,20190120T082102Z,0
66,20190120T082900Z,0
67,20190120T083712Z,0
68,20190120T083754Z,0
69,20190120T084143Z,0
70,20190120T085105Z,0
71,20190120T090417Z,0
72,20190120T090901Z,0
73,20190120T091325Z,0
74,20190120T091715Z,0
75,20190120T093726Z,0
76,20190120T093942Z,0
77,20190120T094536Z,0
78,20190120T095840Z,0
79,20190120T100204Z,0
80,20190120T100352Z,0
81,20190120T100500Z,0
82,20190120T100848Z,0
83,20190120T103122Z,0
84,20190120T104302Z,0
85,20190120T104633Z,0
86,20190120T104840Z,0
87,20190120T105002Z,0
88,20190120T105332Z,0
89,20190120T105953Z,0
90,20190120T105955Z,0
91,20190120T110204Z,0
92,20190120T110233Z,0
93,20190120T111627Z,0
94,20190120T114857Z,0
95,20190120T120127Z,0
96,20190120T120707Z,0
97,20190120T121719Z,0
98,20190120T121720Z,0
99,20190120T125707Z,0
100,20190120T133651Z,0
101,20190120T144000Z,0
102,20190120T145724Z,0
103,20190120T150244Z,0
104,20190120T150416Z,0
105,20190120T152402Z,0
106,20190120T164405Z,0
107,20190120T164813Z,0
108,20190120T164956Z,0
109,20190120T180738Z,0
110,20190120T181453Z,0
111,20190120T182700Z,0
112,20190120T184819Z,0
113,20190120T190524Z,0
114,20190120T200101Z,0
115,20190120T200127Z,0
116,20190120T201038Z,0
117,20190120T201739Z,0
118,20190120T204602Z,0
119,20190120T204630Z,0
120,20190120T204803Z,0
121,20190120T205341Z,0
122,20190120T205809Z,0
123,20190120T210113Z,0
124,20190120T210319Z,0
125,20190120T211322Z,0
126,20190120T211658Z,0
127,20190120T211912Z,0
128,20190120T212201Z,0
129,20190120T212342Z,0
130,20190120T213607Z,0
131,20190120T214550Z,0
132,20190120T214651Z,0
133,20190120T214909Z,0
134,20190120T215520Z,0
135,20190120T220128Z,0
136,20190120T220401Z,0
137,20190120T220852Z,0
138,20190120T220912Z,0
139,20190120T222613Z,0
140,20190120T222919Z,0
141,20190120T224657Z,0
142,20190120T225944Z,0
143,20190120T230007Z,0
144,20190120T230108Z,0
145,20190120T230144Z,0
146,20190120T231544Z,0
147,20190120T231854Z,0
148,20190120T233321Z,0
149,20190120T233602Z,0
150,20190120T233933Z,0
151,20190120T234149Z,0
152,20190120T235129Z,0
153,20190120T235731Z,0
