,event_id,group,similarity
0,20190127T004045Z,43,0.8070416568782313
1,20190127T051024Z,31,0.9207181816130019
2,20190127T052946Z,31,0.866646715501219
3,20190127T062456Z,31,0.9028018483400774
4,20190127T070025Z,31,0.862069302462254
5,20190127T081617Z,43,0.8650500161940453
6,20190127T093544Z,43,0.860292738284854
7,20190127T111107Z,31,0.9219549234075748
8,20190127T122936Z,43,0.8041116724410974
9,20190127T132421Z,31,0.8665826598646889
10,20190127T152847Z,31,0.8369613416013482
11,20190127T160040Z,31,0.8044482325272955
12,20190127T170139Z,31,0.8338621046979474
13,20190127T172823Z,31,0.8212245093553846
14,20190127T184638Z,31,0.8527439368965742
15,20190127T194111Z,31,0.8642565986255425
16,20190127T220815Z,31,0.8673110632973414
17,20190127T222553Z,31,0.8136772492632686
18,20190127T231311Z,31,0.8943750921387631
19,20190127T234357Z,31,0.866385006463476
