,event_id,stations,ref_time,ref_duration,group
0,20190123T003946Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T00:39:46.860000Z,30.595758,31
1,20190123T015254Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T01:52:54.364000Z,30.595758,31
2,20190123T030429Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T03:04:29.908000Z,26.733758,43
3,20190123T030605Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T03:06:05.702000Z,30.595758,31
4,20190123T033938Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T03:39:38.702000Z,30.595758,31
5,20190123T041057Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T04:10:57.658000Z,26.733758,43
6,20190123T042648Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T04:26:48.906000Z,30.595758,31
7,20190123T050548Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T05:05:48.018000Z,30.595758,31
8,20190123T062058Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T06:20:58.142000Z,30.595758,31
9,20190123T065050Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T06:50:50.594000Z,30.595758,31
10,20190123T070000Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-23T07:00:00.302000Z,17.745758,116
11,20190123T072012Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T07:20:12.840000Z,26.733758,43
12,20190123T080759Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-23T08:07:59.146000Z,17.745758,116
13,20190123T081241Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T08:12:41.034000Z,26.733758,43
14,20190123T083534Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T08:35:34.924000Z,30.595758,31
15,20190123T095004Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T09:50:04.238000Z,26.733758,43
16,20190123T095417Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-23T09:54:17.702000Z,17.745758,116
17,20190123T100052Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T10:00:52.136000Z,30.595758,31
18,20190123T114250Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T11:42:50.678000Z,30.595758,31
19,20190123T121426Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T12:14:26.724000Z,30.595758,31
20,20190123T133036Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T13:30:36.362000Z,30.595758,31
21,20190123T180846Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T18:08:46.962000Z,30.595758,31
22,20190123T194702Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-23T19:47:02.330000Z,30.595758,31
