,event_id,group,similarity
0,20190120T011720Z,43,0.9759484002063634
1,20190120T021204Z,39,0.8066962908145974
2,20190120T052308Z,116,0.8865642184404758
3,20190120T052728Z,39,0.8172952982706784
4,20190120T053615Z,43,0.9999999997962261
5,20190120T064119Z,117,0.9999999973166099
6,20190120T083800Z,39,0.8203885628274524
7,20190120T084149Z,43,0.9812155590160478
8,20190120T085108Z,116,0.8324024960954812
9,20190120T164410Z,39,0.815617361360446
10,20190120T182701Z,39,0.8451959722124011
11,20190120T190524Z,117,0.8352975182108328
12,20190120T220136Z,39,0.8285118698751156
13,20190120T233939Z,43,0.9462857365589321
