,event_id,station,components,time,duration
0,20190129T000404Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T00:04:03.950000Z,39.91
1,20190129T000622Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T00:06:15.110000Z,7.08
2,20190129T013930Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T01:39:37.160000Z,13.15
3,20190129T015735Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T01:57:41.930000Z,22.52
4,20190129T020221Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T02:02:28.500000Z,5.35
5,20190129T021340Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T02:13:44.590000Z,0.95
6,20190129T022004Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T02:20:11.230000Z,17.6
7,20190129T023433Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T02:34:35.230000Z,15.55
8,20190129T024327Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T02:43:34.140000Z,22.73
9,20190129T000404Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T00:04:10.580000Z,35.73
10,20190129T000622Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T00:06:29.160000Z,12.24
11,20190129T013930Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T01:39:33.520000Z,20.5
12,20190129T015735Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T01:57:40.700000Z,20.19
13,20190129T020221Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T02:02:23.810000Z,10.42
14,20190129T021340Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T02:13:47.040000Z,11.74
15,20190129T022004Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T02:20:07.200000Z,18.82
16,20190129T023433Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T02:34:28.690000Z,18.59
17,20190129T024327Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T02:43:32.990000Z,19.76
18,20190129T000404Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T00:03:53.060000Z,49.66
19,20190129T000622Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T00:06:14.780000Z,6.15
20,20190129T013930Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T01:39:34.040000Z,23.37
21,20190129T015735Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T01:57:41.480000Z,23.45
22,20190129T020221Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T02:02:24.020000Z,2.97
23,20190129T021340Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T02:13:38.230000Z,8.65
24,20190129T022004Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T02:20:08.370000Z,20.99
25,20190129T023433Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T02:34:39.750000Z,13.59
26,20190129T024327Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-29T02:43:33.430000Z,23.63
