,event_id,group
0,20190102T001249Z,0
1,20190102T003811Z,0
2,20190102T011700Z,0
3,20190102T013757Z,0
4,20190102T021700Z,0
5,20190102T022709Z,0
6,20190102T024315Z,0
7,20190102T032719Z,0
8,20190102T041150Z,0
9,20190102T045622Z,0
10,20190102T053540Z,0
11,20190102T060534Z,0
12,20190102T063333Z,0
13,20190102T063733Z,0
14,20190102T065228Z,0
15,20190102T070043Z,0
16,20190102T071556Z,0
17,20190102T073450Z,0
18,20190102T075242Z,0
19,20190102T081412Z,0
20,20190102T082230Z,0
21,20190102T082426Z,0
22,20190102T083700Z,0
23,20190102T090425Z,0
24,20190102T091247Z,0
25,20190102T094602Z,0
26,20190102T105745Z,0
27,20190102T110352Z,0
28,20190102T113721Z,0
29,20190102T122033Z,0
30,20190102T123050Z,0
31,20190102T123833Z,0
32,20190102T124822Z,0
33,20190102T125423Z,0
34,20190102T125907Z,0
35,20190102T130743Z,0
36,20190102T131922Z,0
37,20190102T133010Z,0
38,20190102T134224Z,0
39,20190102T135232Z,0
40,20190102T140238Z,0
41,20190102T144109Z,0
42,20190102T145027Z,0
43,20190102T150749Z,0
44,20190102T150924Z,0
45,20190102T150939Z,0
46,20190102T152032Z,0
47,20190102T154623Z,0
48,20190102T154625Z,0
49,20190102T160454Z,0
50,20190102T163725Z,0
51,20190102T164544Z,0
52,20190102T165032Z,0
53,20190102T171112Z,0
54,20190102T174420Z,0
55,20190102T180515Z,0
56,20190102T182716Z,0
57,20190102T183803Z,0
58,20190102T192657Z,0
59,20190102T201855Z,0
60,20190102T220137Z,0
61,20190102T221802Z,0
62,20190102T224211Z,0
63,20190102T230806Z,0
64,20190102T235758Z,0
