,event_id,stations,network_time,ref_time,ref_duration,group
0,20190114T035726Z,['1J.TI3A.'],0.0,2019-01-14T03:57:26.890000Z,7.2,0
1,20190114T064217Z,['1J.TI3A.'],0.0,2019-01-14T06:42:17.072000Z,0.436,0
2,20190114T072605Z,['1J.TI3A.'],0.0,2019-01-14T07:26:05.198000Z,6.918,0
3,20190114T075048Z,['1J.TI3A.'],0.0,2019-01-14T07:50:48.936000Z,6.952,0
4,20190114T075626Z,['1J.TI3A.'],0.0,2019-01-14T07:56:26.114000Z,1.446,0
5,20190114T080859Z,['1J.TI3A.'],0.0,2019-01-14T08:08:59.456000Z,0.148,0
6,20190114T090757Z,['1J.TI3A.'],0.0,2019-01-14T09:07:57.540000Z,15.474,0
7,20190114T091038Z,['1J.TI3A.'],0.0,2019-01-14T09:10:38.200000Z,0.314,0
8,20190114T092419Z,['1J.TI3A.'],0.0,2019-01-14T09:24:19.216000Z,0.246,0
9,20190114T094225Z,['1J.TI3A.'],0.0,2019-01-14T09:42:25.856000Z,2.158,0
10,20190114T095005Z,['1J.TI3A.'],0.0,2019-01-14T09:50:05.570000Z,0.778,0
11,20190114T101527Z,['1J.TI3A.'],0.0,2019-01-14T10:15:27.014000Z,0.336,0
12,20190114T102149Z,['1J.TI3A.'],0.0,2019-01-14T10:21:49.296000Z,16.078,0
13,20190114T103956Z,['1J.TI3A.'],0.0,2019-01-14T10:39:56.934000Z,2.382,0
14,20190114T110531Z,['1J.TI3A.'],0.0,2019-01-14T11:05:31.746000Z,2.664,0
15,20190114T110931Z,['1J.TI3A.'],0.0,2019-01-14T11:09:31.164000Z,0.238,0
16,20190114T111734Z,['1J.TI3A.'],0.0,2019-01-14T11:17:34.480000Z,0.214,0
17,20190114T114643Z,['1J.TI3A.'],0.0,2019-01-14T11:46:43.160000Z,0.23,0
18,20190114T115303Z,['1J.TI3A.'],0.0,2019-01-14T11:53:03.612000Z,3.056,0
19,20190114T120605Z,['1J.TI3A.'],0.0,2019-01-14T12:06:05.186000Z,14.902,0
20,20190114T120918Z,['1J.TI3A.'],0.0,2019-01-14T12:09:18.730000Z,2.572,0
21,20190114T121147Z,['1J.TI3A.'],0.0,2019-01-14T12:11:47.354000Z,0.162,0
22,20190114T122506Z,['1J.TI3A.'],0.0,2019-01-14T12:25:06.334000Z,2.89,0
23,20190114T124434Z,['1J.TI3A.'],0.0,2019-01-14T12:44:34.932000Z,17.738,0
24,20190114T130849Z,['1J.TI3A.'],0.0,2019-01-14T13:08:49.894000Z,4.36,0
25,20190114T140531Z,['1J.TI3A.'],0.0,2019-01-14T14:05:31.852000Z,15.318,0
26,20190114T140659Z,['1J.TI3A.'],0.0,2019-01-14T14:06:59.316000Z,0.334,0
27,20190114T144605Z,['1J.TI3A.'],0.0,2019-01-14T14:46:05.214000Z,4.21,0
28,20190114T144913Z,['1J.TI3A.'],0.0,2019-01-14T14:49:13.258000Z,2.23,0
29,20190114T150854Z,['1J.TI3A.'],0.0,2019-01-14T15:08:54.174000Z,0.124,0
30,20190114T160002Z,['1J.TI3A.'],0.0,2019-01-14T16:00:02.822000Z,15.232,0
31,20190114T160419Z,['1J.TI3A.'],0.0,2019-01-14T16:04:19.268000Z,6.168,0
32,20190114T160536Z,['1J.TI3A.'],0.0,2019-01-14T16:05:36.282000Z,3.346,0
33,20190114T161500Z,['1J.TI3A.'],0.0,2019-01-14T16:15:00.198000Z,3.498,0
34,20190114T162141Z,['1J.TI3A.'],0.0,2019-01-14T16:21:41.792000Z,3.022,0
35,20190114T163613Z,['1J.TI3A.'],0.0,2019-01-14T16:36:13.438000Z,13.736,0
36,20190114T164244Z,['1J.TI3A.'],0.0,2019-01-14T16:42:44.582000Z,1.28,0
37,20190114T164335Z,['1J.TI3A.'],0.0,2019-01-14T16:43:35.944000Z,5.014,0
38,20190114T165301Z,['1J.TI3A.'],0.0,2019-01-14T16:53:01.656000Z,5.164,0
39,20190114T165515Z,['1J.TI3A.'],0.0,2019-01-14T16:55:15.262000Z,3.496,0
40,20190114T170027Z,['1J.TI3A.'],0.0,2019-01-14T17:00:27.222000Z,12.48,0
41,20190114T170746Z,['1J.TI3A.'],0.0,2019-01-14T17:07:46.428000Z,3.998,0
42,20190114T172951Z,['1J.TI3A.'],0.0,2019-01-14T17:29:51.746000Z,3.666,0
43,20190114T173333Z,['1J.TI3A.'],0.0,2019-01-14T17:33:33.444000Z,10.91,0
44,20190114T173400Z,['1J.TI3A.'],0.0,2019-01-14T17:34:00.550000Z,12.274,0
45,20190114T174302Z,['1J.TI3A.'],0.0,2019-01-14T17:43:02.848000Z,3.168,0
46,20190114T175546Z,['1J.TI3A.'],0.0,2019-01-14T17:55:46.420000Z,2.466,0
47,20190114T180702Z,['1J.TI3A.'],0.0,2019-01-14T18:07:02.470000Z,0.31,0
48,20190114T181151Z,['1J.TI3A.'],0.0,2019-01-14T18:11:51.898000Z,10.75,0
49,20190114T181759Z,['1J.TI3A.'],0.0,2019-01-14T18:17:59.012000Z,2.558,0
50,20190114T184530Z,['1J.TI3A.'],0.0,2019-01-14T18:45:30.196000Z,3.978,0
51,20190114T185207Z,['1J.TI3A.'],0.0,2019-01-14T18:52:07.178000Z,10.73,0
52,20190114T185705Z,['1J.TI3A.'],0.0,2019-01-14T18:57:05.194000Z,11.366,0
53,20190114T185754Z,['1J.TI3A.'],0.0,2019-01-14T18:57:54.118000Z,0.858,0
54,20190114T185805Z,['1J.TI3A.'],0.0,2019-01-14T18:58:05.890000Z,8.56,0
55,20190114T190006Z,['1J.TI3A.'],0.0,2019-01-14T19:00:06.012000Z,6.95,0
56,20190114T190201Z,['1J.TI3A.'],0.0,2019-01-14T19:02:01.498000Z,3.582,0
57,20190114T190442Z,['1J.TI3A.'],0.0,2019-01-14T19:04:42.874000Z,2.588,0
58,20190114T191007Z,['1J.TI3A.'],0.0,2019-01-14T19:10:07.774000Z,0.198,0
59,20190114T194111Z,['1J.TI3A.'],0.0,2019-01-14T19:41:11.670000Z,2.45,0
60,20190114T201212Z,['1J.TI3A.'],0.0,2019-01-14T20:12:12.066000Z,4.398,0
61,20190114T201429Z,['1J.TI3A.'],0.0,2019-01-14T20:14:29.968000Z,2.236,0
62,20190114T202129Z,['1J.TI3A.'],0.0,2019-01-14T20:21:29.052000Z,18.65,0
63,20190114T203558Z,['1J.TI3A.'],0.0,2019-01-14T20:35:58.942000Z,2.772,0
64,20190114T205645Z,['1J.TI3A.'],0.0,2019-01-14T20:56:45.892000Z,0.436,0
65,20190114T210154Z,['1J.TI3A.'],0.0,2019-01-14T21:01:54.784000Z,0.174,0
66,20190114T213835Z,['1J.TI3A.'],0.0,2019-01-14T21:38:35.658000Z,1.282,0
67,20190114T215000Z,['1J.TI3A.'],0.0,2019-01-14T21:50:00.592000Z,0.212,0
68,20190114T215445Z,['1J.TI3A.'],0.0,2019-01-14T21:54:45.720000Z,0.164,0
69,20190114T221030Z,['1J.TI3A.'],0.0,2019-01-14T22:10:30.826000Z,0.98,0
70,20190114T223611Z,['1J.TI3A.'],0.0,2019-01-14T22:36:11.270000Z,0.878,0
71,20190114T224058Z,['1J.TI3A.'],0.0,2019-01-14T22:40:58.500000Z,0.248,0
72,20190114T224702Z,['1J.TI3A.'],0.0,2019-01-14T22:47:02.828000Z,12.864,0
73,20190114T225026Z,['1J.TI3A.'],0.0,2019-01-14T22:50:26.208000Z,2.586,0
74,20190114T225523Z,['1J.TI3A.'],0.0,2019-01-14T22:55:23.182000Z,0.332,0
75,20190114T230810Z,['1J.TI3A.'],0.0,2019-01-14T23:08:10.924000Z,4.202,0
76,20190114T231140Z,['1J.TI3A.'],0.0,2019-01-14T23:11:40.522000Z,13.342,0
77,20190114T231617Z,['1J.TI3A.'],0.0,2019-01-14T23:16:17.242000Z,0.274,0
78,20190114T232231Z,['1J.TI3A.'],0.0,2019-01-14T23:22:31.204000Z,17.302,0
79,20190114T235440Z,['1J.TI3A.'],0.0,2019-01-14T23:54:40.960000Z,3.212,0
