,event_id,group
0,20190111T021332Z,0
1,20190111T042947Z,0
2,20190111T050835Z,0
3,20190111T060523Z,0
4,20190111T061709Z,0
5,20190111T062359Z,0
6,20190111T064834Z,0
7,20190111T071511Z,0
8,20190111T073021Z,0
9,20190111T075853Z,0
10,20190111T080645Z,0
11,20190111T081012Z,0
12,20190111T081226Z,0
13,20190111T081745Z,0
14,20190111T081756Z,0
15,20190111T082825Z,0
16,20190111T082934Z,0
17,20190111T090007Z,0
18,20190111T090512Z,0
19,20190111T091528Z,0
20,20190111T092911Z,0
21,20190111T093659Z,0
22,20190111T094126Z,0
23,20190111T094351Z,0
24,20190111T094859Z,0
25,20190111T095802Z,0
26,20190111T100033Z,0
27,20190111T100054Z,0
28,20190111T100408Z,0
29,20190111T100507Z,0
30,20190111T100738Z,0
31,20190111T101010Z,0
32,20190111T101203Z,0
33,20190111T101248Z,0
34,20190111T101817Z,0
35,20190111T102547Z,0
36,20190111T103003Z,0
37,20190111T104138Z,0
38,20190111T104947Z,0
39,20190111T105252Z,0
40,20190111T110828Z,0
41,20190111T110958Z,0
42,20190111T111405Z,0
43,20190111T111832Z,0
44,20190111T112624Z,0
45,20190111T113538Z,0
46,20190111T114831Z,0
47,20190111T115048Z,0
48,20190111T120441Z,0
49,20190111T121005Z,0
50,20190111T121127Z,0
51,20190111T123122Z,0
52,20190111T124656Z,0
53,20190111T125256Z,0
54,20190111T132107Z,0
55,20190111T132942Z,0
56,20190111T134109Z,0
57,20190111T134815Z,0
58,20190111T140422Z,0
59,20190111T142422Z,0
60,20190111T142927Z,0
61,20190111T142954Z,0
62,20190111T144544Z,0
63,20190111T144720Z,0
64,20190111T144751Z,0
65,20190111T145143Z,0
66,20190111T145543Z,0
67,20190111T151035Z,0
68,20190111T153033Z,0
69,20190111T153701Z,0
70,20190111T153742Z,0
71,20190111T171634Z,0
72,20190111T173047Z,0
73,20190111T211239Z,0
74,20190111T212530Z,0
75,20190111T213726Z,0
76,20190111T215017Z,0
