,event_id,stations,network_time,ref_time,ref_duration,group
0,20190125T000135Z,['1J.TI6C.'],0.0,2019-01-25T00:01:35.748000Z,0.488,0
1,20190125T000408Z,['1J.TI6C.'],0.0,2019-01-25T00:04:08.606000Z,10.658,0
2,20190125T000549Z,['1J.TI6C.'],0.0,2019-01-25T00:05:49.956000Z,0.286,0
3,20190125T000727Z,['1J.TI6C.'],0.0,2019-01-25T00:07:27.550000Z,0.174,0
4,20190125T000929Z,['1J.TI6C.'],0.0,2019-01-25T00:09:29.904000Z,0.086,0
5,20190125T000942Z,['1J.TI6C.'],0.0,2019-01-25T00:09:42.044000Z,15.904,0
6,20190125T001041Z,['1J.TI6C.'],0.0,2019-01-25T00:10:41.292000Z,0.45,0
7,20190125T001252Z,['1J.TI6C.'],0.0,2019-01-25T00:12:52.536000Z,4.218,0
8,20190125T001347Z,['1J.TI6C.'],0.0,2019-01-25T00:13:47.482000Z,0.274,0
9,20190125T001501Z,['1J.TI6C.'],0.0,2019-01-25T00:15:01.566000Z,0.364,0
10,20190125T001537Z,['1J.TI6C.'],0.0,2019-01-25T00:15:37.072000Z,21.4,0
11,20190125T001645Z,['1J.TI6C.'],0.0,2019-01-25T00:16:45.860000Z,0.296,0
12,20190125T001936Z,['1J.TI6C.'],0.0,2019-01-25T00:19:36.534000Z,4.754,0
13,20190125T003138Z,['1J.TI6C.'],0.0,2019-01-25T00:31:38.824000Z,0.202,0
14,20190125T003410Z,['1J.TI6C.'],0.0,2019-01-25T00:34:10.836000Z,1.968,0
15,20190125T003439Z,['1J.TI6C.'],0.0,2019-01-25T00:34:39.188000Z,9.434,0
16,20190125T003818Z,['1J.TI6C.'],0.0,2019-01-25T00:38:18.590000Z,0.264,0
17,20190125T003950Z,['1J.TI6C.'],0.0,2019-01-25T00:39:50.462000Z,16.432,0
18,20190125T004347Z,['1J.TI6C.'],0.0,2019-01-25T00:43:47.804000Z,0.264,0
19,20190125T004427Z,['1J.TI6C.'],0.0,2019-01-25T00:44:27.186000Z,0.192,0
20,20190125T005030Z,['1J.TI6C.'],0.0,2019-01-25T00:50:30.766000Z,0.32,0
21,20190125T005430Z,['1J.TI6C.'],0.0,2019-01-25T00:54:30.458000Z,0.17,0
22,20190125T005655Z,['1J.TI6C.'],0.0,2019-01-25T00:56:55.506000Z,10.874,0
23,20190125T005744Z,['1J.TI6C.'],0.0,2019-01-25T00:57:44.920000Z,0.336,0
24,20190125T005934Z,['1J.TI6C.'],0.0,2019-01-25T00:59:34.848000Z,0.26,0
25,20190125T010424Z,['1J.TI6C.'],0.0,2019-01-25T01:04:24.930000Z,0.29,0
26,20190125T010451Z,['1J.TI6C.'],0.0,2019-01-25T01:04:51.178000Z,0.146,0
27,20190125T010850Z,['1J.TI6C.'],0.0,2019-01-25T01:08:50.716000Z,0.094,0
28,20190125T011050Z,['1J.TI6C.'],0.0,2019-01-25T01:10:50.426000Z,11.712,0
29,20190125T011114Z,['1J.TI6C.'],0.0,2019-01-25T01:11:14.464000Z,0.392,0
30,20190125T011154Z,['1J.TI6C.'],0.0,2019-01-25T01:11:54.404000Z,0.334,0
31,20190125T011318Z,['1J.TI6C.'],0.0,2019-01-25T01:13:18.052000Z,0.176,0
32,20190125T011520Z,['1J.TI6C.'],0.0,2019-01-25T01:15:20.844000Z,21.856,0
33,20190125T011821Z,['1J.TI6C.'],0.0,2019-01-25T01:18:21.482000Z,0.144,0
34,20190125T011851Z,['1J.TI6C.'],0.0,2019-01-25T01:18:51.782000Z,0.184,0
35,20190125T011930Z,['1J.TI6C.'],0.0,2019-01-25T01:19:30.330000Z,15.314,0
36,20190125T012029Z,['1J.TI6C.'],0.0,2019-01-25T01:20:29.496000Z,0.382,0
37,20190125T012635Z,['1J.TI6C.'],0.0,2019-01-25T01:26:35.660000Z,0.422,0
38,20190125T013224Z,['1J.TI6C.'],0.0,2019-01-25T01:32:24.290000Z,0.544,0
39,20190125T013238Z,['1J.TI6C.'],0.0,2019-01-25T01:32:38.514000Z,0.25,0
40,20190125T013927Z,['1J.TI6C.'],0.0,2019-01-25T01:39:27.792000Z,0.334,0
41,20190125T014323Z,['1J.TI6C.'],0.0,2019-01-25T01:43:23.296000Z,13.888,0
42,20190125T014409Z,['1J.TI6C.'],0.0,2019-01-25T01:44:09.072000Z,0.656,0
43,20190125T014722Z,['1J.TI6C.'],0.0,2019-01-25T01:47:22.986000Z,0.668,0
44,20190125T014732Z,['1J.TI6C.'],0.0,2019-01-25T01:47:32.042000Z,0.328,0
45,20190125T014905Z,['1J.TI6C.'],0.0,2019-01-25T01:49:05.918000Z,9.0,0
46,20190125T015442Z,['1J.TI6C.'],0.0,2019-01-25T01:54:42.608000Z,0.332,0
47,20190125T015514Z,['1J.TI6C.'],0.0,2019-01-25T01:55:14.600000Z,8.962,0
48,20190125T015957Z,['1J.TI6C.'],0.0,2019-01-25T01:59:57.386000Z,0.184,0
49,20190125T020623Z,['1J.TI6C.'],0.0,2019-01-25T02:06:23.936000Z,0.232,0
50,20190125T020929Z,['1J.TI6C.'],0.0,2019-01-25T02:09:29.706000Z,18.896,0
51,20190125T021423Z,['1J.TI6C.'],0.0,2019-01-25T02:14:23.870000Z,0.36,0
52,20190125T021644Z,['1J.TI6C.'],0.0,2019-01-25T02:16:44.082000Z,17.308,0
53,20190125T021937Z,['1J.TI6C.'],0.0,2019-01-25T02:19:37.768000Z,1.644,0
54,20190125T022055Z,['1J.TI6C.'],0.0,2019-01-25T02:20:55.308000Z,0.216,0
55,20190125T022230Z,['1J.TI6C.'],0.0,2019-01-25T02:22:30.122000Z,0.184,0
56,20190125T022858Z,['1J.TI6C.'],0.0,2019-01-25T02:28:58.814000Z,0.272,0
57,20190125T023042Z,['1J.TI6C.'],0.0,2019-01-25T02:30:42.178000Z,5.088,0
58,20190125T023327Z,['1J.TI6C.'],0.0,2019-01-25T02:33:27.260000Z,17.77,0
59,20190125T023545Z,['1J.TI6C.'],0.0,2019-01-25T02:35:45.858000Z,4.032,0
60,20190125T023629Z,['1J.TI6C.'],0.0,2019-01-25T02:36:29.594000Z,0.26,0
61,20190125T023713Z,['1J.TI6C.'],0.0,2019-01-25T02:37:13.536000Z,1.394,0
62,20190125T023834Z,['1J.TI6C.'],0.0,2019-01-25T02:38:34.736000Z,1.282,0
63,20190125T023900Z,['1J.TI6C.'],0.0,2019-01-25T02:39:00.474000Z,18.384,0
64,20190125T024303Z,['1J.TI6C.'],0.0,2019-01-25T02:43:03.668000Z,0.284,0
65,20190125T024918Z,['1J.TI6C.'],0.0,2019-01-25T02:49:18.184000Z,0.31,0
66,20190125T025218Z,['1J.TI6C.'],0.0,2019-01-25T02:52:18.654000Z,14.29,0
67,20190125T025248Z,['1J.TI6C.'],0.0,2019-01-25T02:52:48.316000Z,0.262,0
68,20190125T025553Z,['1J.TI6C.'],0.0,2019-01-25T02:55:53.102000Z,0.322,0
69,20190125T030111Z,['1J.TI6C.'],0.0,2019-01-25T03:01:11.510000Z,1.256,0
70,20190125T030209Z,['1J.TI6C.'],0.0,2019-01-25T03:02:09.600000Z,0.19,0
71,20190125T030405Z,['1J.TI6C.'],0.0,2019-01-25T03:04:05.488000Z,4.598,0
72,20190125T030500Z,['1J.TI6C.'],0.0,2019-01-25T03:05:00.684000Z,4.56,0
73,20190125T030529Z,['1J.TI6C.'],0.0,2019-01-25T03:05:29.354000Z,14.758,0
74,20190125T030831Z,['1J.TI6C.'],0.0,2019-01-25T03:08:31.786000Z,0.246,0
75,20190125T031356Z,['1J.TI6C.'],0.0,2019-01-25T03:13:56.338000Z,0.124,0
76,20190125T031412Z,['1J.TI6C.'],0.0,2019-01-25T03:14:12.572000Z,0.298,0
77,20190125T031501Z,['1J.TI6C.'],0.0,2019-01-25T03:15:01.766000Z,6.418,0
78,20190125T032119Z,['1J.TI6C.'],0.0,2019-01-25T03:21:19.776000Z,0.264,0
79,20190125T032205Z,['1J.TI6C.'],0.0,2019-01-25T03:22:05.458000Z,13.376,0
80,20190125T032753Z,['1J.TI6C.'],0.0,2019-01-25T03:27:53.082000Z,18.084,0
81,20190125T033432Z,['1J.TI6C.'],0.0,2019-01-25T03:34:32.964000Z,0.28,0
82,20190125T034024Z,['1J.TI6C.'],0.0,2019-01-25T03:40:24.142000Z,0.234,0
83,20190125T034403Z,['1J.TI6C.'],0.0,2019-01-25T03:44:03.076000Z,1.326,0
84,20190125T034528Z,['1J.TI6C.'],0.0,2019-01-25T03:45:28.048000Z,0.198,0
85,20190125T034639Z,['1J.TI6C.'],0.0,2019-01-25T03:46:39.578000Z,17.05,0
86,20190125T034821Z,['1J.TI6C.'],0.0,2019-01-25T03:48:21.550000Z,6.482,0
87,20190125T035110Z,['1J.TI6C.'],0.0,2019-01-25T03:51:10.570000Z,0.162,0
88,20190125T035153Z,['1J.TI6C.'],0.0,2019-01-25T03:51:53.182000Z,1.502,0
89,20190125T035656Z,['1J.TI6C.'],0.0,2019-01-25T03:56:56.322000Z,0.178,0
90,20190125T040428Z,['1J.TI6C.'],0.0,2019-01-25T04:04:28.532000Z,4.8,0
91,20190125T040902Z,['1J.TI6C.'],0.0,2019-01-25T04:09:02.670000Z,0.252,0
92,20190125T041502Z,['1J.TI6C.'],0.0,2019-01-25T04:15:02.768000Z,0.316,0
93,20190125T042027Z,['1J.TI6C.'],0.0,2019-01-25T04:20:27.630000Z,0.23,0
94,20190125T042437Z,['1J.TI6C.'],0.0,2019-01-25T04:24:37.828000Z,2.212,0
95,20190125T042525Z,['1J.TI6C.'],0.0,2019-01-25T04:25:25.810000Z,0.226,0
96,20190125T043039Z,['1J.TI6C.'],0.0,2019-01-25T04:30:39.628000Z,0.12,0
97,20190125T043633Z,['1J.TI6C.'],0.0,2019-01-25T04:36:33.964000Z,0.236,0
98,20190125T044044Z,['1J.TI6C.'],0.0,2019-01-25T04:40:44.182000Z,0.15,0
99,20190125T044552Z,['1J.TI6C.'],0.0,2019-01-25T04:45:52.286000Z,0.282,0
100,20190125T044705Z,['1J.TI6C.'],0.0,2019-01-25T04:47:05.818000Z,0.156,0
101,20190125T044711Z,['1J.TI6C.'],0.0,2019-01-25T04:47:11.860000Z,0.664,0
102,20190125T044930Z,['1J.TI6C.'],0.0,2019-01-25T04:49:30.590000Z,0.116,0
103,20190125T045017Z,['1J.TI6C.'],0.0,2019-01-25T04:50:17.704000Z,0.304,0
104,20190125T045536Z,['1J.TI6C.'],0.0,2019-01-25T04:55:36.064000Z,0.244,0
105,20190125T045750Z,['1J.TI6C.'],0.0,2019-01-25T04:57:50.972000Z,1.966,0
106,20190125T045939Z,['1J.TI6C.'],0.0,2019-01-25T04:59:39.162000Z,0.098,0
107,20190125T050113Z,['1J.TI6C.'],0.0,2019-01-25T05:01:13.436000Z,0.242,0
108,20190125T050249Z,['1J.TI6C.'],0.0,2019-01-25T05:02:49.532000Z,0.142,0
109,20190125T050632Z,['1J.TI6C.'],0.0,2019-01-25T05:06:32.082000Z,0.196,0
110,20190125T050759Z,['1J.TI6C.'],0.0,2019-01-25T05:07:59.052000Z,1.552,0
111,20190125T051118Z,['1J.TI6C.'],0.0,2019-01-25T05:11:18.190000Z,3.462,0
112,20190125T051157Z,['1J.TI6C.'],0.0,2019-01-25T05:11:57.150000Z,0.11,0
113,20190125T051627Z,['1J.TI6C.'],0.0,2019-01-25T05:16:27.976000Z,0.12,0
