,event_id,stations,network_time,ref_time,ref_duration,group
0,20190120T000001Z,['1J.TI6C.'],0.0,2019-01-20T00:00:01.674000Z,11.946,0
1,20190120T000447Z,['1J.TI6C.'],0.0,2019-01-20T00:04:47.484000Z,4.578,0
2,20190120T000944Z,['1J.TI6C.'],0.0,2019-01-20T00:09:44.698000Z,0.338,0
3,20190120T001039Z,['1J.TI6C.'],0.0,2019-01-20T00:10:39.682000Z,0.578,0
4,20190120T001106Z,['1J.TI6C.'],0.0,2019-01-20T00:11:06.618000Z,17.82,0
5,20190120T001258Z,['1J.TI6C.'],0.0,2019-01-20T00:12:58.262000Z,1.476,0
6,20190120T001651Z,['1J.TI6C.'],0.0,2019-01-20T00:16:51.430000Z,1.056,0
7,20190120T002000Z,['1J.TI6C.'],0.0,2019-01-20T00:20:00.554000Z,0.228,0
8,20190120T002154Z,['1J.TI6C.'],0.0,2019-01-20T00:21:54.428000Z,0.276,0
9,20190120T002721Z,['1J.TI6C.'],0.0,2019-01-20T00:27:21.638000Z,17.99,0
10,20190120T003035Z,['1J.TI6C.'],0.0,2019-01-20T00:30:35.056000Z,0.258,0
11,20190120T003651Z,['1J.TI6C.'],0.0,2019-01-20T00:36:51.264000Z,0.162,0
12,20190120T003833Z,['1J.TI6C.'],0.0,2019-01-20T00:38:33.646000Z,1.736,0
13,20190120T004107Z,['1J.TI6C.'],0.0,2019-01-20T00:41:07.396000Z,0.192,0
14,20190120T004601Z,['1J.TI6C.'],0.0,2019-01-20T00:46:01.372000Z,0.154,0
15,20190120T004633Z,['1J.TI6C.'],0.0,2019-01-20T00:46:33.984000Z,10.688,0
16,20190120T005057Z,['1J.TI6C.'],0.0,2019-01-20T00:50:57.576000Z,0.118,0
17,20190120T005152Z,['1J.TI6C.'],0.0,2019-01-20T00:51:52.640000Z,17.58,0
18,20190120T005606Z,['1J.TI6C.'],0.0,2019-01-20T00:56:06.902000Z,0.138,0
19,20190120T010221Z,['1J.TI6C.'],0.0,2019-01-20T01:02:21.424000Z,1.444,0
20,20190120T010557Z,['1J.TI6C.'],0.0,2019-01-20T01:05:57.298000Z,0.272,0
21,20190120T010954Z,['1J.TI6C.'],0.0,2019-01-20T01:09:54.772000Z,4.202,0
22,20190120T011041Z,['1J.TI6C.'],0.0,2019-01-20T01:10:41.774000Z,0.374,0
23,20190120T011418Z,['1J.TI6C.'],0.0,2019-01-20T01:14:18.618000Z,0.356,0
24,20190120T011720Z,['1J.TI6C.'],0.0,2019-01-20T01:17:20.126000Z,18.622,0
25,20190120T011814Z,['1J.TI6C.'],0.0,2019-01-20T01:18:14.516000Z,1.21,0
26,20190120T011937Z,['1J.TI6C.'],0.0,2019-01-20T01:19:37.306000Z,9.474,0
