event_id,amplitude,med_freq,duration,energy,mean_freq
20181227T000419Z,5619.347039331478,1.8310546875,14.798,126202.10999456218,4.700119367849509
20181227T021503Z,4719.325284799617,1.495361328125,15.878,94550.8027555793,3.0669817016023218
20181227T022636Z,2908.9573381449354,2.197265625,3.962,33401.82951053566,5.278429659391689
20181227T025353Z,3844.708075706352,1.52587890625,15.434,60248.76681621275,4.050872807510205
20181227T031653Z,506.43595153139296,54.19921875,0.182,1199.3295539790956,51.773558904148835
20181227T032651Z,461.65584020247405,1.953125,0.342,871.3303689091305,13.119367491468996
20181227T032719Z,456.6870151620049,46.875,0.206,876.669018240512,48.518473015115156
20181227T032940Z,1872.2614539706146,1.15966796875,9.964,17680.468617110928,3.539981467437952
20181227T033154Z,780.3382216410365,1.46484375,1.858,2508.594159157313,3.494393743890069
20181227T033935Z,284.48732433173785,28.076171875,0.104,375.9543474190341,35.08849786637348
20181227T034045Z,278.4032056120631,17.9443359375,0.18,332.4726192688052,33.54999274241802
20181227T034209Z,287.96324876896597,1.5869140625,0.214,342.31404698343647,25.508575284651627
20181227T034318Z,284.8519868605676,1.8310546875,0.134,323.9419211515255,27.303970602841787
20181227T034405Z,530.3177277523731,1.52587890625,2.358,1493.4028186146757,2.632799963926047
20181227T034433Z,333.0230465179471,60.546875,0.976,520.096031016934,55.27005960936665
20181227T034753Z,412.70238047233016,35.888671875,0.144,570.1630109118311,40.27115040094121
20181227T034932Z,264.1058945621992,1.3427734375,0.386,292.69792299467815,28.17423213442366
20181227T035056Z,312.5068475559357,1.5869140625,0.256,415.51994042679655,25.25595467445371
20181227T035233Z,304.3862240261118,30.029296875,0.298,371.7315186604525,37.32399937624308
20181227T035359Z,369.73137650619424,57.4951171875,1.206,591.2699995947132,54.38673628465581
20181227T035720Z,282.0336078578471,1.0986328125,0.378,374.46898807581806,21.945249259986234
20181227T035835Z,1238.4935260823195,1.739501953125,17.228,7296.721878576617,2.5680094029623923
20181227T040015Z,300.7012786163993,17.822265625,0.314,388.35095972163134,33.6799139476322
20181227T040052Z,3729.447881265754,1.52587890625,20.074,62830.39368362913,1.9022371892914984
20181227T040151Z,1533.8130666105694,1.40380859375,3.378,9844.25549885763,2.3916566519413576
20181227T040337Z,295.51968054158925,25.5126953125,0.18,371.97013696950165,36.607214376150225
20181227T040344Z,338.9943719699927,60.05859375,1.032,522.9069828778057,56.28247508483511
20181227T040546Z,589.866906873479,5.126953125,0.296,1248.8780498868462,11.801993893993513
20181227T040654Z,265.4741207283137,40.0390625,0.318,285.4939177699786,41.03182729060314
20181227T040831Z,302.9930836815152,1.220703125,0.428,366.18340421482316,23.44429340067246
20181227T040925Z,443.14046775654697,32.1044921875,0.164,817.7169748367103,33.31648804504758
20181227T041418Z,765.3612892752477,38.4521484375,0.442,2614.570311992376,41.641684709317786
20181227T041621Z,1949.2145338877745,42.41943359375,10.178,15977.435064342859,53.613252143484104
20181227T041638Z,917.5701444130359,41.9921875,0.2,3534.206328537451,53.24763666793603
20181227T042051Z,2339.833083684182,42.41943359375,10.61,24328.507776292863,50.6307135932298
20181227T042117Z,858.6849504231496,41.259765625,0.264,3307.49564593123,48.87425796557631
20181227T042406Z,438.50667636011167,59.4482421875,0.278,875.2555147464483,55.63995666698305
20181227T042522Z,303.4958189393278,55.908203125,0.246,355.8079105777814,49.05218831365644
20181227T042858Z,375.07663835023135,31.494140625,0.112,583.8141989795442,36.17533136346754
20181227T043045Z,281.93209085783786,46.7529296875,0.262,312.5380978586254,43.8101241312421
20181227T043236Z,555.5487833504537,48.4619140625,0.404,1293.3276681190575,49.64980139134171
20181227T043250Z,392.61136952897283,28.4423828125,0.134,592.0017009494293,35.7653411761873
20181227T043454Z,357.40009877981345,48.2177734375,0.128,512.350816329245,44.37723977551603
20181227T043642Z,310.22384899110074,1.8310546875,0.188,404.0846769538572,29.747887329203262
20181227T043834Z,1843.132684911961,1.220703125,10.746,15397.895559265771,3.972048698011505
20181227T043910Z,1414.3913078694784,39.4287109375,0.264,7679.494799551306,46.91194986235149
20181227T043915Z,3961.766234753764,1.556396484375,16.758,67578.20870150877,8.861593936020418
20181227T044221Z,1763.3163100377917,44.7998046875,0.164,12054.811134415917,56.8745316362591
20181227T044236Z,1551.9326525067593,42.3583984375,0.158,9381.47792048349,50.44047829638706
