,event_id,station,components,time,duration
0,20181231T000345Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:03:45.584000Z,0.37
1,20181231T000919Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:09:19.940000Z,0.398
2,20181231T001136Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:11:36.784000Z,0.314
3,20181231T001256Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:12:56.024000Z,11.416
4,20181231T001326Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:13:26.018000Z,0.358
5,20181231T001954Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:19:54.126000Z,0.476
6,20181231T002226Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:22:26.536000Z,0.652
7,20181231T002440Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:24:40.930000Z,0.568
8,20181231T002733Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:27:33.706000Z,0.53
9,20181231T003217Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:32:17.308000Z,0.566
10,20181231T003636Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:36:36.604000Z,0.65
11,20181231T003849Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:38:49.858000Z,0.626
12,20181231T004021Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:40:21.836000Z,0.432
13,20181231T004259Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:42:59.766000Z,0.416
14,20181231T004504Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:45:04.342000Z,0.528
15,20181231T004647Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:46:47.182000Z,0.39
16,20181231T004826Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:48:26.350000Z,0.39
17,20181231T004952Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:49:52.252000Z,0.268
18,20181231T005115Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:51:15.236000Z,6.582
19,20181231T005153Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:51:53.584000Z,0.346
20,20181231T005939Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T00:59:39.128000Z,0.526
21,20181231T010403Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-31T01:04:03.942000Z,0.106
