event_id,amplitude,med_freq,duration,energy,mean_freq
20190118T000209Z,2373.55302820229,1.739501953125,21.148,26428.278252705288,2.4720018716472203
20190118T000308Z,1023.7166135696475,2.74658203125,3.64,4930.368633888382,7.683251809250962
20190118T001313Z,3784.5862428897635,2.777099609375,15.836,61332.390122912875,3.046766325582442
20190118T002842Z,379.42168448111397,1.46484375,1.368,698.5188063338878,5.18735712049882
20190118T003113Z,982.1777472177024,1.64794921875,8.032,3979.1859103837837,5.479833355395597
20190118T003243Z,879.3079091159985,2.5634765625,5.012,3166.234172379628,9.284377370586308
20190118T004026Z,8972.65897858444,2.197265625,18.758,304934.6993023625,2.2936441881430842
20190118T005645Z,868.1184759805903,0.91552734375,5.888,2585.271872749363,4.769425770068745
20190118T010241Z,4260.71104820987,1.556396484375,19.25,71974.34348816478,1.8187243810339755
20190118T011501Z,542.3488509200922,2.5634765625,3.312,1506.850905076577,4.025561786704024
20190118T014134Z,1553.7949679291214,3.11279296875,13.648,12664.805864397931,4.244388118128056
20190118T015959Z,1881.8782436844524,1.708984375,14.992,13516.336851975962,3.2118886900149484
20190118T021448Z,1320.852598307344,1.8310546875,14.958,8087.850311283318,3.3743453155531964
20190118T022237Z,1975.9032820167479,1.495361328125,15.764,13428.665679897469,2.9394143008995695
20190118T022723Z,2413.3172711964125,1.28173828125,17.546,24800.128368451984,2.175358328366255
20190118T024205Z,802.5453281188239,1.5869140625,5.694,2755.1067110973117,7.49915355824387
20190118T030900Z,3805.412952420151,2.01416015625,16.428,77400.76434293255,2.5198909212386167
20190118T031408Z,638.0274262608926,1.77001953125,3.548,1858.3930338166213,2.7025126524706904
20190118T032120Z,887.778273189906,1.28173828125,12.532,3697.508730341527,3.540949238803574
20190118T035505Z,1656.224056043874,2.38037109375,12.652,12554.184584091932,3.0614555708359856
20190118T035958Z,1619.8787986920784,1.5869140625,13.868,11268.050328094918,2.7376731214373278
20190118T040855Z,2145.8665361141166,1.220703125,17.06,20481.836905059292,1.8401380363131221
20190118T042448Z,965.4761787277561,0.9765625,7.63,3666.79534855667,5.951376631143803
20190118T043022Z,678.4452412249624,1.220703125,4.236,2371.0772430606416,3.79682312337861
20190118T050120Z,1572.891183790315,1.46484375,19.538,11403.734609471767,2.541280567198594
20190118T053727Z,1020.423383044344,1.64794921875,9.762,3972.375562900478,5.037093158824815
20190118T053754Z,3418.5155821426047,1.678466796875,16.126,49665.000451737746,2.0743462829005668
20190118T060814Z,612.3234614017401,2.0751953125,0.662,1449.849678860596,3.922828669258472
20190118T060842Z,2259.897669954185,1.678466796875,14.828,18365.461980661672,2.4329707284053166
20190118T061528Z,982.8899974329263,1.77001953125,9.774,4909.520305418061,3.3714321742096423
20190118T065009Z,724.1575066873645,1.28173828125,4.236,2308.882744716153,3.619286294891524
20190118T065757Z,4354.849993427931,1.678466796875,19.242,76676.77314809927,1.6681414154561927
20190118T071043Z,1941.006797592137,1.251220703125,19.424,17159.77507574076,2.1210107879076867
20190118T071613Z,5796.379967410466,1.03759765625,22.284,146489.0459029,1.287127899878969
20190118T072227Z,3098.5631290139945,1.46484375,13.288,35097.98745498635,2.018055455080177
20190118T073731Z,866.5649973258462,1.28173828125,8.494,3180.5449933099153,3.191879126613325
20190118T075504Z,1955.0481760545983,1.251220703125,15.67,17135.751908857757,2.1345523024752655
20190118T081539Z,762.0605449980541,1.220703125,7.22,2707.4239766980354,2.8574879845507475
20190118T082545Z,1074.101231852901,1.8310546875,10.286,5339.857109854167,2.9590015555258584
20190118T083333Z,661.5070124913834,1.3427734375,2.096,2009.4279165633839,3.3824488973264457
20190118T084336Z,2501.128746059403,1.220703125,18.154,26526.045837096433,1.6920680129638772
20190118T090805Z,1323.3936297359494,1.3427734375,12.134,7153.649676720093,2.109656584310767
20190118T091928Z,880.8910266915221,2.25830078125,10.052,3960.748224031715,2.8063878405265483
20190118T092416Z,1323.8398074362196,1.3427734375,15.302,7386.9266268830615,2.2256185931317116
20190118T093557Z,1402.6796758376413,2.50244140625,14.028,8171.553657788104,3.2451793775602717
20190118T093739Z,653.0846195298209,1.5869140625,1.6,1772.5748744642142,4.059489185187336
20190118T100508Z,1775.0412335670496,1.52587890625,13.782,10675.026293760822,2.5410009381032297
20190118T110251Z,1252.6999454300205,1.708984375,13.35,7508.993573649538,2.9494199564745878
20190118T113035Z,924.1761719656381,1.8310546875,9.726,3364.7468284122765,3.5116161039597196
20190118T113103Z,2689.062616585113,1.678466796875,16.798,29928.067664830247,2.0431011502519536
20190118T113934Z,825.5393318500159,2.86865234375,7.156,3570.9603748336185,4.029217048363001
20190118T121039Z,391.27873200739003,2.44140625,1.156,800.5960092510844,5.557840472124502
20190118T122607Z,615.4051400742682,1.220703125,2.42,1821.3330802345674,3.1944125856101797
20190118T125528Z,1615.7888736096825,3.41796875,13.02,11262.78049942206,4.010017314301002
20190118T125757Z,771.6022881631769,1.46484375,2.162,2504.9788430877798,3.702634838544676
20190118T131711Z,2462.1799253472013,1.3427734375,15.86,21144.65044846807,1.9744251539946194
20190118T132459Z,1080.3257620478157,1.52587890625,8.192,4378.223850405898,3.064818926573431
20190118T132827Z,6078.799902805166,0.732421875,29.392,201728.24841567854,1.028029316953367
20190118T133813Z,4208.888962439005,1.3427734375,16.858,66727.16144303961,1.6844880996034883
20190118T140350Z,771.7976622254824,1.953125,8.174,2495.5760734052315,3.170461046929716
20190118T142902Z,760.6726802503815,2.86865234375,5.688,2568.331707766726,3.5079895766102913
20190118T144347Z,1796.5530725849273,1.46484375,14.602,10984.220560195026,2.200025148135332
20190118T144653Z,642.2766358062586,2.74658203125,5.242,2086.322840529179,4.4354341274899705
20190118T144936Z,2139.03688977199,1.129150390625,16.706,21685.143760733554,1.8355596994608447
20190118T145306Z,338.4391828800621,15.0146484375,0.188,627.4552028343913,21.037359016330807
20190118T145813Z,513.378325836869,2.685546875,2.7,1317.2488790192178,3.5728092543253944
20190118T150927Z,274.6513813671953,1.3427734375,0.134,367.6315882171588,23.86935202778491
20190118T151349Z,230.85588006756674,25.5126953125,0.092,268.06649922230247,32.98796409037601
20190118T151523Z,317.60582882504787,26.9775390625,0.16,404.4694115028741,33.287070570315414
20190118T151756Z,294.519851452407,41.6259765625,0.166,384.11529756361375,40.86422795458681
20190118T151924Z,292.0939394916957,33.0810546875,0.184,360.68045290596785,34.95584178961371
20190118T152216Z,339.23287189882825,19.775390625,0.262,448.0799214884517,30.9476038626675
20190118T152512Z,297.58321288543607,37.7197265625,0.098,432.75582109621973,37.26462322745873
20190118T152650Z,311.41937671706415,41.1376953125,0.246,400.0891271251453,39.49755442012458
20190118T152917Z,292.9518402657533,41.9921875,0.104,371.6095466198479,40.45614952351328
20190118T153034Z,289.9952694521385,46.142578125,0.706,375.6209749490903,48.67502173846319
20190118T153240Z,258.1796196174083,36.9873046875,0.168,327.8659002907127,37.00227341480397
20190118T153329Z,314.6181440277007,26.0009765625,0.12,409.0461437211214,32.965680199030224
20190118T153448Z,346.72518980426213,40.6494140625,0.138,488.3562744616487,39.43837935610356
20190118T153632Z,343.47085862218916,42.96875,0.19,440.54948426869396,41.32531653396999
20190118T153800Z,301.39085917401377,36.9873046875,0.232,418.93956593602877,37.67317578683494
20190118T153942Z,295.8018485797484,41.50390625,0.218,411.54573308210854,40.75092416531027
20190118T154102Z,325.83569355900977,43.212890625,0.224,452.5869344170418,42.2692622144273
20190118T154205Z,253.34678756121147,41.6259765625,0.202,329.0182148437802,40.143363110925264
20190118T154327Z,302.6699801426803,45.654296875,0.766,392.48271903637817,46.36641077721377
20190118T154430Z,2139.799793361429,2.349853515625,15.026,21785.235811056675,2.851910332411901
20190118T154544Z,330.9664301340969,20.3857421875,0.234,455.82073976565096,31.19009459848202
20190118T154712Z,397.81289155705605,30.8837890625,0.314,531.2902389247697,33.74077207630934
20190118T154826Z,346.676551708885,46.630859375,0.254,452.6011111722863,48.51144641208773
20190118T154935Z,299.278441186964,41.8701171875,0.866,414.38728122573764,40.911828843776185
20190118T155113Z,330.05557535174097,43.9453125,1.006,509.51587354576304,43.47472784728064
20190118T155208Z,304.0259351719097,33.203125,0.736,408.0420758462165,35.40139600761928
20190118T155258Z,288.7737321129754,25.0244140625,0.176,372.8156840873932,32.065907254300015
20190118T155438Z,383.41856250931994,44.0673828125,0.296,513.8035631967409,44.3441511764623
20190118T155555Z,355.39106867671427,40.0390625,0.992,513.6780013401099,39.30017730505182
20190118T155729Z,351.5350223286055,43.0908203125,0.804,489.40499457905906,42.21897384765739
20190118T155852Z,374.2298623577668,35.7666015625,0.114,725.5938129273437,36.789939666251534
20190118T155915Z,1127.164305276842,1.46484375,7.62,5100.523558534531,3.117907786189554
20190118T160012Z,346.8037675810087,43.701171875,0.212,514.1386424246591,43.15810380404682
20190118T160101Z,277.24980008604496,34.912109375,0.214,389.44157778069064,35.80874460923905
20190118T160148Z,332.6096643225428,31.6162109375,0.29,493.16205690281515,33.93608676694122
20190118T160251Z,323.2484827795739,46.142578125,0.244,423.5593269749533,47.57196909289277
20190118T160352Z,333.4041706209432,24.90234375,0.218,461.1425809167087,32.331105902099125
20190118T160521Z,392.191167436835,48.4619140625,0.236,615.8991966215966,52.303647777349916
20190118T160615Z,281.571615279375,25.5126953125,0.794,365.3644519045358,32.61154527468199
20190118T160720Z,301.25570237745404,43.212890625,0.308,470.7311945621794,42.18041687466268
20190118T160824Z,347.2963721801453,36.9873046875,0.176,485.58421273177515,36.94431017691264
20190118T160924Z,315.1438037746954,41.3818359375,0.988,448.009809054879,39.85858037996674
20190118T161024Z,312.6153646472824,44.0673828125,0.246,409.17975503924805,43.725549292208235
20190118T161148Z,370.9459069170361,37.59765625,0.278,490.1516263867924,38.307546089109515
20190118T161355Z,2498.0170494300987,1.46484375,16.712,22306.69646051909,1.9825358382257394
20190118T161434Z,387.1829448749075,37.7197265625,0.202,619.9342818358175,38.39550587677612
20190118T161657Z,299.75539529986924,43.45703125,0.302,472.88627539897317,43.00949625415023
20190118T161802Z,326.8721229384177,43.8232421875,0.786,490.0613237836809,43.60270103559385
20190118T161859Z,323.57820842669736,39.55078125,0.72,475.1715775377308,39.35822127833899
20190118T161943Z,226.76008086455838,25.146484375,0.122,286.1586197523491,32.51354287651343
20190118T162019Z,335.1069357439856,43.3349609375,0.102,446.13650672413274,42.918079481197566
20190118T162112Z,337.6288991856383,41.50390625,0.712,503.4758227470468,40.62096991046949
20190118T162159Z,304.7505540729847,25.7568359375,0.122,377.46233038553777,32.94105442873196
20190118T162259Z,291.6801341799595,37.353515625,0.964,447.5415303600808,37.814739690780264
20190118T162435Z,307.3953051056891,39.4287109375,0.296,457.73556224496906,38.74198833064747
20190118T162546Z,336.614317609824,40.52734375,1.196,540.8708260972894,41.258150112686344
20190118T162729Z,346.01186317406,46.9970703125,1.142,555.1904550062077,48.740583817742625
20190118T162921Z,1491.517692149891,1.708984375,13.868,8877.048878364572,3.310214721633923
20190118T163024Z,328.68876918406585,45.0439453125,0.228,520.8548703518588,46.86153890618734
20190118T163136Z,308.3362102046891,44.0673828125,0.76,465.5415533125212,44.7045316543294
20190118T163438Z,405.81698498205907,35.5224609375,0.094,670.571972307932,36.384646647166626
20190118T163549Z,302.67657565190655,43.45703125,0.232,445.16753589610073,42.92084978598242
20190118T163643Z,285.4243927380901,43.0908203125,0.196,392.3909336067208,42.745939222094684
20190118T163756Z,372.7943161162356,42.6025390625,0.798,600.6230053487071,41.22384519031535
20190118T163851Z,313.231487174944,7.8125,0.158,418.16955611888733,29.36104838360329
20190118T164011Z,322.70780964983857,34.5458984375,0.13,527.9972775627463,35.472714157914346
20190118T164129Z,343.93829737949176,36.865234375,0.258,493.9689568994664,36.35548248398464
20190118T164232Z,292.04892823360814,37.2314453125,0.188,424.15885918162076,37.028904271215026
20190118T164438Z,313.7867039315249,41.3818359375,0.244,455.86219114132484,39.76831583991945
20190118T165148Z,715.8193010481087,1.8310546875,2.956,2368.2661592543386,2.774805450235246
20190118T165302Z,290.9562261378224,34.7900390625,0.194,356.56176020583223,34.934299996586084
20190118T165526Z,299.194275603474,33.447265625,0.13,374.7004067371729,34.60925279354328
20190118T165729Z,259.8552341407534,31.6162109375,0.19,309.2325867049658,34.566155247196455
20190118T165852Z,334.95083120072115,43.3349609375,0.108,372.2953609471769,42.330988907180625
20190118T170011Z,369.17448006529713,37.841796875,0.1,524.0431099063829,38.719583633026794
20190118T170140Z,291.48138032198653,14.5263671875,0.276,346.8742092378023,29.813864171253012
20190118T170554Z,312.14150641811233,18.5546875,0.094,390.29350478185887,30.41649498967831
20190118T170849Z,301.86251240968943,39.6728515625,0.104,409.35428766346075,38.74434767843055
20190118T171058Z,266.4456287843282,42.8466796875,0.276,309.6690163018704,42.29932342589654
20190118T171339Z,311.6287338231234,1.0986328125,0.082,407.08801421861955,25.211148076238874
20190118T171509Z,841.6720911020278,1.220703125,8.302,3080.2745314187255,2.7292511041229046
20190118T172832Z,963.647926818203,1.46484375,8.874,3421.20505789218,3.2181334563350714
20190118T174505Z,1323.768805132134,1.28173828125,11.572,6445.011753723142,2.8605388641925558
20190118T180152Z,445.5241305120889,2.3193359375,1.548,995.512339894338,3.8726107609324165
20190118T184106Z,2892.568953664356,1.46484375,21.642,25384.463411079338,2.557573511714307
20190118T184133Z,8884.68918400779,1.28173828125,17.928,258461.9409762324,1.3471729342366459
20190118T191644Z,1354.8525746875014,1.220703125,9.98,6328.450241149773,1.8059357850991333
20190118T193228Z,1901.9676376676694,1.46484375,13.432,14214.011983415656,2.724978439920647
20190118T193907Z,532.0287149223753,1.220703125,0.684,1238.8222159000518,3.2050828626354564
20190118T194855Z,1014.4441596311913,0.9765625,8.128,4425.247739300132,2.4936246458673907
20190118T195410Z,10996.83670504895,1.953125,49.122,606218.1529422281,7.533892215762298
20190118T201616Z,786.0139051143717,1.46484375,5.32,2522.422674944222,2.223195923455385
20190118T201851Z,1097.6840939682797,1.52587890625,6.548,4293.807050440338,3.1972081384245223
20190118T202814Z,239.7594880348605,1.5869140625,0.102,307.6830298018482,25.376122080307418
20190118T202938Z,342.7390228930671,1.46484375,0.576,565.8792632787384,2.7001186602592395
20190118T204314Z,2555.92443116909,1.251220703125,17.56,29171.238783462868,1.8347035887472465
20190118T212542Z,718.21068433451,1.220703125,6.058,2635.5018040103055,2.489572684848866
20190118T213528Z,5751.7617601056045,1.3427734375,46.746,123858.8574921499,1.654432843073847
20190118T214813Z,1022.3531143328712,2.50244140625,7.858,4413.821773072027,3.384722610872376
20190118T223651Z,760.3554441354156,1.220703125,7.21,3031.856980451546,2.3063018073190276
20190118T224109Z,2675.2723615512914,1.495361328125,17.11,24982.058624836034,1.9845362118167853
20190118T230030Z,786.7019668181739,1.220703125,5.688,2534.047141055847,2.765608366623521
20190118T230844Z,1944.2341221403449,1.922607421875,16.55,17695.712101302564,2.744645135816715
20190118T230924Z,2304.0845190730934,1.28173828125,8.672,18756.986186171074,1.9513531466804444
20190118T231250Z,304.5768473942977,1.220703125,0.166,348.945160871753,18.97086627148858
20190118T231737Z,954.9231400086065,1.220703125,9.57,4206.176326689772,2.319060814916762
20190118T232643Z,827.5905175216384,1.3427734375,5.856,2749.1116150230314,2.161170263815594
20190118T234344Z,1884.0262050191343,1.708984375,14.316,11989.874445481113,2.5878562187544287
20190118T234910Z,1410.3702801719871,1.46484375,17.224,9553.726252477207,2.514575626195704
20190118T235104Z,702.9094678877447,1.220703125,2.278,2386.5312314215407,3.1942397250319674
20190118T235209Z,2794.949191734956,1.556396484375,16.398,23048.721366073936,2.6097268318723095
20190118T235238Z,5941.314254878743,1.373291015625,15.404,117081.28322204553,1.5489559368851684
20190118T235530Z,2343.869835252576,1.28173828125,9.512,23197.297695259684,1.7135907552480791
