event_id,amplitude,med_freq,duration,energy,mean_freq
20190126T014124Z,307239.4897079378,1.5869140625,13.67,379952632.21424973,3.9441790155877525
20190126T014309Z,160175.95164541173,1.8310546875,1.526,75182467.30075152,4.4314817580348915
20190126T015608Z,208961.73601645007,1.5869140625,13.698,184463700.7472839,3.942727508206674
20190126T020321Z,169306.02817806634,1.5869140625,13.59,126758888.28474659,3.936958247928857
20190126T021125Z,308383.0583023487,1.5869140625,13.586,368404568.70483416,3.943822053116784
20190126T021953Z,303360.07281228,1.5869140625,13.51,353917083.00112677,3.942573343744051
20190126T022746Z,332887.6999849389,1.5869140625,13.418,416346277.67800003,3.944576629352075
20190126T023556Z,306437.39329608,1.5869140625,13.46,356125891.89313006,3.809978486459532
20190126T024321Z,515100.66017330793,1.5869140625,13.576,982477947.4318792,3.9418283415890185
20190126T025122Z,383367.22149284097,1.64794921875,12.124,551401362.940797,3.950487933020757
20190126T030017Z,139952.47573491913,1.64794921875,6.388,75926069.00659803,4.060890724611299
20190126T030636Z,327167.7127042757,1.5869140625,13.592,416742299.637456,3.943605790279013
20190126T030832Z,2368.8646588220736,1.3427734375,1.52,26175.250217221743,1.9661404810852066
20190126T031511Z,373521.50269855344,1.5869140625,13.36,530049325.4774761,3.944436176372619
20190126T031545Z,225088.6846679439,1.953125,4.282,222162078.94725367,4.2173566254396935
20190126T032400Z,285255.2565985897,1.5869140625,13.554,316621210.0370359,3.8094177468661274
20190126T033205Z,468390.91694240586,1.5869140625,13.536,806128322.3902358,3.943338862786415
20190126T034604Z,393244.63063242164,1.5869140625,13.59,590441219.494108,3.9427430377438433
20190126T035355Z,345634.5961130375,1.64794921875,10.48,453592394.6309634,3.967287306736239
20190126T040211Z,298187.6598221959,1.5869140625,13.592,347949008.864352,3.8950309591973977
20190126T041056Z,385043.5311557324,2.13623046875,27.386,588733962.8144561,4.731085538512038
20190126T041243Z,1553.5671731945358,1.220703125,0.766,7892.462069329242,1.837252335297578
20190126T041958Z,257896.88179390735,1.5869140625,13.53,257450026.94238216,3.9452923183432524
20190126T043017Z,534.1149034264593,4.150390625,1.208,1573.0769406751608,8.664634880252747
20190126T043051Z,1207.2361912678614,1.46484375,3.752,5127.094185912562,3.590319995801015
20190126T043343Z,416.1222271896477,1.953125,0.848,916.2469356111559,3.824125677578538
20190126T044748Z,581.4709155393017,1.5869140625,1.96,1227.0066328095788,4.975137139564092
20190126T045930Z,1585.5089074817993,2.0751953125,14.124,11863.74267665241,2.5525879687411606
20190126T050159Z,2233.640636871902,1.77001953125,13.792,23390.86039169643,2.1591018915482247
20190126T050357Z,310.94524026919277,19.775390625,0.244,510.54515839557644,20.79813978024079
20190126T052113Z,677.6291652763706,1.28173828125,6.018,1916.598263561312,3.4816684986494
20190126T052700Z,788.3925718208476,1.8310546875,8.838,2610.0396790037307,4.663223875441009
20190126T053848Z,1414.9096350112156,1.64794921875,12.376,10156.418275406126,2.5774277599953694
20190126T055128Z,2029.5395833679165,1.495361328125,15.722,13983.323626154273,2.503009909392919
20190126T063316Z,2208.7889720140347,1.251220703125,17.254,19315.61516572786,2.0588818558174258
20190126T063557Z,598.1681798915464,2.01416015625,2.938,1677.2367500981761,2.490639944869266
20190126T065505Z,1724.1420816938557,1.678466796875,15.322,11964.652014058307,2.762989990506684
20190126T065917Z,631.2045560134837,2.25830078125,6.212,2058.912574435602,4.818014499780648
20190126T070533Z,719.5432214202536,2.25830078125,7.7,2879.5429020566057,3.6299271262534565
20190126T071501Z,746.7524468535073,1.28173828125,7.45,2305.6527104499814,3.2555691609688724
