,event_id,group
0,20190110T041825Z,0
1,20190110T041947Z,0
2,20190110T042008Z,0
3,20190110T042039Z,0
4,20190110T042110Z,0
5,20190110T042117Z,0
6,20190110T042125Z,0
7,20190110T042154Z,0
8,20190110T042215Z,0
9,20190110T042225Z,0
10,20190110T042239Z,0
11,20190110T042256Z,0
12,20190110T042313Z,0
13,20190110T042320Z,0
14,20190110T042414Z,0
15,20190110T042442Z,0
16,20190110T042456Z,0
17,20190110T042512Z,0
18,20190110T042520Z,0
19,20190110T042531Z,0
20,20190110T042611Z,0
21,20190110T042626Z,0
22,20190110T042639Z,0
23,20190110T042659Z,0
24,20190110T042726Z,0
25,20190110T042745Z,0
26,20190110T042758Z,0
27,20190110T042834Z,0
28,20190110T042848Z,0
29,20190110T042856Z,0
30,20190110T042904Z,0
31,20190110T042910Z,0
32,20190110T042936Z,0
33,20190110T042944Z,0
34,20190110T042955Z,0
35,20190110T043021Z,0
36,20190110T043028Z,0
37,20190110T043344Z,0
38,20190110T050709Z,0
39,20190110T054701Z,0
40,20190110T060333Z,0
41,20190110T061102Z,0
42,20190110T061750Z,0
43,20190110T063049Z,0
44,20190110T065643Z,0
45,20190110T070452Z,0
46,20190110T073514Z,0
47,20190110T074919Z,0
48,20190110T082233Z,0
49,20190110T082911Z,0
50,20190110T091132Z,0
51,20190110T094116Z,0
52,20190110T095900Z,0
53,20190110T100259Z,0
54,20190110T101724Z,0
55,20190110T102001Z,0
56,20190110T124203Z,0
57,20190110T124236Z,0
58,20190110T125437Z,0
59,20190110T131551Z,0
60,20190110T133758Z,0
61,20190110T134516Z,0
62,20190110T135035Z,0
63,20190110T140701Z,0
64,20190110T141134Z,0
65,20190110T141545Z,0
66,20190110T142631Z,0
67,20190110T142735Z,0
68,20190110T143407Z,0
69,20190110T144233Z,0
70,20190110T161225Z,0
71,20190110T165044Z,0
72,20190110T165817Z,0
73,20190110T170156Z,0
74,20190110T172710Z,0
75,20190110T173232Z,0
76,20190110T173918Z,0
77,20190110T175158Z,0
78,20190110T180555Z,0
79,20190110T181702Z,0
80,20190110T181843Z,0
81,20190110T182331Z,0
82,20190110T183036Z,0
83,20190110T183318Z,0
84,20190110T184449Z,0
85,20190110T185215Z,0
86,20190110T191248Z,0
87,20190110T191814Z,0
88,20190110T192432Z,0
89,20190110T194450Z,0
90,20190110T195121Z,0
91,20190110T201022Z,0
92,20190110T201724Z,0
93,20190110T210408Z,0
94,20190110T210813Z,0
95,20190110T211214Z,0
96,20190110T211251Z,0
97,20190110T211838Z,0
98,20190110T212136Z,0
99,20190110T213152Z,0
100,20190110T213511Z,0
101,20190110T213641Z,0
102,20190110T214059Z,0
103,20190110T215336Z,0
104,20190110T220037Z,0
105,20190110T220730Z,0
106,20190110T220936Z,0
107,20190110T221100Z,0
108,20190110T221739Z,0
109,20190110T224110Z,0
110,20190110T224921Z,0
