,event_id,stations,network_time,ref_time,ref_duration,group
0,20190122T000615Z,['1J.TI8B.'],0.0,2019-01-22T00:06:15.252000Z,0.39,0
1,20190122T000912Z,['1J.TI8B.'],0.0,2019-01-22T00:09:12.442000Z,0.214,0
2,20190122T002429Z,['1J.TI8B.'],0.0,2019-01-22T00:24:29.146000Z,0.96,0
3,20190122T005125Z,['1J.TI8B.'],0.0,2019-01-22T00:51:25.720000Z,12.978,0
4,20190122T005627Z,['1J.TI8B.'],0.0,2019-01-22T00:56:27.926000Z,3.876,0
5,20190122T010855Z,['1J.TI8B.'],0.0,2019-01-22T01:08:55.412000Z,4.924,0
6,20190122T022231Z,['1J.TI8B.'],0.0,2019-01-22T02:22:31.778000Z,0.872,0
7,20190122T052005Z,['1J.TI8B.'],0.0,2019-01-22T05:20:05.772000Z,17.104,0
8,20190122T093031Z,['1J.TI8B.'],0.0,2019-01-22T09:30:31.400000Z,0.364,0
9,20190122T094220Z,['1J.TI8B.'],0.0,2019-01-22T09:42:20.338000Z,0.44,0
10,20190122T095137Z,['1J.TI8B.'],0.0,2019-01-22T09:51:37.862000Z,14.226,0
11,20190122T101620Z,['1J.TI8B.'],0.0,2019-01-22T10:16:20.986000Z,0.538,0
12,20190122T112314Z,['1J.TI8B.'],0.0,2019-01-22T11:23:14.740000Z,13.684,0
13,20190122T115713Z,['1J.TI8B.'],0.0,2019-01-22T11:57:13.212000Z,5.378,0
14,20190122T115742Z,['1J.TI8B.'],0.0,2019-01-22T11:57:42.404000Z,12.79,0
15,20190122T121628Z,['1J.TI8B.'],0.0,2019-01-22T12:16:28.286000Z,0.298,0
16,20190122T124709Z,['1J.TI8B.'],0.0,2019-01-22T12:47:09.660000Z,0.248,0
17,20190122T133709Z,['1J.TI8B.'],0.0,2019-01-22T13:37:09.398000Z,12.95,0
18,20190122T135423Z,['1J.TI8B.'],0.0,2019-01-22T13:54:23.104000Z,0.166,0
19,20190122T140349Z,['1J.TI8B.'],0.0,2019-01-22T14:03:49.830000Z,18.384,0
20,20190122T150232Z,['1J.TI8B.'],0.0,2019-01-22T15:02:32.584000Z,5.168,0
21,20190122T150707Z,['1J.TI8B.'],0.0,2019-01-22T15:07:07.820000Z,14.106,0
22,20190122T153322Z,['1J.TI8B.'],0.0,2019-01-22T15:33:22.508000Z,5.516,0
23,20190122T154643Z,['1J.TI8B.'],0.0,2019-01-22T15:46:43.706000Z,1.162,0
24,20190122T155815Z,['1J.TI8B.'],0.0,2019-01-22T15:58:15.368000Z,13.964,0
25,20190122T162514Z,['1J.TI8B.'],0.0,2019-01-22T16:25:14.668000Z,12.138,0
26,20190122T162949Z,['1J.TI8B.'],0.0,2019-01-22T16:29:49.224000Z,5.716,0
27,20190122T164501Z,['1J.TI8B.'],0.0,2019-01-22T16:45:01.352000Z,12.766,0
28,20190122T172727Z,['1J.TI8B.'],0.0,2019-01-22T17:27:27.388000Z,13.376,0
29,20190122T190820Z,['1J.TI8B.'],0.0,2019-01-22T19:08:20.112000Z,10.898,0
30,20190122T190956Z,['1J.TI8B.'],0.0,2019-01-22T19:09:56.054000Z,26.044,0
31,20190122T194333Z,['1J.TI8B.'],0.0,2019-01-22T19:43:33.744000Z,1.044,0
32,20190122T194421Z,['1J.TI8B.'],0.0,2019-01-22T19:44:21.680000Z,0.72,0
33,20190122T203547Z,['1J.TI8B.'],0.0,2019-01-22T20:35:47.238000Z,12.304,0
34,20190122T211906Z,['1J.TI8B.'],0.0,2019-01-22T21:19:06.688000Z,11.1,0
35,20190122T220042Z,['1J.TI8B.'],0.0,2019-01-22T22:00:42.058000Z,11.024,0
36,20190122T223635Z,['1J.TI8B.'],0.0,2019-01-22T22:36:35.656000Z,8.012,0
37,20190122T224611Z,['1J.TI8B.'],0.0,2019-01-22T22:46:11.716000Z,15.136,0
