event_id,group,similarity,amplitude_ratio,Mw,M0,dMw,dM0
20190116T003355Z,39,0.5440473374553597,0.5965105692392765,1.2280275557861309,69509046919.90443,0.0729881755762276,17522690474.30501
20190116T021627Z,39,0.6694813393766386,0.6580911918034471,1.2561667855241918,76603776108.97905,0.07245385757080282,19169846664.62583
20190116T030039Z,39,0.5139663006269816,0.6043290866937032,1.2326282044206849,70622373052.26099,0.07302058592345986,17811256904.46856
20190116T051156Z,39,0.7808193050377246,0.884358640559825,1.2983902382686416,88630940417.08165,0.0725677583940737,22214472915.61189
20190116T070053Z,39,0.7061429741384706,0.665533006141043,1.2630160668860135,78437564507.76819,0.07249341296066124,19639462366.31047
20190116T083643Z,39,0.7423709848132874,0.679091371688973,1.2762009690246128,82092116640.01535,0.07297666208407474,20691520058.753918
20190116T091439Z,39,0.53145823590937,0.5401722720663151,1.2186462879740763,67292929014.567,0.07255586452423471,16863545973.308767
20190116T100959Z,39,0.8534977696779307,0.6742142299289652,1.2736262711018362,81365333085.75761,0.07252820293223461,20382303836.20437
20190116T113839Z,39,0.8771234918430446,0.8459913087455817,1.3245792475032445,97021698046.12105,0.07266079619234059,24348710800.110306
20190116T121407Z,39,0.6921235107635559,0.518635266427748,1.2099419637422866,65299964566.20625,0.0729696560996543,16457436680.40837
20190116T124807Z,39,0.7366624017232725,0.5692712199860035,1.2338340121356062,70917108235.86786,0.07255634497572215,17771879626.32871
20190116T182110Z,43,0.9528960522198648,1.225382849165906,1.5342126591756315,200133130530.2539,0.07114782914376977,49179894185.76008
20190116T205705Z,43,0.9539287280918116,1.1214420945890815,1.4985504249777977,176939842952.6224,0.07136296285928753,43611945236.85802
20190116T212734Z,39,0.5833387529817554,0.961712349216528,1.1990561417748724,62890379103.021805,0.08304875015839244,18039490250.731422
