event_id,group,similarity,amplitude_ratio,Mw,M0,dMw,dM0
20190120T005151Z,39,0.7402004485358414,0.6898987766848508,1.2701093901203624,80382976785.6089,0.07305807474174195,20283329989.240944
20190120T011720Z,43,0.983423968055154,0.9992380651921446,1.4877857869023465,170482058378.4464,0.07087720920876685,41734213839.45476
20190120T021204Z,39,0.8359277142906798,1.145679538163058,1.4057633236785279,128423643032.22089,0.07243823482996024,32130670775.22549
20190120T041055Z,39,0.5879491794827373,0.3579081235654346,1.1030200015730305,45136720605.8223,0.07346515764147243,11452976377.436
20190120T052728Z,39,0.8372142592460855,0.7949069185077612,1.308273634162405,91708681843.1543,0.072867224359585,23080734527.070057
20190120T053615Z,43,0.9999999989607784,0.9999949366006864,1.4806542144926462,166334111138.254,0.07121731995760848,40914184175.96782
20190120T072324Z,39,0.7731435420963536,0.5961318467499161,1.2486543322486066,74641695919.7841,0.07236536750717677,18656029428.198235
20190120T083800Z,39,0.8329993711976652,3.799978561091484,1.4428819737383733,145989950262.35663,0.0835610190512057,42134091694.060326
20190120T084149Z,43,0.9838682510485396,1.0310949995047425,1.4978987847185232,176542054790.68878,0.07096446154494848,43270910800.05115
20190120T100853Z,39,0.7858940661120011,0.7087524203361948,1.2975888717994906,88385964954.94458,0.0722087712923954,22043482688.012993
20190120T124337Z,39,0.6867537614828305,0.4607629499281543,1.178795429075361,58639889548.10293,0.07207485556968993,14597681110.107754
20190120T134940Z,39,0.8205630131851215,0.937953235979546,1.3348690139319155,100531814427.21368,0.07281012388429746,25281465115.607628
20190120T152405Z,39,0.8622432201919722,1.0955480862022358,1.3640004193823945,111173333762.11346,0.07288162454927578,27985019987.935326
20190120T164410Z,39,0.8490812318556752,1.0031311971507864,1.363165847216207,110853336918.51686,0.07303283958225228,27962365317.81773
20190120T182701Z,39,0.8797165448029913,1.0899444532197202,1.3737717485491894,114989351000.34338,0.0732722088198476,29100728041.59946
20190120T202634Z,39,0.5799120531253583,0.4556618957170175,1.156535904966196,54300503607.21978,0.07304893080623429,13700129391.574156
20190120T220136Z,39,0.8532338926577004,1.2931970127921997,1.4446522347655106,146885305933.90634,0.07371133205586987,37395518516.74518
20190120T231900Z,39,0.8009380563475165,1.1440722331843234,1.3903788303111,121777834070.97043,0.07275575928054327,30601489832.009506
20190120T233939Z,43,0.9533435356995508,1.0421946567070866,1.4819476657594493,167078858184.79044,0.07076185973035296,40834541605.15947
