event_id,group,similarity,amplitude,ref_amp,amp_ratio,med_freq,duration,mean_freq,ref_station
20190120T011720Z,43,0.9759484002063634,254.72116787352678,245.33016461461872,1.0382790403033402,1.15966796875,26.733758,2.1593928731522185,TI3A
20190120T021204Z,39,0.8066962908145974,118.7162623619562,87.78641785993871,1.3523306367434353,1.434326171875,26.955759,6.4022573527112305,TI6A
20190120T052308Z,116,0.8865642184404758,161.28858512713447,141.10989568256457,1.14299981831156,1.89208984375,17.745758,4.680749892609544,TI3A
20190120T052728Z,39,0.8172952982706784,68.93037391914223,87.78641785993871,0.7852054520452026,1.220703125,26.955759,2.9027329279810923,TI6A
20190120T053615Z,43,0.999999999796226,258.86139958665865,245.33016461461872,1.0551552027582736,1.15966796875,26.733758,1.9647949075788869,TI3A
20190120T064119Z,117,0.99999999731661,217.81964370583933,217.21040214284912,1.0028048452421239,1.800537109375,20.233758,2.830526725210474,TI6A
20190120T083800Z,39,0.8203885628274524,131.85641944315148,31.389877113772194,4.200603237955971,7.8125,26.955759,22.74028325467956,TI1A
20190120T084149Z,43,0.9812155590160478,261.98811823980486,245.33016461461872,1.0679001444903997,1.129150390625,26.733758,1.8772257868273683,TI3A
20190120T085108Z,116,0.8324024960954812,106.96970075540752,153.81596198337692,0.6954395329073055,1.89208984375,17.745758,7.719122683027095,TI6A
20190120T164410Z,39,0.815617361360446,108.22649553223113,87.78641785993871,1.2328387257457538,1.708984375,26.955759,30.47287303420042,TI6A
20190120T182701Z,39,0.8451959722124011,113.05874889798748,87.78641785993871,1.2878842952490694,1.373291015625,26.955759,7.388685705404781,TI6A
20190120T190524Z,117,0.8352975182108328,192.1081572597532,217.21040214284912,0.8844335048623162,1.953125,20.233758,18.01135642344966,TI6A
20190120T220136Z,39,0.8285118698751156,117.51241561021514,87.78641785993871,1.3386172767375428,1.434326171875,26.955759,6.973546002398581,TI6A
20190120T233939Z,43,0.946285736558932,267.4669645622007,245.33016461461872,1.0902326869684205,1.739501953125,26.733758,2.3447059936065955,TI3A
