,event_id,group
0,20190107T020700Z,0
1,20190107T035247Z,0
2,20190107T051634Z,0
3,20190107T053532Z,0
4,20190107T055825Z,0
5,20190107T062808Z,0
6,20190107T064502Z,0
7,20190107T070344Z,0
8,20190107T070643Z,0
9,20190107T072138Z,0
10,20190107T080421Z,0
11,20190107T093033Z,0
12,20190107T095918Z,0
13,20190107T102232Z,0
14,20190107T103118Z,0
15,20190107T103832Z,0
16,20190107T105233Z,0
17,20190107T114036Z,0
18,20190107T124648Z,0
19,20190107T142256Z,0
20,20190107T142916Z,0
21,20190107T153028Z,0
22,20190107T155826Z,0
23,20190107T183837Z,0
24,20190107T203840Z,0
25,20190107T234937Z,0
