event_id,group,similarity,amplitude_ratio,Mw,M0,dMw,dM0
20190129T000127Z,31,0.8041614749487337,0.6616997487219952,1.3813572796568927,118041826126.02544,0.08593596335761988,35036266176.50345
20190129T003140Z,31,0.8480013293673477,0.7328540627538469,1.402948213356371,127181024774.3073,0.08621956817207585,37873471202.07822
20190129T004538Z,31,0.8739690218447249,0.6583882675831735,1.3628183129517222,110720354960.42287,0.08645306368920086,33060910158.709164
20190129T010400Z,31,0.754395426450695,0.4251116813779271,1.2084018739669045,64953537851.19707,0.08623500813681614,19346097285.991222
20190129T013932Z,31,0.8427809632523026,0.8442509027855566,1.4201530650773169,134967622470.95079,0.08627315214669407,40217235240.76872
20190129T015739Z,31,0.91464429480423,0.8567167091953984,1.453310560639797,151344220532.46414,0.08558285250067903,44736246863.75437
20190129T022005Z,31,0.837163825655281,0.5977128139524084,1.3593988752921131,109420403747.96817,0.08606866095728573,32527471650.300083
20190129T024331Z,31,0.9153371873651008,0.9491660354371152,1.4858352067676188,169337369900.8278,0.08580231486147438,50183247550.27007
20190129T030522Z,31,0.7849271372573764,0.748666089895996,1.3730019856832598,114684038677.89726,0.08626310369868898,34169215359.47508
20190129T032957Z,31,0.8784113345297067,0.5170064838055616,0.12788587755741254,1555352445.3418272,0.14155845960940142,760451624.9461108
20190129T035450Z,31,0.8718830942135603,0.5052778966714003,0.12318406231492407,1530298291.8132787,0.14146631587511896,747714985.638612
