,event_id,group,similarity,amplitude_ratio
0,20190104T000715Z,39,0.9128648201956224,0.9043536019097319
1,20190104T004731Z,39,0.8621798860715785,1.0027253233899625
2,20190104T013251Z,39,0.6384929404571752,0.6852631436679897
3,20190104T022705Z,39,0.5347557426777844,0.7188067459884385
4,20190104T034804Z,39,0.8353231289820777,1.3429315918772347
5,20190104T042220Z,39,0.9037291417448704,1.2987650312277297
6,20190104T045645Z,39,0.8772990750605011,1.0281478786494427
7,20190104T053118Z,33,0.9400516879139463,1.0993123938750524
8,20190104T053638Z,39,0.9200086128296835,1.2329756493633903
9,20190104T061340Z,39,0.8529313971426323,1.5072331202334082
10,20190104T061908Z,34,0.9243772666541363,0.96916179402784
11,20190104T073037Z,34,0.9579005391402369,1.1578756096060114
12,20190104T075435Z,39,0.5929152982620837,1.442535399295192
13,20190104T084641Z,34,0.8835475430788323,1.0142533807800154
14,20190104T091127Z,39,0.7948806448318865,1.2264599270860785
15,20190104T091557Z,34,0.7859000780062927,0.6014068005127795
16,20190104T095051Z,39,0.7825590601179101,1.7725343797303108
17,20190104T101406Z,34,0.9212536303365181,1.079188708892808
18,20190104T102628Z,39,0.8108203704940126,1.925930593351166
19,20190104T105707Z,34,0.9508707975550513,1.1652175461930663
20,20190104T114304Z,34,0.964647474732764,0.9960005006212941
21,20190104T115832Z,39,0.6819227045363426,0.9391078482706077
22,20190104T123231Z,34,0.9700935969792567,1.0670910757785486
23,20190104T123408Z,39,0.8934299279430705,1.2402385202829003
24,20190104T131916Z,39,0.6325330796296242,1.2213126153710672
25,20190104T132948Z,33,0.9653625141430519,1.2496599019423562
26,20190104T140107Z,39,0.8444757666128732,1.4167621922289042
27,20190104T144259Z,39,0.7077089564625382,1.1601678426005868
28,20190104T151858Z,39,0.789968334963493,1.6965181050651348
29,20190104T171425Z,39,0.6920368223962962,2.1708552543007933
30,20190104T174606Z,39,0.6970117896777334,2.2244654554473327
31,20190104T192433Z,39,0.8643561428982577,1.3667151163790623
32,20190104T205424Z,39,0.8991002417555675,1.504013391903042
33,20190104T213127Z,39,0.9238974809617284,1.4717434905276534
34,20190104T230654Z,39,0.5350387144190624,0.7645652815879903
35,20190104T235118Z,39,0.6366860273433601,0.7134991651548415
