event_id,group,similarity,amplitude_ratio,Mw,M0,dMw,dM0
20190101T121954Z,39,0.791071240423705,0.3890121083086422,1.1140158704816523,46883908071.52883,0.07008039597346216,11348208344.844059
20190101T130034Z,39,0.8011809689427708,0.5075216061194181,1.160353989162548,55021317280.7498,0.06899801215700674,13112168160.626387
20190101T134319Z,39,0.9260843976344212,1.0461764916525986,1.354835985436008,107709492139.1328,0.06887439645981501,25622336593.705227
20190101T141318Z,34,0.96821117061878,1.1132625628834432,1.524843988943113,193760828774.94763,0.06622406833529233,44318881197.597824
20190101T151518Z,39,0.9045799908282244,0.8741576494988399,1.3195746263683903,95359055209.89154,0.06880036527733485,22659985692.853985
20190101T154633Z,54,0.62250897496205,1.2257653101062784,1.0012876655329785,31763730186.59994,0.07641608823693397,8383459069.187899
20190101T160302Z,39,0.867329495366968,0.8253858204166655,1.2578620157531093,77053615887.91312,0.06861529269701819,18260845904.636337
20190101T161017Z,34,0.9715025788279312,0.8527028592166022,1.4409667378146214,145027415213.69858,0.06614989113139104,33134939979.240982
20190101T164915Z,34,0.9616776908999648,0.8075543176074522,1.4306901110892465,139970065757.86377,0.06619569300803801,32001611427.173893
20190101T171315Z,33,0.5825725928414193,0.3004866672482796,1.2030695823235984,63768231606.67122,0.06365882733076084,14020708347.181007
20190101T171601Z,39,0.8953646237066711,0.7811132469594807,1.2644788950602077,78834867602.04053,0.06901763926659722,18792535988.28714
20190101T175412Z,39,0.9265380745452404,0.8588230195916282,1.2996585863945853,89020059370.40622,0.06897163630863996,21206322259.13353
20190101T183453Z,39,0.724267651627927,0.5585430821487924,1.1563640386504161,54268280109.51983,0.06912332404350018,12956199310.389008
20190101T191543Z,39,0.9075803500105204,0.9874659119777668,1.3438766170476448,103708636767.36426,0.06884753216302616,24660975454.260933
20190101T192753Z,33,0.9999999997560446,0.9999984648595748,1.604398134061368,255033482401.9048,0.062194901062602184,54784654882.52823
20190101T195307Z,39,0.8796116299929279,0.8310432172392357,1.310581049020822,92442476921.16267,0.06874033079324986,21947756790.714966
20190101T203349Z,39,0.9080471117512806,0.6786433009678751,1.2525961161094674,75664849775.22598,0.06889671040236438,18005268751.365814
20190101T221254Z,39,0.8714275326398302,0.8122414496879595,1.2381225633167858,71975359868.05229,0.06837107269357849,16996644328.011538
20190101T224852Z,39,0.8244571258027708,1.037633761071832,1.2644227639478816,78819585368.18306,0.06892276746663455,18763065778.572433
20190101T231121Z,34,0.9387637865438128,1.1153009586870413,1.5205438370653486,190904319729.15927,0.06560718186228219,43258762008.25074
20190101T233305Z,39,0.8970242538234382,0.9499850989906504,1.3149167528243249,93837219189.16989,0.06862260527172573,22240742355.262
20190101T235652Z,39,0.7419781350812401,0.4779154240574365,1.0993689618179738,44571109263.7246,0.06987718417113933,10757114379.225798
