,event_id,group,similarity
0,20190102T003816Z,34,0.9820905226542065
1,20190102T024319Z,39,0.8052791306019852
2,20190102T041157Z,33,0.966056673407144
3,20190102T041543Z,39,0.8354560422150047
4,20190102T045627Z,34,0.9804485925472143
5,20190102T053545Z,34,0.9715355478116079
6,20190102T055518Z,39,0.8444451437916966
7,20190102T060538Z,32,0.8722774781801048
8,20190102T063340Z,32,0.8818771069704575
9,20190102T071600Z,32,0.9209361043802069
10,20190102T081419Z,32,0.9152622076905397
11,20190102T083704Z,32,0.9050097192544685
12,20190102T090419Z,32,0.9017442634071803
13,20190102T094527Z,39,0.8828846225207898
14,20190102T094607Z,34,0.9806141441765831
15,20190102T103309Z,39,0.9056744804767236
16,20190102T105750Z,34,0.9787699755133437
17,20190102T113726Z,34,0.9999999999364108
18,20190102T123841Z,34,0.9822709061600192
19,20190102T143827Z,39,0.8618041741321925
20,20190102T144115Z,34,0.916060557223835
21,20190102T150753Z,34,0.9482087948360024
22,20190102T152036Z,39,0.9070319838528459
23,20190102T160458Z,34,0.9379566906225394
24,20190102T161128Z,39,0.8838922339962388
25,20190102T165037Z,34,0.9794328638183996
26,20190102T174426Z,34,0.9681693689884651
27,20190102T181302Z,39,0.8660975001936514
28,20190102T182722Z,32,0.9155591490002711
29,20190102T192702Z,34,0.9743874251061951
30,20190102T200911Z,39,0.8643707913343958
31,20190102T201859Z,34,0.981931222746181
32,20190102T205110Z,32,0.8727838176698635
33,20190102T213300Z,39,0.8294360654467484
34,20190102T220142Z,34,0.93865355596516
35,20190102T224216Z,34,0.9477838232766209
36,20190102T230812Z,32,0.9999999998829131
37,20190102T235334Z,39,0.87956098981916
38,20190102T235803Z,34,0.9764359869388847
