event_id,group,similarity,amplitude,ref_amp,amp_ratio,med_freq,duration,mean_freq,ref_station
20190122T005121Z,31,0.9234617988192269,601.0436497803155,619.1655946522218,0.9707316668942415,1.8310546875,30.595758,2.316187031047172,TI3A
20190122T022229Z,43,0.9266948225401525,278.38331278089237,245.33016461461872,1.1347292462718386,1.739501953125,26.733758,2.585969241524171,TI3A
20190122T024805Z,31,0.8762497433326718,681.6308895324216,619.1655946522218,1.100886249849341,1.861572265625,30.595758,2.5974693984890638,TI3A
20190122T033842Z,31,0.8720759390628013,629.2639840859745,619.1655946522218,1.0163096746992617,1.8310546875,30.595758,7.365721853100227,TI3A
20190122T045335Z,31,0.8751718236168508,605.3444180269655,619.1655946522218,0.9776777379999296,1.861572265625,30.595758,5.439040267547528,TI3A
20190122T055836Z,31,0.841176401515645,567.0844192831044,619.1655946522218,0.9158849008747477,1.89208984375,30.595758,6.824183276161265,TI3A
20190122T072500Z,31,0.8873837939120492,616.3213628184576,619.1655946522218,0.9954063470930393,1.8310546875,30.595758,3.0274833399894314,TI3A
20190122T082422Z,43,0.8138324511889362,331.7678629101998,201.08747605032747,1.6498683529508626,72.998046875,26.733758,70.13106531894526,TI6A
20190122T095134Z,31,0.8651136384374437,646.5530421827641,619.1655946522218,1.0442328316803933,1.861572265625,30.595758,7.238289183104089,TI3A
20190122T112311Z,31,0.9202689731922944,641.1209734476928,619.1655946522218,1.0354596233787878,1.8310546875,30.595758,2.4794526516681565,TI3A
20190122T133706Z,43,0.909236586164072,286.1319387288067,245.33016461461872,1.1663137273734037,1.678466796875,26.733758,4.05722052339309,TI3A
20190122T140346Z,31,0.9149766237395244,665.4858940880041,619.1655946522218,1.0748108419393037,1.8310546875,30.595758,2.593708895348887,TI3A
20190122T150704Z,31,0.8899406173014962,639.2163440831138,619.1655946522218,1.0323835006403324,1.8310546875,30.595758,2.4417176849886437,TI3A
20190122T155811Z,31,0.8887290358181078,737.7317712628903,619.1655946522218,1.1914934835441975,1.8310546875,30.595758,3.5202378053536534,TI3A
20190122T162510Z,31,0.8871218587596753,625.7120344194758,619.1655946522218,1.0105730031251674,1.861572265625,30.595758,4.553968939669469,TI3A
20190122T164456Z,31,0.8729420548564583,544.0111148118975,619.1655946522218,0.87861974164999,1.861572265625,30.595758,4.08184110548949,TI3A
20190122T172722Z,31,0.8943207762120498,687.9653986549724,619.1655946522218,1.1111169687026856,1.922607421875,30.595758,6.533449077727977,TI3A
20190122T183152Z,31,0.8566635779658899,636.2952584778046,619.1655946522218,1.027665722988378,1.861572265625,30.595758,7.837396670700334,TI3A
20190122T190815Z,31,0.854287241710496,704.9438385519577,619.1655946522218,1.1385384534292746,1.983642578125,30.595758,10.327843942985776,TI3A
20190122T194457Z,31,0.8584591558632843,610.6588870863472,619.1655946522218,0.9862610137912255,1.922607421875,30.595758,7.244857527302887,TI3A
20190122T203542Z,31,0.8815138648002563,721.9426016632727,619.1655946522218,1.1659927617082464,1.89208984375,30.595758,4.8107131004245645,TI3A
20190122T211902Z,31,0.8517119508785732,695.7368506242344,619.1655946522218,1.1236684606401972,1.983642578125,30.595758,7.924441722704337,TI3A
20190122T220037Z,31,0.8593427067379151,700.0712931428322,619.1655946522218,1.130668918281957,1.983642578125,30.595758,8.695091691835794,TI3A
20190122T223631Z,31,0.8712030103048457,695.3358053633951,619.1655946522218,1.1230207417354274,1.953125,30.595758,6.871460081222779,TI3A
20190122T230457Z,31,0.8517688754810321,741.5071645262633,619.1655946522218,1.1975910336923024,1.953125,30.595758,6.963467791062334,TI3A
