event_id,group,similarity,amplitude_ratio,Mw,M0,dMw,dM0
20190106T003727Z,39,0.9491936411406195,1.0646076386501648,1.4053229337451834,128228452357.28859,0.06831959708721312,30257751014.155586
20190106T011541Z,39,0.958790325324443,1.0078621464832265,1.3943753531070984,123470449626.01201,0.0682065110826338,29086791134.973812
20190106T015839Z,39,0.5820220033772889,0.4554728291103255,1.206679103359619,64568196358.87288,0.06922896319086476,15438796054.141632
20190106T023022Z,39,0.7859432312086128,0.5010921403358521,1.2263747224957697,69113372205.33325,0.06914648275509767,16505896799.791716
20190106T034728Z,39,0.8522359679827235,0.8630678812191435,1.3014167051647734,89562262842.42905,0.06875195288071659,21267529515.39262
20190106T051458Z,39,0.5707210167844189,0.5999808427562452,1.216545419600437,66806409209.04424,0.06911100758957256,15946754263.298105
20190106T055315Z,39,0.8070692975126851,0.5959052564412523,1.2186082812911971,67284096022.46267,0.06870629399737942,15966726755.569492
20190106T061923Z,39,0.960727969816144,0.8752253172880246,1.348737805006154,105464599437.07486,0.06870645757855741,25027139403.80143
20190106T072557Z,39,0.6327940291167105,0.3815877886033599,1.168692910824447,56629061762.07808,0.06898606649024325,13492974408.32701
20190106T075609Z,39,0.7417217393587716,0.5527558428851597,1.2226418087800592,68228011371.81663,0.06915807749144973,16297184148.625986
20190106T083641Z,39,0.9668346151458266,1.0456690185591428,1.4029165957461274,127167136937.76361,0.06829869527797905,29998134550.395443
20190106T091647Z,39,0.6866294084240202,0.3847285766667895,1.1704342550378453,56970677290.57753,0.06935532562230153,13647029972.941082
20190106T091835Z,54,0.5202701632609759,0.8059208927039124,0.946824772452822,26317047157.296604,0.07874501299582011,7157595733.191661
20190106T101328Z,39,0.9090500381721088,0.7069093370518048,1.2819024719261964,83724720787.13107,0.06882073661826583,19901232451.115738
20190106T104227Z,39,0.970550974833325,0.8319743646426864,1.350562758475661,106131459770.3197,0.0680846557298138,24957456984.824856
20190106T124053Z,39,0.768985745202501,0.4051723367958185,1.1560388574439244,54207363660.293655,0.0693269614971884,12979782048.595478
20190106T131858Z,39,0.9258290882757142,0.8831332999312607,1.3549180823553577,107740037788.40036,0.06801562096035171,25310034588.819424
20190106T132935Z,39,0.5155785287987431,0.3058378802977926,1.1044412319656853,45358830443.709625,0.0695960833558053,10903190378.960989
20190106T141923Z,39,0.9045696152199236,0.6311483883185934,1.2468463330483326,74177040094.24675,0.06871931543966238,17605780049.09781
20190106T145833Z,39,0.547517729892126,0.3320128237419921,1.1164951467587318,47287104301.328064,0.07080231402619086,11563708086.248661
20190106T150542Z,39,0.8279036662048004,0.5173684562128676,1.2089279095772483,65071656777.383286,0.069510996507611,15622564511.43946
20190106T153212Z,39,0.9399795937206278,0.846273243075922,1.3376690333285461,101508766402.83148,0.0687082091666942,24089019702.80811
20190106T162747Z,39,0.6032813932226153,0.3587471466628788,1.1115781393671291,46490820295.61232,0.07007025297210326,11251433099.211649
20190106T174600Z,39,0.5308105433690796,0.4364684177289972,1.1898765714185657,60927710264.16394,0.07039740649726833,14814208901.3566
20190106T191810Z,39,0.9171038270210832,0.689461088858123,1.2977387373218452,88431726891.1352,0.0683707418318219,20882637315.074932
20190106T200439Z,39,0.550250335212824,0.4475132346885661,1.1212980445551342,48078074582.01931,0.0709177064193043,11776295533.865263
20190106T200655Z,54,0.5009362222547823,0.8283528508131707,0.9519125526405006,26783592511.56016,0.07780247754388654,7197293340.430299
20190106T221834Z,39,0.7667288774686326,0.5387565365824714,1.2186576309032882,67295565407.316956,0.06920206027402112,16084679753.756077
20190106T232717Z,39,0.7067954994814242,0.591181694072189,1.2492272286848642,74789536721.8455,0.06910593410342297,17851023942.35609
