event_id,group,similarity,amplitude_ratio,Mw,M0,dMw,dM0
20190127T004045Z,43,0.8218941344955496,0.9091112801696392,1.471261880782139,161024819561.29138,0.07894073939329448,43903683490.75146
20190127T041803Z,43,0.7993181552174397,0.8084226114860157,1.4313192280212128,140274536391.75766,0.07932040842940048,38430030713.529915
20190127T051024Z,31,0.928551682526268,0.8640154698750774,1.4806755196338885,166346351342.54065,0.07552004920737963,43389284790.5973
20190127T052946Z,31,0.8795310268861004,0.5949312083191602,1.375584436574682,115711534999.25171,0.07522467986211862,30063805341.92048
20190127T054846Z,43,0.7992874259486317,0.8457582250387873,1.433931688844675,141545977928.1026,0.08040251884675878,39307383465.382545
20190127T054904Z,32,0.5216751947375117,0.5609090392927127,1.2100341122568636,65320750873.597664,0.07939453890204642,17912192460.80606
20190127T062456Z,31,0.9101163772146572,0.7872655842940043,1.4501154360778745,149683232731.40265,0.07528714453525179,38922517946.0027
20190127T070025Z,31,0.8724938335808852,0.749909549212387,1.4414930104100678,145291268540.48315,0.07538712987375747,37830638612.94146
20190127T081617Z,43,0.8708652728581098,0.7283869555980382,1.408091303999079,129460403414.41396,0.08076354796779732,36112644542.2566
20190127T093544Z,43,0.8667513912045912,0.7210861171533874,1.420268843314596,135021604638.0371,0.0794274445075279,37040837921.90855
20190127T111107Z,31,0.9315066294525008,0.956800164643308,1.5033170972434817,179877004183.15503,0.075338242326845,46805628075.639534
20190127T122936Z,43,0.8210304978001949,0.8146285863226004,1.4277712990474427,138566085588.0969,0.07971314892439671,38149940224.71357
20190127T132421Z,31,0.9116174899778264,0.8421269032064425,1.4660320580209394,158142313183.32928,0.07512513342642727,41033663355.09214
20190127T133832Z,31,0.6293092382226226,0.3066221393729821,1.1507229897690658,53221178200.708855,0.07586979013365562,13946342133.077774
20190127T144148Z,43,0.7962765472918939,0.7698544840661107,1.4112882886098745,130897825767.6709,0.07930024694504618,35852043971.830894
20190127T152847Z,31,0.9018700198577956,0.8511790880044617,1.4549361042562783,152196321667.45587,0.07537497842157359,39622174375.506836
20190127T160040Z,31,0.8814530998088862,0.8080584570706483,1.4469925681773592,148077424536.89484,0.0755149997481579,38621490057.64662
20190127T170139Z,31,0.8813370579355183,0.8258080807121305,1.4559053620714026,152706682763.80698,0.07530103386372371,39716039124.95478
20190127T171638Z,43,0.7509750703162327,0.7552414755254855,1.3947553104250732,123632589484.63623,0.07997065505547805,34148416268.021683
20190127T172823Z,31,0.8964065082170206,0.8159278485113663,1.4499399860764512,149592554738.84464,0.07535290577737552,38932915862.18281
20190127T181255Z,43,0.7908630648669513,0.7300446379687462,1.39038080353712,121778664023.98512,0.07948727611259215,33433032292.315044
20190127T184638Z,31,0.9336978627103408,0.9707515040079248,1.4790166200703014,165395972543.6331,0.07567693978055748,43231015735.952675
20190127T194006Z,43,0.6305289723757511,0.9312972424601332,1.426825909630339,138114369265.8187,0.0795803884459217,37962243181.06525
20190127T194111Z,31,0.9333712038115785,1.008137201089346,1.4912860982315177,172555635440.72992,0.07554754773993017,45025284626.42293
20190127T201420Z,31,0.8720815731089283,0.7596743243984984,1.4090364107413542,129883689300.76817,0.07577282030804512,33991866787.72552
20190127T205753Z,31,0.9320606345727512,0.9199448049394982,1.469267460888986,159919414598.58203,0.07566606142074907,41793550522.530624
20190127T215811Z,43,0.7441704768397436,0.7385391188304496,1.3953880948788733,123903091427.70515,0.07899364922274459,33805025448.26546
20190127T220815Z,31,0.9226056489894272,0.9782057298702324,1.4963701870341168,175612441384.14563,0.07575541163404655,45948981645.40625
20190127T222553Z,31,0.8850354532322201,0.6258490640253284,1.3590865221582895,109302421440.84596,0.07628275948439414,28798052956.926743
20190127T231311Z,31,0.93267559528963,0.9146703687754488,1.460278232079152,155030571540.1495,0.07585361438126727,40616320311.20421
20190127T232302Z,43,0.7108686885596681,0.722676294866323,1.4057727566291627,128427827175.71072,0.07802677293132931,34610647820.76438
20190127T234357Z,31,0.8989083360056274,0.7748166304625389,1.4359506540741407,142536464117.58182,0.07567547196759859,37255300185.09518
