event_id,similarity,Mw,M0,fc,dMw,dM0,dfc
20181231T033640Z,0.801626416818773,1.0735654785312967,40770704674.6724,3.0610681002045474,0.10256835412242059,14443370509.4508,1.3958588810585237
20181231T052617Z,0.858677725350471,1.1296737880379677,49489228331.19749,2.4488401164470033,0.08889731434083714,15195194749.529417,0.7884872129094317
20181231T062019Z,0.8307715559577873,1.1128582722068474,46696830934.52746,2.2016449071033346,0.08721140034748792,14065902932.070639,0.4756350983305821
20181231T080831Z,0.8495187481052424,0.9981068419716213,31416678154.13585,2.103971976151315,0.08828458048310124,9579703518.873081,0.3804146528026976
20181231T120032Z,0.880894347110894,1.149194947113136,52941034163.94885,3.06530810113903,0.10385564670803232,18990197560.397923,2.42869833041453
20181231T174653Z,0.8879648333142844,1.1839262630492122,59688325394.95404,2.9907477575259933,0.12208387429922002,25168344239.768074,1.2917275383458104
20181231T185838Z,0.8367627312603679,1.470917535272215,160833422193.94965,1.531789567152346,0.06575279225421898,36525607753.66836,0.20551647375710053
20181231T220117Z,0.8889485314472844,1.518833733753592,189780069188.23056,3.398716651288451,0.06815240444061102,44672342968.997505,1.554359245380702
20181231T231759Z,0.8513469472985209,1.0236118499642188,34309767490.122826,2.2025329531117475,0.10095717168151461,11963600383.569288,1.001328248183562
20181231T232141Z,0.9774902464600927,1.1531658435129142,53672121903.93109,3.2075719033331724,0.11655697794032158,21606976105.306713,1.8006661013740883
