,event_id,group,similarity,amplitude_ratio
0,20190123T000444Z,43,0.7946201882389207,1.5362253694962953
1,20190123T003946Z,31,0.9534983534594649,1.0057035541675698
2,20190123T004058Z,39,0.7635042332353345,1.108975205452248
3,20190123T015034Z,43,0.8115990757589335,1.6765560765550456
4,20190123T015254Z,31,0.9438869446043489,1.0118808814064075
5,20190123T021722Z,39,0.6119470379012781,0.6076114419637618
6,20190123T030145Z,39,0.7890560385151986,1.0435001492969798
7,20190123T030429Z,43,0.9175802895031447,1.223847543108239
8,20190123T030605Z,31,0.9358606644636035,0.9702899060478735
9,20190123T033938Z,31,0.9334485848956698,0.8907119343395771
10,20190123T034538Z,39,0.7639705273729284,0.7887135799444067
11,20190123T041057Z,43,0.9050611510292373,0.8907240495711131
12,20190123T042648Z,31,0.9429505155544625,0.9391775831000131
13,20190123T044805Z,39,0.8465857010890453,1.237235858967072
14,20190123T050548Z,31,0.944304683310266,0.9946421518649539
15,20190123T052642Z,39,0.7425188222462954,0.9275280621396604
16,20190123T062058Z,31,0.922276888791452,0.9036238163781576
17,20190123T065050Z,31,0.9542523089610229,1.0029835515808527
18,20190123T072012Z,43,0.8947933343097886,1.037969991841266
19,20190123T081241Z,43,0.8798530533757208,0.8713259178056953
20,20190123T083534Z,31,0.9549015124329402,0.9818681463882631
21,20190123T095004Z,43,0.8812309963913268,0.8890014190573898
22,20190123T095306Z,39,0.789249765411237,0.9549150202407741
23,20190123T100052Z,31,0.9484514876108383,1.0056372755040088
24,20190123T103304Z,39,0.5162528618070729,0.6392169545674807
25,20190123T112659Z,43,0.8294668198874259,0.8557383565939097
26,20190123T114250Z,31,0.9602141988718635,1.0242730770047923
27,20190123T114425Z,39,0.7686719245814664,0.9684348745624198
28,20190123T121426Z,31,0.9208565571465989,0.8718997929548267
29,20190123T121904Z,43,0.8121181630749982,0.8446978186110774
30,20190123T122831Z,39,0.6722141155181681,0.8281140395895857
31,20190123T133036Z,31,0.9393489961892066,1.0275521386790487
32,20190123T141400Z,31,0.918863076905578,0.9848638625966049
33,20190123T154614Z,31,0.9312826996318755,0.9946040469669591
34,20190123T161949Z,31,0.9062426482945917,1.0362435263309249
35,20190123T175513Z,43,0.8181879757434861,1.0206971696677283
36,20190123T180846Z,31,0.9168013102483279,1.0354329376883815
37,20190123T185449Z,31,0.8974139801702113,1.038280304571297
38,20190123T194702Z,31,0.9364498905646919,0.9449091709625367
39,20190123T204019Z,31,0.9265449500014995,1.0628659624366614
40,20190123T211807Z,31,0.9019886372164487,0.9278299664431584
41,20190123T221440Z,31,0.9339585392558094,1.0486059384991202
42,20190123T232100Z,31,0.9347330789804275,1.0402396329525743
