event_id,group,similarity,amplitude,ref_amp,amp_ratio,med_freq,duration,mean_freq,ref_station
20190124T014042Z,31,0.8070324146254487,758.9372785680214,619.1655946522218,1.225742006860552,1.983642578125,30.595758,13.685869168143316,TI3A
20190124T042609Z,31,0.820649374354955,734.66936452707,619.1655946522218,1.186547461410102,2.044677734375,30.595758,22.378671504895355,TI3A
20190124T051722Z,31,0.8714757571553747,830.6148106350981,619.1655946522218,1.3415067274557544,2.044677734375,30.595758,21.791853093349157,TI3A
20190124T061602Z,31,0.848444838447489,672.5610522373782,619.1655946522218,1.0862377658680278,2.01416015625,30.595758,19.877536796072388,TI3A
20190124T065846Z,31,0.8438159875754598,619.6875412335338,619.1655946522218,1.0008429838250383,1.953125,30.595758,16.325966971679918,TI3A
20190124T072050Z,31,0.8688500948128901,757.2582922447588,619.1655946522218,1.2230303149678432,1.953125,30.595758,14.579750237659983,TI3A
20190124T081242Z,31,0.9113518236816645,666.429481579217,619.1655946522218,1.0763348082245152,1.861572265625,30.595758,11.837126049427745,TI3A
20190124T085127Z,43,0.8391985917935271,203.24399887337202,245.33016461461872,0.8284509130487133,1.15966796875,26.733758,19.027741747076924,TI3A
20190124T090253Z,31,0.9395404620646628,828.1065596607982,619.1655946522218,1.3374557094470603,1.922607421875,30.595758,10.31258873330045,TI3A
20190124T095344Z,31,0.9436157328175327,841.6555207182824,619.1655946522218,1.3593383223934312,1.89208984375,30.595758,9.421583201115377,TI3A
20190124T104930Z,31,0.95668399705038,785.2410351521746,619.1655946522218,1.2682245944128008,1.861572265625,30.595758,7.961119588749919,TI3A
20190124T113014Z,31,0.9218000474353124,767.2427997161241,619.1655946522218,1.2391560615493753,1.861572265625,30.595758,4.926733694506977,TI3A
20190124T122553Z,43,0.8283772696514089,162.30808082618594,201.08747605032747,0.8071516138855114,1.312255859375,26.733758,5.33143443048106,TI6A
20190124T124041Z,31,0.9346052461494824,619.270203588452,619.1655946522218,1.000168951468127,1.8310546875,30.595758,2.618402550950886,TI3A
20190124T142021Z,31,0.9311649475064838,779.154077786039,619.1655946522218,1.258393690663127,1.8310546875,30.595758,2.6333023026435662,TI3A
20190124T153650Z,31,0.9394459506060328,709.0675862323569,619.1655946522218,1.1451986227216517,1.8310546875,30.595758,3.165393065891049,TI3A
20190124T154846Z,43,0.868293636072706,222.3785426222577,245.33016461461872,0.9064459846247811,0.946044921875,26.733758,5.274769438319513,TI3A
20190124T173257Z,31,0.960705457535337,724.7506072984861,619.1655946522218,1.1705279065216312,1.8310546875,30.595758,3.143001297861039,TI3A
20190124T180650Z,43,0.8834455619309161,170.21919977223496,245.33016461461872,0.6938372215240096,1.46484375,26.733758,8.460315047966873,TI3A
20190124T181039Z,31,0.9396470092956064,685.3563688700746,619.1655946522218,1.106903185172993,1.861572265625,30.595758,4.28071267762884,TI3A
20190124T185154Z,31,0.9221219256494348,652.4325160131154,619.1655946522218,1.0537286335807778,1.8310546875,30.595758,4.021746390404932,TI3A
20190124T203842Z,31,0.965033459340862,708.4524029314678,619.1655946522218,1.144205054432001,1.8310546875,30.595758,5.718948560881729,TI3A
20190124T210110Z,31,0.9296944057905128,717.4115693942906,619.1655946522218,1.1586747965174848,1.861572265625,30.595758,4.533994760593345,TI3A
20190124T225222Z,43,0.8000054889026839,181.25301572593378,245.33016461461872,0.7388125957142625,1.983642578125,26.733758,9.04442350894214,TI3A
