event_id,group,similarity,amplitude_ratio,Mw,M0,dMw,dM0
20190118T000207Z,31,0.7799802696918013,0.5569656242931694,1.3288917997267884,98477655268.66875,0.06709278060887082,22820252139.268547
20190118T010239Z,43,0.8728094690727008,1.5610576093605366,1.577676558447891,232549193495.27597,0.07227165557528656,58048337879.91336
20190118T022721Z,43,0.9617988233419994,0.990499349948146,1.474695723426466,162945955453.9397,0.07101745487553753,39968296354.65902
20190118T040852Z,43,0.9451278607173592,0.8965187830824579,1.4511472534766003,150217621155.0216,0.07103174399663793,36853632918.28948
20190118T065754Z,43,0.8991898190854682,1.6146772275534504,1.5905359529272625,243110619155.96072,0.07211148499157877,60550162948.411224
20190118T084334Z,43,0.9484978454410689,1.0554843984960385,1.5063791217172788,181789452879.3743,0.07100430084984852,44582075785.33755
20190118T164029Z,39,0.5341936819763197,0.3612501669991856,1.1121934751712104,46589732054.83182,0.07319102491423489,11777550884.237442
20190118T191141Z,39,0.7078024282232372,0.4998660116640293,1.203121452648018,63779656948.14397,0.07340488191385905,16170150837.287994
20190118T201107Z,39,0.7282238163319161,0.5181426428141138,1.2032726280916926,63812967648.59923,0.07306495598737772,16103675732.544296
20190118T204312Z,43,0.9674037830971632,1.0663427195340422,1.497370538036197,176220247574.70923,0.0710356195093727,43235344834.59013
20190118T210821Z,39,0.7969581941639682,0.5233668108673031,1.2100935634059553,65334165017.42276,0.07302868676050384,16479376796.039982
20190118T220252Z,39,0.7339717120222812,0.4715845806106704,1.1888135846567867,60704428803.44329,0.07363041408965082,15437770048.166216
20190118T230023Z,39,0.7041612741864857,0.5327333701053791,1.214505994294333,66337483320.56886,0.07292126945731472,16707834307.978704
20190118T235527Z,43,0.9746300908812788,0.9853816980988698,1.480359915941233,166165123207.25458,0.07083330156505406,40652223682.947395
