event_id,group,similarity,amplitude,ref_amp,amp_ratio,med_freq,duration,mean_freq,ref_station
20190102T003816Z,34,0.9820905226542064,531.9826693023754,550.3383812935405,0.9666464985632639,1.434326171875,28.945758,2.0838821905956815,TI3A
20190102T024319Z,39,0.8052791306019852,119.04072457214122,84.44991080991828,1.4096015428610777,1.3427734375,26.955759,4.506806126911658,TI3A
20190102T041157Z,33,0.966056673407144,785.6917256895362,835.6895475857364,0.9401717754629799,1.678466796875,28.367758,1.853475631970676,TI3A
20190102T041543Z,39,0.8354560422150047,79.20724628572357,87.78641785993871,0.902272221792863,1.0986328125,26.955759,5.194476671232092,TI6A
20190102T045627Z,34,0.9804485925472144,474.89672978391974,550.3383812935405,0.8629176992302459,1.3427734375,28.945758,1.88821914910613,TI3A
20190102T053545Z,34,0.971535547811608,442.266950493886,550.3383812935405,0.8036273055394784,1.3427734375,28.945758,2.0347858778404704,TI3A
20190102T055518Z,39,0.8444451437916966,101.7128944873347,87.78641785993871,1.1586404476557566,1.068115234375,26.955759,4.136859921252018,TI6A
20190102T060538Z,32,0.8722774781801048,270.8727816136556,242.24066420590785,1.1181969901775455,1.312255859375,25.391759,2.1890580762897938,TI3A
20190102T063340Z,32,0.8818771069704575,307.0708243428752,242.24066420590785,1.2676270738832718,1.3427734375,25.391759,2.134210262607029,TI3A
20190102T071600Z,32,0.9209361043802068,222.59223921469442,242.24066420590785,0.9188888246503816,1.373291015625,25.391759,2.3746664465536877,TI3A
20190102T081419Z,32,0.9152622076905396,232.95603151071163,222.4406373012207,1.0472728110163223,1.495361328125,25.391759,1.8893946653156561,TI6A
20190102T083704Z,32,0.9050097192544684,163.73551247874653,242.24066420590785,0.6759208368895865,1.3427734375,25.391759,2.637099614607154,TI3A
20190102T090419Z,32,0.9017442634071804,319.3071170144447,222.4406373012207,1.43547114811603,1.46484375,25.391759,1.7834191189962627,TI6A
20190102T094527Z,39,0.8828846225207898,94.09678743349029,87.78641785993871,1.0718832107219551,1.15966796875,26.955759,4.05627014755318,TI6A
20190102T094607Z,34,0.9806141441765832,569.4744004158473,550.3383812935405,1.034771369347943,1.434326171875,28.945758,1.9615638360940195,TI3A
20190102T103309Z,39,0.9056744804767236,102.9784406763973,87.78641785993871,1.1730566434627407,1.220703125,26.955759,3.0620609304325166,TI6A
20190102T105750Z,34,0.9787699755133435,575.8406973094119,550.3383812935405,1.0463393375470735,1.556396484375,28.945758,1.6960974602294927,TI3A
20190102T113726Z,34,0.9999999999364108,509.9573878216806,550.3383812935405,0.9266251549147879,1.373291015625,28.945758,1.7454663047778298,TI3A
20190102T123841Z,34,0.9822709061600192,626.0170496791925,550.3383812935405,1.1375129755765416,1.617431640625,28.945758,1.732241833407853,TI3A
20190102T143827Z,39,0.8618041741321925,112.48329486059815,87.78641785993871,1.2813291349928728,1.251220703125,26.955759,2.6153547670290522,TI6A
20190102T144115Z,34,0.916060557223835,756.4372259559922,523.471780049601,1.4450391688436708,1.739501953125,28.945758,1.977772682263776,TI6A
20190102T150753Z,34,0.9482087948360024,413.57668107980487,523.471780049601,0.7900649029076924,1.708984375,28.945758,1.9603306325044934,TI6A
20190102T152036Z,39,0.907031983852846,99.02554578507835,84.44991080991828,1.1725950310115452,1.678466796875,26.955759,3.0774834729470726,TI3A
20190102T160458Z,34,0.9379566906225394,575.874862994912,523.471780049601,1.1001067964740059,1.52587890625,28.945758,1.7678221251668613,TI6A
20190102T161128Z,39,0.8838922339962388,89.65030645595839,87.78641785993871,1.021232083976743,1.220703125,26.955759,3.432937156281473,TI6A
20190102T165037Z,34,0.9794328638183996,490.26950063864473,550.3383812935405,0.8908510060415792,1.3427734375,28.945758,2.467378290558667,TI3A
20190102T174426Z,34,0.9681693689884652,515.1790671053801,550.3383812935405,0.936113279787028,1.617431640625,28.945758,2.1811998133799153,TI3A
20190102T181302Z,39,0.8660975001936514,114.03888274037119,84.44991080991828,1.3503730394346114,1.800537109375,26.955759,9.226471386997009,TI3A
20190102T182722Z,32,0.9155591490002712,348.38749755791133,222.4406373012207,1.566204367083062,1.678466796875,25.391759,2.0485575946794286,TI6A
20190102T192702Z,34,0.9743874251061952,694.644152176594,550.3383812935405,1.2622128054086845,1.64794921875,28.945758,2.034612549328373,TI3A
20190102T200911Z,39,0.8643707913343958,454.0002977761092,49.69055108719543,9.136551876421006,27.7099609375,26.955759,33.39517568431122,TI4A
20190102T201859Z,34,0.981931222746181,664.1455140516543,550.3383812935405,1.2067948313737749,1.5869140625,28.945758,2.074935748237304,TI3A
20190102T205110Z,32,0.8727838176698635,304.37731029069636,242.24066420590785,1.2565079083170425,1.3427734375,25.391759,7.364859020574512,TI3A
20190102T213300Z,39,0.8294360654467484,121.1871351850923,87.78641785993871,1.3804770503159578,1.251220703125,26.955759,6.406818624442689,TI6A
20190102T220142Z,34,0.93865355596516,658.8166910957731,523.471780049601,1.2585524496341478,1.678466796875,28.945758,1.9629178292472933,TI6A
20190102T224216Z,34,0.9477838232766208,445.11404645922676,523.471780049601,0.8503114464299307,1.77001953125,28.945758,1.9251586827011342,TI6A
20190102T230812Z,32,0.9999999998829132,231.24113624255415,242.24066420590785,0.9545925619077565,1.3427734375,25.391759,2.7656038392686275,TI3A
20190102T235334Z,39,0.87956098981916,146.98631881406027,49.69055108719543,2.9580335817997523,17.51708984375,26.955759,30.23742111374721,TI4A
20190102T235803Z,34,0.9764359869388848,702.6979961428588,550.3383812935405,1.2768471544565096,1.64794921875,28.945758,1.901028450185927,TI3A
