,event_id,stations,network_time,ref_time,ref_duration,group
0,20181229T035031Z,"['1J.TI1A.', '1J.TI4A.', '1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI7A.']",13.049758459477674,2018-12-29T03:50:31.509121Z,37.179759,0
1,20181229T053233Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",13.049758459477674,2018-12-29T05:32:33.335121Z,15.761758,0
2,20181229T083726Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.', '1J.TI4A.']",13.049758459477674,2018-12-29T08:37:26.679121Z,25.693758,0
3,20181229T092423Z,"['1J.TI1A.', '1J.TI3A.', '1J.TI4A.', '1J.TI6A.', '1J.TI8A.', '1J.TI7A.']",13.049758459477674,2018-12-29T09:24:23.393121Z,29.503758,0
4,20181229T093712Z,"['1J.TI8A.', '1J.TI4A.', '1J.TI7A.']",13.049758459477674,2018-12-29T09:37:12.809121Z,26.647758,0
5,20181229T103550Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI7A.', '1J.TI4A.']",13.049758459477674,2018-12-29T10:35:50.101121Z,23.233758,0
6,20181229T115940Z,"['1J.TI1A.', '1J.TI8A.', '1J.TI3A.']",13.049758459477674,2018-12-29T11:59:40.993121Z,2.089758,0
7,20181229T122959Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",13.049758459477674,2018-12-29T12:29:59.739121Z,19.101758,0
8,20181229T134440Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",13.049758459477674,2018-12-29T13:44:40.959121Z,19.007758,0
9,20181229T183022Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",13.049758459477674,2018-12-29T18:30:22.949121Z,26.523758,0
10,20181229T202222Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",13.049758459477674,2018-12-29T20:22:22.938879Z,7.022,0
