event_id,group,similarity,amplitude_ratio,Mw,M0,dMw,dM0
20181228T002522Z,39,0.7441478052107992,0.7821955941342709,1.2464068039462113,74064518862.38611,0.06850734388812339,17524848950.57066
20181228T004558Z,39,0.5529654450157815,0.7347141761338466,1.2566485042991307,76731335382.87273,0.06914888220707402,18325881261.70489
20181228T010058Z,44,0.967201370018317,1.1991686481420745,1.3346568425568117,100458170296.37155,0.06858636249115954,23797425837.47753
20181228T011049Z,39,0.7289538648080316,0.6295872915683487,1.1934748937016666,61689654871.856964,0.06932001728140062,14769913457.316526
20181228T013231Z,54,0.6869450582857891,1.059171778525375,1.0789452738534324,41535353477.05977,0.07151153406146028,10258903700.24747
20181228T015506Z,39,0.7810339364853931,0.8264628292274285,1.2894662749586523,85940804024.94292,0.06896836102826243,20471811107.555653
20181228T021706Z,39,0.5911331793976208,0.5416653131140824,1.1680549572991499,56504421894.65847,0.06907028502918369,13479712573.953682
20181228T024245Z,44,0.9651333389897696,1.0847708109099643,1.318705418096017,95073203367.89452,0.06819956483408136,22394773709.73238
20181228T025707Z,39,0.513973240107672,0.6036006184690785,1.1909807583255771,61160515531.06417,0.06864434113139276,14500494941.200329
20181228T030831Z,33,0.919847795073289,0.9919418291606016,1.6100764867016526,260084655289.92392,0.06217369250362462,55850663743.3258
20181228T031741Z,44,0.9087842900184256,1.201129680739701,1.3238686411645695,96783865080.98872,0.07182949975491794,24011138419.196793
20181228T032558Z,39,0.5674463735200718,0.5829328842687298,1.1966997855641015,62380618772.99216,0.06937553770932813,14947308164.213644
20181228T035206Z,44,0.9550183896541448,0.9181109689700148,1.2688663761521974,80038614870.0489,0.06923204545598863,19138754648.575134
20181228T035231Z,39,0.6241837018744243,0.6930979535020854,1.2756438918238846,81934316986.59836,0.06949096046834895,19665323714.56173
20181228T040250Z,54,0.5083915317316785,1.1510065972282482,1.0885490255850279,42936193387.75992,0.07320468907871619,10855988798.43053
20181228T041656Z,39,0.7346870643438531,0.5748728201553664,1.2064841524609813,64524734866.07061,0.06911134905533356,15402192497.895752
20181228T042504Z,44,0.962762891972964,0.8904865045742838,1.2583078574064048,77172360807.04398,0.06902432971430507,18398013441.821835
20181228T045454Z,39,0.6540472801076181,0.8074880381444425,1.2540920921047807,76056815608.11949,0.06899675586764488,18124822294.263916
20181228T050517Z,54,0.5476826888018809,1.5171797730297871,1.1404060176307773,51358109208.921585,0.0729897121196832,12947252713.444054
20181228T051948Z,39,0.627768630858351,0.6746896541456401,1.211870069083643,65736276942.90733,0.06855894028066516,15565968506.385618
20181228T054529Z,39,0.7733769649799457,0.7143164498218301,1.2629901074157104,78430532045.58946,0.06896054039391507,18680683609.690685
20181228T060413Z,54,0.518725664009097,1.0895392785352471,1.0541062319509162,38120566673.16286,0.07437308824167106,9792241395.449854
20181228T061839Z,39,0.591809195904445,0.5238873147057918,1.2000453910312778,63105627061.512856,0.06914928179865018,15071716210.738728
