event_id,similarity,Mw,M0,fc,dMw,dM0,dfc
20190124T014042Z,0.8070324146254487,1.4459097357650617,147524653632.08792,2.1883359441812815,0.08217695138471832,41871794812.277336,0.3922964614927715
20190124T042609Z,0.820649374354955,1.6151109768524563,264646689234.19775,1.886281824643352,0.07125772049765239,65133638341.78503,0.2771033476179069
20190124T051722Z,0.8714757571553747,1.4895310740266172,171512829246.06293,1.5599158801016872,0.08124739989189642,48129686209.49366,0.2536184981000933
20190124T061602Z,0.848444838447489,1.4898093667243248,171677764732.5578,2.237576248347926,0.07111723469196127,42169248268.03288,0.32358094729906695
20190124T065846Z,0.8438159875754598,1.5992579168695897,250545654861.5775,2.3265620629751873,0.06523559188475492,56451882662.95868,0.32420511834032845
20190124T072050Z,0.8688500948128901,1.5021107711062456,179129105272.16324,4.003343263680242,0.07426681765917754,45948138255.40259,1.292136312494105
20190124T081242Z,0.9113518236816645,1.4406802912800902,144884003108.91806,1.601340825235827,0.08015593462390558,40110960990.18112,0.26566686810359647
20190124T085127Z,0.8391985917935271,1.482123810288826,167180536823.00876,3.1598160970359235,0.08205974192242779,47383027914.70369,1.4560605332925605
20190124T090253Z,0.9395404620646628,1.54548030349875,208075264441.86243,2.226382390918929,0.0780771275394766,56111416227.67638,0.3847321265319399
20190124T095344Z,0.9436157328175327,1.3973425260320909,124742311986.79288,1.5311928747157244,0.08729766756924306,37611735829.28839,0.20780180420335254
20190124T104930Z,0.95668399705038,1.5178378775411518,189128429529.93454,2.735041657395451,0.07660937671239029,50043271473.48806,0.5658139763533179
20190124T113014Z,0.9218000474353124,1.495512540700311,175093010954.95547,1.696041716290966,0.07497081645499667,45338588908.60018,0.2105935645182926
20190124T122553Z,0.8283772696514089,1.4862126155187285,169558249096.0653,2.070815596068031,0.07550395770168751,44217642870.85795,0.6746472619083609
20190124T124041Z,0.9346052461494824,1.5546003181451322,214733833438.8703,2.141256324884883,0.06975063594658538,51731562565.46441,0.36509813008135905
20190124T142021Z,0.9311649475064838,1.6866679527056796,338845661227.76636,2.2333915692438095,0.07121521099081449,83345401322.75882,0.5250333358393966
20190124T153650Z,0.9394459506060328,1.3870818596832821,120398974970.42166,1.8924112468122747,0.08500178921112059,35347426866.28459,0.16394050484209854
20190124T154846Z,0.868293636072706,1.4469304398723475,148045652964.42014,2.8272468494391454,0.08565246438989177,43796809124.913475,1.3092878223915174
20190124T173257Z,0.960705457535337,1.3694330087247675,113279027797.83458,2.03198605938458,0.08271952133575056,32364169983.525745,0.3074908673902418
20190124T180650Z,0.8834455619309161,1.3734811008335477,114873975521.37096,2.0032363628584022,0.07516324778256372,29821819453.157726,0.48831892671889254
20190124T181039Z,0.9396470092956064,1.5025052006502992,179373301188.89584,2.391316475973892,0.07225082518549505,44761801843.58576,0.3375968327021165
20190124T185154Z,0.9221219256494348,1.4314859613619468,140355340473.20963,1.6390682174672762,0.07426051201774814,35999281186.8877,0.22603765630787495
20190124T203842Z,0.965033459340862,1.428553110002511,138940758364.15033,2.3318741343322116,0.07822285522650708,37537926267.04794,0.3511050556527117
20190124T210110Z,0.9296944057905128,1.3527004400147433,106917959069.14,1.845341769670943,0.08351945806210687,30842194768.72279,0.20167211016244413
20190124T225222Z,0.8000054889026839,1.3450492991133745,104129539712.99324,1.1175282694369644,0.07628651341513276,27436497097.825714,0.15338729858713276
