event_id,amplitude,med_freq,duration,energy,mean_freq
20190118T000207Z,11592.238456887184,1.983642578125,5.157758,592872.408682827,13.864128916222104
20190118T004029Z,8973.637804046446,2.166748046875,23.809758,305050.12381950807,2.2921491756907995
20190118T010235Z,14657.916655078821,20.1416015625,31.175758,683286.095271631,29.105062371348136
20190118T022716Z,4604.811717663733,1.0986328125,27.243759,84532.21550044567,1.658061050034896
20190118T030859Z,3804.5794061976326,2.044677734375,20.455759,77362.90120044014,2.5140365406348617
20190118T040848Z,4131.304723769249,1.129150390625,26.463759,69198.1363796442,1.931851408210326
20190118T053749Z,4605.306532052522,1.739501953125,20.849758,72227.56685301702,2.1495457214132188
20190118T060836Z,2995.4479162185007,1.77001953125,20.987758,35409.79094822193,2.4042658312570984
20190118T065749Z,7811.244844921847,1.52587890625,29.139758,222157.99949549523,1.5251577281983386
20190118T084330Z,4869.31826763145,1.007080078125,26.833758,93390.98500714505,1.5319790153756643
20190118T100504Z,1978.604832306382,1.708984375,15.529758,14841.648089836255,3.2316800652810276
20190118T110247Z,10208.983078000861,24.10888671875,18.263758,465648.09707423043,31.165158702096154
20190118T113100Z,4123.0536031569145,1.983642578125,18.185758,65790.88484943347,2.2380527276971125
20190118T131707Z,3264.088937576037,1.64794921875,18.947758,45905.314707788966,2.3049417538777965
20190118T132821Z,11234.389528545158,1.0986328125,30.701758,499254.87212724105,1.1382128641576204
20190118T133808Z,5458.562608351989,1.190185546875,24.267759,116674.38699054653,1.555329726705622
20190118T144932Z,3625.559043239741,1.068115234375,18.495759,51008.15032168217,1.5618241307942966
20190118T154431Z,2134.826390112473,2.3193359375,13.431758,21679.20252803413,2.730563018869026
20190118T161351Z,3325.210066626009,1.373291015625,19.905758,39378.63738095063,2.056740883768388
20190118T184059Z,9198.716268254555,1.3275146484375,26.711758,274323.13795829343,1.895559926589566
20190118T184126Z,9290.133315226982,1.0833740234375,25.287758,280375.77270895144,1.3350850827718774
20190118T195401Z,42393.90502310893,2.38037109375,31.353758,6930308.367201425,10.52784880426243
20190118T204308Z,5072.8013589028615,1.129150390625,25.835759,107317.30360061332,1.8643229495097968
20190118T213549Z,5791.364524112158,1.28173828125,24.423759,141851.58200125588,1.6058829055076234
20190118T214807Z,1013.0008110759468,2.5634765625,9.263758,4347.176938206121,2.997118372085354
20190118T224106Z,3545.3441824856145,1.77001953125,18.189758,47696.13515417951,2.173433868787494
20190118T230841Z,3156.682984079448,1.8310546875,16.539759,39509.803964551946,2.7013696293975022
20190118T235233Z,6526.383098643035,1.0986328125,20.191759,190463.88803663963,1.523282373619152
20190118T235523Z,4750.132069658494,1.190185546875,20.581758,89628.63685411836,1.8321531337420738
