,event_id,group,similarity,amplitude_ratio
0,20190124T000740Z,31,0.8850115951611061,1.3416571767853354
1,20190124T003459Z,43,0.8318740312668548,1.1042019005795387
2,20190124T004818Z,31,0.92969544216212,0.9579344565737894
3,20190124T014042Z,31,0.9390873265195735,1.030677490279088
4,20190124T031958Z,31,0.9334852779010211,1.0281739071381675
5,20190124T042609Z,31,0.9283314839892025,1.0103593539966926
6,20190124T051722Z,31,0.948889107787885,1.041239536920064
7,20190124T061602Z,31,0.9382262576531754,0.9219365339028089
8,20190124T065846Z,31,0.9164019497167674,0.9730584705449216
9,20190124T072050Z,31,0.9409300131612235,0.9822363017575769
10,20190124T074619Z,43,0.8937581262816172,0.9556421411661952
11,20190124T081242Z,31,0.9540317125525939,1.0991368009448539
12,20190124T083527Z,39,0.8142213061313074,1.118637419449832
13,20190124T085127Z,43,0.862607142400161,1.1067653995015645
14,20190124T090253Z,31,0.9546550867208908,1.1148791385097199
15,20190124T091441Z,39,0.8030284711508046,0.858898615059416
16,20190124T094800Z,43,0.8568260486398342,1.0780506829827525
17,20190124T095344Z,31,0.9562510597036761,1.013183288419685
18,20190124T103728Z,39,0.6524321184012215,0.5831311169759372
19,20190124T104930Z,31,0.9619030758828977,1.042516501464325
20,20190124T113014Z,31,0.9369722673171106,0.9226405884902346
21,20190124T122553Z,43,0.8371567522392489,0.9592862172829599
22,20190124T124041Z,31,0.9457882003432644,0.9349709996204982
23,20190124T142021Z,31,0.9413846335730666,1.0174438637204812
24,20190124T150215Z,39,0.5661393282149851,0.6322718212767972
25,20190124T153650Z,31,0.9460361603598321,1.1282139511530032
26,20190124T154846Z,43,0.8907707214439857,1.0845668725078905
27,20190124T155600Z,39,0.644681370661891,0.37265702356779595
28,20190124T163939Z,39,0.6251534306729746,0.45725622744769934
29,20190124T171548Z,39,0.6310218863408636,1.0960433921140469
30,20190124T173257Z,31,0.970180049109265,0.9484378008612647
31,20190124T180650Z,43,0.9031457106619426,0.8279594294764574
32,20190124T181039Z,31,0.9473250688844992,0.8498522111579244
33,20190124T185154Z,31,0.9562649976890977,0.8320199231371023
34,20190124T203842Z,31,0.9820450391178653,1.0227985317593085
35,20190124T210110Z,31,0.9613642939739521,0.9207331431796242
36,20190124T225222Z,43,0.8307301769476204,1.3075299789392427
