event_id,group,similarity,amplitude,ref_amp,amp_ratio,med_freq,duration,mean_freq,ref_station
20190123T003946Z,31,0.8865872078939646,776.1955934529509,619.1655946522218,1.253615511192819,1.953125,30.595758,10.91917433535985,TI3A
20190123T015254Z,31,0.9047395377195744,727.902634428814,619.1655946522218,1.175618672477544,1.922607421875,30.595758,7.146749713178299,TI3A
20190123T030429Z,43,0.8810135971209275,227.96086003295372,245.33016461461872,0.9292002897036739,1.617431640625,26.733758,9.959607708072896,TI3A
20190123T030605Z,31,0.8978360704710194,780.2277975174607,619.1655946522218,1.2601278305131047,1.861572265625,30.595758,3.7384922652317485,TI3A
20190123T033938Z,31,0.9149414479582632,654.5535372299142,619.1655946522218,1.0571542457839076,1.8310546875,30.595758,4.646836683294649,TI3A
20190123T041057Z,43,0.8280689126564367,202.4832270904568,245.33016461461872,0.8253499010548956,1.8310546875,26.733758,4.263272757476191,TI3A
20190123T042648Z,31,0.9094972190492312,720.6848388010907,619.1655946522218,1.1639613780637974,1.861572265625,30.595758,3.1293254462273032,TI3A
20190123T050548Z,31,0.9289380979509396,725.3062405187584,619.1655946522218,1.1714252968564163,1.8310546875,30.595758,3.299650192299795,TI3A
20190123T062058Z,31,0.9043675312217868,782.904827789099,619.1655946522218,1.2644514400527176,1.89208984375,30.595758,3.4392894789969066,TI3A
20190123T065050Z,31,0.9376844468549544,755.9646429133445,619.1655946522218,1.2209409719187663,1.861572265625,30.595758,2.8181242187604383,TI3A
20190123T070000Z,116,0.8079163605270033,181.64565796530388,141.10989568256457,1.2872637817968984,1.89208984375,17.745758,9.798793072991465,TI3A
20190123T072012Z,43,0.8696260364201548,194.88193966841774,201.08747605032747,0.9691401150196115,2.3193359375,26.733758,6.5831995386249185,TI6A
20190123T080759Z,116,0.8377351785861088,191.7109771862017,153.81596198337692,1.2463659474230648,1.89208984375,17.745758,14.17228609561432,TI6A
20190123T081241Z,43,0.8538697043671323,161.27830028628722,245.33016461461872,0.6573928670354667,1.434326171875,26.733758,4.129646066434622,TI3A
20190123T083534Z,31,0.9397229467366214,739.2223888931936,619.1655946522218,1.1939009455271918,1.861572265625,30.595758,2.7094494676800904,TI3A
20190123T095004Z,43,0.8190553138568797,164.27417268348265,245.33016461461872,0.6696044611616988,1.28173828125,26.733758,4.687689084886926,TI3A
20190123T095417Z,116,0.8395938622767333,294.9547061597516,153.81596198337692,1.9175819099426605,1.89208984375,17.745758,14.769756107743627,TI6A
20190123T100052Z,31,0.9117468884903838,730.1394545472389,619.1655946522218,1.1792313088025341,1.861572265625,30.595758,6.6758778522879565,TI3A
20190123T114250Z,31,0.9037583329324542,723.6959598207912,619.1655946522218,1.1688245698265631,1.89208984375,30.595758,9.17582034401351,TI3A
20190123T121426Z,31,0.8481262586413835,634.0113559331288,619.1655946522218,1.0239770449280952,1.953125,30.595758,10.946008421092793,TI3A
20190123T133036Z,31,0.8618785309606413,750.6806195229094,619.1655946522218,1.212406868221672,1.89208984375,30.595758,9.669666567339874,TI3A
20190123T180846Z,31,0.802389737051734,864.9332013927128,208.17244607529574,4.154888015678441,90.789794921875,30.595758,74.59417959295192,TI4A
20190123T194702Z,31,0.817480760513596,717.4000776615862,619.1655946522218,1.1586562364863662,1.983642578125,30.595758,13.042145281293175,TI3A
