,event_id,group,similarity,amplitude_ratio
0,20190106T003727Z,39,0.9491936411406195,1.0646076386501648
1,20190106T011541Z,39,0.958790325324443,1.0078621464832265
2,20190106T015839Z,39,0.5820220033772889,0.4554728291103255
3,20190106T023022Z,39,0.7859432312086128,0.5010921403358521
4,20190106T034728Z,39,0.8522359679827235,0.8630678812191435
5,20190106T051458Z,39,0.5707210167844189,0.5999808427562452
6,20190106T055315Z,39,0.8070692975126851,0.5959052564412523
7,20190106T061923Z,39,0.9607279698161441,0.8752253172880246
8,20190106T072557Z,39,0.6327940291167105,0.3815877886033599
9,20190106T075609Z,39,0.7417217393587716,0.5527558428851597
10,20190106T083641Z,39,0.9668346151458266,1.0456690185591428
11,20190106T091647Z,39,0.6866294084240202,0.3847285766667895
12,20190106T091835Z,54,0.5202701632609759,0.8059208927039124
13,20190106T101328Z,39,0.9090500381721087,0.7069093370518048
14,20190106T104227Z,39,0.970550974833325,0.8319743646426864
15,20190106T124053Z,39,0.768985745202501,0.40517233679581854
16,20190106T131858Z,39,0.9258290882757142,0.8831332999312607
17,20190106T132935Z,39,0.5155785287987431,0.3058378802977926
18,20190106T141923Z,39,0.9045696152199237,0.6311483883185934
19,20190106T145833Z,39,0.547517729892126,0.33201282374199215
20,20190106T150542Z,39,0.8279036662048004,0.5173684562128676
21,20190106T153212Z,39,0.9399795937206278,0.846273243075922
22,20190106T162747Z,39,0.6032813932226153,0.3587471466628788
23,20190106T174600Z,39,0.5308105433690796,0.4364684177289972
24,20190106T191810Z,39,0.9171038270210832,0.689461088858123
25,20190106T200439Z,39,0.550250335212824,0.44751323468856613
26,20190106T200655Z,54,0.5009362222547823,0.8283528508131707
27,20190106T221834Z,39,0.7667288774686326,0.5387565365824714
28,20190106T232717Z,39,0.7067954994814242,0.591181694072189
