,event_id,stations,network_time,ref_time,ref_duration,group
0,20190124T090250Z,"['1J.TI8A.', '1J.TI3A.', '1J.TI6A.', '1J.TI4A.']",13.049758459477674,2019-01-24T09:02:50.183121Z,22.707759,0
1,20190124T095341Z,"['1J.TI8A.', '1J.TI3A.', '1J.TI6A.', '1J.TI4A.']",13.049758459477674,2019-01-24T09:53:41.957121Z,23.101759,0
2,20190124T104927Z,"['1J.TI8A.', '1J.TI6A.', '1J.TI3A.', '1J.TI4A.']",13.049758459477674,2019-01-24T10:49:27.731121Z,25.213758,0
3,20190124T113010Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.']",13.049758459477674,2019-01-24T11:30:10.745121Z,24.505758,0
4,20190124T122549Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",13.049758459477674,2019-01-24T12:25:49.905121Z,22.499758,0
5,20190124T124038Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",13.049758459477674,2019-01-24T12:40:38.383121Z,26.137758,0
6,20190124T142017Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",13.049758459477674,2019-01-24T14:20:17.979121Z,25.963758,0
7,20190124T153646Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",13.049758459477674,2019-01-24T15:36:46.389121Z,29.681758,0
8,20190124T154843Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.']",13.049758459477674,2019-01-24T15:48:43.801121Z,23.879758,0
9,20190124T173254Z,"['1J.TI8A.', '1J.TI3A.', '1J.TI6A.', '1J.TI1A.']",13.049758459477674,2019-01-24T17:32:54.291121Z,26.443758,0
10,20190124T181036Z,"['1J.TI8A.', '1J.TI3A.', '1J.TI6A.', '1J.TI4A.']",13.049758459477674,2019-01-24T18:10:36.099121Z,25.299758,0
11,20190124T185151Z,"['1J.TI8A.', '1J.TI3A.', '1J.TI6A.']",13.049758459477674,2019-01-24T18:51:51.339121Z,23.481758,0
12,20190124T203838Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.']",13.049758459477674,2019-01-24T20:38:38.811121Z,25.255759,0
13,20190124T210106Z,"['1J.TI8A.', '1J.TI3A.', '1J.TI6A.']",13.049758459477674,2019-01-24T21:01:06.923121Z,23.565758,0
