,event_id,group
0,20190102T003811Z,0
1,20190102T041151Z,0
2,20190102T045622Z,0
3,20190102T053540Z,0
4,20190102T054700Z,0
5,20190102T060535Z,0
6,20190102T063334Z,0
7,20190102T065230Z,0
8,20190102T071555Z,0
9,20190102T073451Z,0
10,20190102T081414Z,0
11,20190102T082230Z,0
12,20190102T083700Z,0
13,20190102T090413Z,0
14,20190102T094602Z,0
15,20190102T105746Z,0
16,20190102T113721Z,0
17,20190102T123051Z,0
18,20190102T123836Z,0
19,20190102T131922Z,0
20,20190102T144110Z,0
21,20190102T145054Z,0
22,20190102T150749Z,0
23,20190102T150940Z,0
24,20190102T154653Z,0
25,20190102T160454Z,0
26,20190102T165032Z,0
27,20190102T171115Z,0
28,20190102T174421Z,0
29,20190102T182718Z,0
30,20190102T192657Z,0
31,20190102T201855Z,0
32,20190102T220137Z,0
33,20190102T224211Z,0
34,20190102T230808Z,0
35,20190102T235759Z,0
