,event_id,stations,ref_time,ref_duration,group
0,20181230T000403Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T00:04:03.470000Z,25.371758,54
1,20181230T004336Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T00:43:36.550000Z,26.955759,39
2,20181230T011812Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T01:18:12.462000Z,26.955759,39
3,20181230T021513Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T02:15:13.492000Z,25.371758,54
4,20181230T022332Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T02:23:32.966000Z,26.955759,39
5,20181230T023223Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T02:32:23.164000Z,26.955759,39
6,20181230T031220Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T03:12:20.742000Z,26.955759,39
7,20181230T035310Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T03:53:10.774000Z,26.955759,39
8,20181230T041925Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T04:19:25.064000Z,26.955759,39
9,20181230T045305Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T04:53:05.636000Z,26.955759,39
10,20181230T051645Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T05:16:45.702000Z,25.371758,54
11,20181230T060639Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T06:06:39.290000Z,26.955759,39
12,20181230T063200Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T06:32:00.764000Z,26.955759,39
13,20181230T071307Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T07:13:07.366000Z,26.955759,39
14,20181230T073154Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T07:31:54.930000Z,25.371758,54
15,20181230T073726Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T07:37:26.196000Z,26.955759,39
16,20181230T082653Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T08:26:53.394000Z,26.955759,39
17,20181230T091044Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T09:10:44.084000Z,25.371758,54
18,20181230T093544Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T09:35:44.320000Z,26.955759,39
19,20181230T100539Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T10:05:39.842000Z,26.955759,39
20,20181230T104636Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T10:46:36.892000Z,25.371758,54
21,20181230T105133Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T10:51:33.534000Z,26.955759,39
22,20181230T114542Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T11:45:42.898000Z,26.955759,39
23,20181230T114940Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T11:49:40.126000Z,25.371758,54
24,20181230T120830Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T12:08:30.360000Z,26.955759,39
25,20181230T124836Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T12:48:36.492000Z,26.955759,39
26,20181230T134925Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T13:49:25.114000Z,26.955759,39
27,20181230T140229Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T14:02:29.276000Z,25.371758,54
28,20181230T140937Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T14:09:37.802000Z,26.955759,39
29,20181230T142712Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T14:27:12.522000Z,28.367758,33
30,20181230T143722Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T14:37:22.650000Z,25.371758,54
31,20181230T144224Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T14:42:24.248000Z,26.955759,39
32,20181230T152327Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T15:23:27.940000Z,26.955759,39
33,20181230T160837Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T16:08:37.456000Z,26.955759,39
34,20181230T161802Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T16:18:02.888000Z,26.955759,39
35,20181230T161824Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T16:18:24.536000Z,25.371758,54
36,20181230T173558Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T17:35:58.568000Z,26.955759,39
37,20181230T191636Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T19:16:36.288000Z,26.955759,39
38,20181230T194728Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T19:47:28.634000Z,26.955759,39
39,20181230T202630Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T20:26:30.150000Z,26.955759,39
40,20181230T205936Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T20:59:36.846000Z,26.955759,39
41,20181230T212709Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T21:27:09.414000Z,25.371758,54
42,20181230T215331Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T21:53:31.290000Z,26.955759,39
43,20181230T220710Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T22:07:10.474000Z,25.371758,54
44,20181230T221714Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T22:17:14.102000Z,26.955759,39
45,20181230T231409Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T23:14:09.250000Z,25.371758,54
46,20181230T234604Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-30T23:46:04.642000Z,26.955759,39
