event_id,group,similarity,amplitude,ref_amp,amp_ratio,med_freq,duration,mean_freq,ref_station
20190103T003053Z,32,0.9105458521006762,290.35053655374657,222.4406373012207,1.3052944825030548,1.5869140625,25.391759,4.426955241945568,TI6A
20190103T010723Z,34,0.9754455916896888,705.4357269880261,550.3383812935405,1.281821786316153,1.64794921875,28.945758,2.1616452942844075,TI3A
20190103T014716Z,34,0.9547854450948888,475.8091061535874,550.3383812935405,0.8645755453857751,1.556396484375,28.945758,2.33098132844948,TI3A
20190103T022029Z,39,0.8265227339155256,131.10551150745118,49.69055108719543,2.63843947468788,28.076171875,26.955759,35.8806937165607,TI4A
20190103T022821Z,34,0.967655407847704,627.76983798143,550.3383812935405,1.140697903907576,1.64794921875,28.945758,2.404402117250488,TI3A
20190103T030727Z,34,0.9742403876919644,601.5439503078243,550.3383812935405,1.0930437904293135,1.617431640625,28.945758,2.2022502848498937,TI3A
20190103T035058Z,34,0.9554103445473784,490.17336957125036,550.3383812935405,0.8906763297502974,1.556396484375,28.945758,2.5864072507667326,TI3A
20190103T041115Z,39,0.8130788059310706,129.1268285293456,49.69055108719543,2.5986193693597373,27.069091796875,26.955759,34.17781399897088,TI4A
20190103T042336Z,34,0.9303701748938202,468.74853409026815,550.3383812935405,0.851746034845871,1.434326171875,28.945758,2.3890834049930483,TI3A
20190103T044705Z,34,0.9076447844159392,402.6029632149005,523.471780049601,0.7691015610750829,1.678466796875,28.945758,5.5011121489636645,TI6A
20190103T060827Z,34,0.958091709035975,829.0151319071227,550.3383812935405,1.506373460558153,1.64794921875,28.945758,2.3206609548758754,TI3A
20190103T070448Z,34,0.9751403770554232,657.9990646508355,550.3383812935405,1.195626340115048,1.617431640625,28.945758,2.043211438552186,TI3A
20190103T084612Z,39,0.8639099771911954,133.78297298143775,84.44991080991828,1.584169499983954,1.8310546875,26.955759,11.189983433061945,TI3A
20190103T090435Z,33,0.924565556710254,1218.1258850011354,835.6895475857364,1.4576296766188326,1.800537109375,28.367758,2.171017753612791,TI3A
20190103T091745Z,116,0.8118777212189158,281.4308736499663,44.886475932650804,6.269836689167462,73.42529296875,17.745758,64.36135065506959,TI4A
20190103T092510Z,32,0.8354849055300888,201.495214559891,166.60990378621628,1.2093831757951041,12.481689453125,25.391759,44.082671179528845,TI4A
20190103T092720Z,39,0.85332767514558,95.89517593992188,84.44991080991828,1.1355272613107297,1.77001953125,26.955759,10.560172630807468,TI3A
20190103T101020Z,39,0.8443829936081625,118.61034050834144,87.78641785993871,1.3511240508478386,1.251220703125,26.955759,3.9739356340576597,TI6A
20190103T105709Z,33,0.9488826420641308,1027.1510783621407,835.6895475857364,1.2291060494049815,1.708984375,28.367758,2.6282226669489117,TI3A
20190103T124524Z,39,0.8394047675375861,116.51629693267593,49.69055108719543,2.3448380906103607,27.923583984375,26.955759,55.32391239343977,TI4A
20190103T145616Z,39,0.8116516559519785,172.51389701878202,87.78641785993871,1.9651547611160547,1.434326171875,26.955759,15.165107142542173,TI6A
20190103T152605Z,34,0.8908937112403642,844.1595297691799,523.471780049601,1.6126170730525198,1.739501953125,28.945758,2.4019476980585184,TI6A
20190103T155155Z,39,0.8557412756681156,147.23386200905585,87.78641785993871,1.6771827077391885,1.220703125,26.955759,12.372213213934609,TI6A
20190103T184231Z,39,0.8172745299404826,107.2100276473268,84.44991080991828,1.2695102531089404,50.23193359375,26.955759,46.044201576949874,TI3A
20190103T213240Z,39,0.8679378099849578,532.4655232023259,49.69055108719543,10.71562926054034,28.3203125,26.955759,36.08041146861654,TI4A
20190103T230937Z,39,0.8449924956373054,162.22886695375297,84.44991080991828,1.9210069661162967,52.886962890625,26.955759,49.39654455780002,TI3A
20190103T231431Z,34,0.943641499016024,586.1484398073021,550.3383812935405,1.0650691642287278,1.64794921875,28.945758,8.981149684256273,TI3A
