,event_id,group,similarity,amplitude_ratio
0,20190121T003444Z,39,0.6258324274199325,0.6088997985617062
1,20190121T010421Z,39,0.827530968507802,0.9040115136626737
2,20190121T013629Z,43,0.9430539689057135,0.9943846886325047
3,20190121T024200Z,39,0.751201886501371,0.7771485082758589
4,20190121T051055Z,43,0.9726163239947813,1.0160806853417845
5,20190121T063434Z,39,0.8692576407192693,1.1843070104173758
6,20190121T073301Z,39,0.7805551848920042,0.6564885380089264
7,20190121T083230Z,39,0.8617822761460004,0.8542902215050749
8,20190121T085152Z,43,0.9725536830216471,0.9822563334078552
9,20190121T091012Z,39,0.8597137501375561,0.8804844777590164
10,20190121T095909Z,31,0.899368509308761,0.9829131219866998
11,20190121T102855Z,39,0.8216467877675683,0.87823896504632
12,20190121T124402Z,39,0.7418745987395612,0.5247400346378109
13,20190121T134626Z,39,0.826391854396546,0.8766110166750507
14,20190121T145514Z,39,0.5965480867599005,0.3763245726893259
15,20190121T200526Z,31,0.930133118222797,0.7361109523037224
16,20190121T211505Z,43,0.8843083900718071,0.9428610815159834
17,20190121T212742Z,31,0.9339967786979257,0.8345540962052155
18,20190121T232441Z,31,0.9385846108021667,0.9413317643181383
