event_id,group,similarity,amplitude,ref_amp,amp_ratio,med_freq,duration,mean_freq,ref_station
20190121T002306Z,117,0.8938986828320957,235.10187778512264,217.21040214284912,1.0823693316055238,1.8310546875,20.233758,8.806308961191615,TI6A
20190121T013629Z,43,0.9366447543258548,216.67029241119195,245.33016461461872,0.8831783598708799,1.03759765625,26.733758,2.065498163819972,TI3A
20190121T024131Z,116,0.8429820637038611,182.50600208590149,153.81596198337692,1.1865218650430125,1.89208984375,17.745758,7.756877389170016,TI6A
20190121T051055Z,43,0.966848966476222,258.84226295606123,245.33016461461872,1.0550771991804115,1.373291015625,26.733758,1.9179031870412542,TI3A
20190121T063434Z,39,0.8533335832200742,135.304820400192,87.78641785993871,1.541295609260055,1.312255859375,26.955759,3.4212651907914093,TI6A
20190121T065803Z,116,0.999999993698293,176.58966617754896,153.81596198337692,1.1480581332425903,1.861572265625,17.745758,5.02132085354502,TI6A
20190121T083230Z,39,0.8442905494924765,84.43719590523585,84.44991080991828,0.9998494385066783,1.068115234375,26.955759,2.22026325890621,TI3A
20190121T085152Z,43,0.9689002631099554,242.99865379561908,245.33016461461872,0.9904964364139154,1.312255859375,26.733758,2.027365068776532,TI3A
20190121T091012Z,39,0.83358044831785,95.48043764274907,87.78641785993871,1.0876447629414154,1.373291015625,26.955759,2.8079403480135476,TI6A
20190121T095909Z,31,0.8958680741191652,489.9919952048136,619.1655946522218,0.7913747137064947,1.8310546875,30.595758,2.071622826461473,TI3A
20190121T102855Z,39,0.806381198765163,97.43363812441575,87.78641785993871,1.1098942239546552,1.373291015625,26.955759,2.9748654608981617,TI6A
20190121T124751Z,117,0.8679833122543714,241.3060388250004,217.21040214284912,1.1109322410181106,1.861572265625,20.233758,2.7158692806019893,TI6A
20190121T144420Z,116,0.8524083698880133,210.44486104386874,141.10989568256457,1.4913543803992135,1.861572265625,17.745758,3.0158451271023012,TI3A
20190121T164009Z,116,0.8442155863249434,199.24966970134435,141.10989568256457,1.412017695410737,1.64794921875,17.745758,3.1079998070162795,TI3A
20190121T200526Z,31,0.9196515095596124,527.7741421070368,619.1655946522218,0.8523957833985939,1.77001953125,30.595758,2.2044313802137863,TI3A
20190121T211505Z,43,0.8764930637911221,227.96888162457543,245.33016461461872,0.9292329868309689,2.410888671875,26.733758,3.0929297966202336,TI3A
20190121T212742Z,31,0.9105124950723964,572.6835014472285,619.1655946522218,0.9249278486943356,1.8310546875,30.595758,2.4139708246030267,TI3A
20190121T232441Z,31,0.92966021202675,619.5181409390623,619.1655946522218,1.0005693893360443,1.8310546875,30.595758,2.2194799988209644,TI3A
20190121T234532Z,116,0.8282927686825539,181.93082326351544,153.81596198337692,1.1827824688518147,72.57080078125,17.745758,55.09367678173686,TI6A
