,event_id,group,similarity
0,20190119T004121Z,39,0.7809569718685329
1,20190119T013341Z,39,0.7847912556708178
2,20190119T013629Z,116,0.6138379485277129
3,20190119T025633Z,39,0.7663173570237828
4,20190119T032747Z,39,0.6857948374657244
5,20190119T040409Z,117,0.8785529344922806
6,20190119T045207Z,39,0.8198314774149628
7,20190119T060059Z,43,0.9276767532804445
8,20190119T062919Z,39,0.7450660559613715
9,20190119T072035Z,39,0.8376311738521097
10,20190119T075133Z,116,0.8473910690075849
11,20190119T081513Z,39,0.8263453348066854
12,20190119T085212Z,116,0.8486814216027754
13,20190119T092346Z,39,0.8041234108319814
14,20190119T093258Z,116,0.6648440473146896
15,20190119T095641Z,39,0.6678913894023428
16,20190119T110203Z,39,0.8611417528928706
17,20190119T132322Z,31,0.9090528974811581
18,20190119T132854Z,116,0.7614545306274954
19,20190119T141821Z,39,0.8613490911235142
20,20190119T151824Z,116,0.695475784055207
21,20190119T151927Z,39,0.814786761922676
22,20190119T165536Z,117,0.8862618744904323
23,20190119T171136Z,39,0.8606635685537362
24,20190119T181733Z,117,0.7906694779039842
25,20190119T182051Z,39,0.750388334220257
26,20190119T192537Z,39,0.6821717853713617
27,20190119T203012Z,43,0.9578326621000907
28,20190119T203257Z,39,0.7534299288543509
29,20190119T214100Z,39,0.8127680620652509
30,20190119T214712Z,116,0.6391889189082914
31,20190119T224735Z,116,0.8813852347150046
