event_id,group,similarity,Mw,M0,dMw,dM0
20190101T000146Z,39,0.7436525242742399,1.222719524253546,68246327574.7301,0.0733400139320314,17287302131.514404
20190101T001153Z,116,0.7487140396768073,,,,
20190101T004524Z,39,0.8127514320277317,1.2816361956234754,83647755750.25179,0.07336079950324405,21194603526.61438
20190101T014835Z,117,0.6992515933178745,,,,
20190101T020121Z,39,0.7881690332306039,1.257203346203486,76878520926.32983,0.07195215397724765,19105383808.905777
20190101T022400Z,39,0.8359682126432215,1.3251738610350907,97221158426.93465,0.07270406434019369,24413296687.043736
20190101T035543Z,39,0.9063303684432948,1.4001254661806763,125947107884.26755,0.07248329159487983,31530659472.001453
20190101T042127Z,117,0.7544576253534852,,,,
20190101T052504Z,39,0.9075512684545284,1.3807675953769447,117801655312.3502,0.07223926437674014,29392170324.72764
20190101T053610Z,117,0.693356725968042,,,,
20190101T062612Z,39,0.833331029987681,1.25924515717562,77422597163.79425,0.07331178947416606,19604171985.81755
20190101T070022Z,116,0.6872653229568197,,,,
20190101T071821Z,39,0.8642132787664969,1.3360449821551956,100940969867.26485,0.07261149939879744,25315110408.64569
20190101T074051Z,39,0.8320872444991686,1.318236804617663,94919448654.56133,0.07295755729532614,23918417348.894505
20190101T081658Z,39,0.8339111412004295,1.3681395187199303,112774076164.10912,0.07261325869675053,28283435000.962387
20190101T085640Z,39,0.7998713277995911,1.247904185803077,74448556014.75058,0.07315900605077783,18811829024.694412
20190101T091514Z,33,0.9872396500893386,1.576041003386889,231239224955.29416,0.06942686178135427,55449289750.50312
20190101T095927Z,39,0.8462904036839346,1.2083815200028294,64948971771.399994,0.07419528976118286,16643917829.043777
20190101T100906Z,33,0.9667083305259192,1.5622928374052556,220515568414.9773,0.0695944641754255,53005495576.15098
20190101T103159Z,117,0.8123402389262164,,,,
20190101T105405Z,39,0.6957899136685056,1.1818483138611047,59261476918.03103,0.0718478268782996,14705948998.59063
20190101T112727Z,39,0.8373174602995758,1.2485283009209036,74609211700.20201,0.07323615393000266,18872304186.5268
20190101T120948Z,39,0.705542855909307,1.19098318286476,61161027695.13741,0.07474279052345272,15788869321.514114
20190101T121954Z,39,0.7480461509513793,1.1419999448540334,51641627091.1588,0.07517647119526456,13408765664.537994
20190101T130034Z,39,0.7420731128936747,1.188239336549831,60584148010.6274,0.07361365628649409,15403674812.490234
20190101T134319Z,39,0.9088380435792784,1.3884687548969623,120977089618.16238,0.07239565775696202,30249806322.82435
20190101T141318Z,34,0.9622957643770912,1.4810525081445292,166563087372.4308,0.07016725199710067,40366414767.20409
20190101T145831Z,117,0.6582844532247232,,,,
20190101T151518Z,39,0.8863731193688102,1.3516465451638249,106529482607.79953,0.07243480570527107,26651647773.97982
20190101T160302Z,39,0.8400530991733683,1.2958559072065308,87858515473.34886,0.07193334801232878,21828358749.900764
20190101T161017Z,34,0.9664054273604742,1.3970008186341012,124595176014.70439,0.0700889647185692,30161839234.7336
20190101T164915Z,34,0.956471827030566,1.3875582889338256,120597257990.69305,0.07009960951136258,29198462260.816498
20190101T171601Z,39,0.8681826947462049,1.2925903974935489,86873155406.08624,0.07336585350913717,22013369242.460007
20190101T175412Z,39,0.9105982486964952,1.323698934062758,96727152076.93501,0.07361733693550834,24594355818.38519
20190101T183453Z,39,0.673346987380323,1.1846328175840428,59834163849.73341,0.07387000723956187,15265966875.918913
20190101T190216Z,117,0.6973040965357896,,,,
20190101T191543Z,39,0.8861053551047336,1.3772642551513847,116384831651.97382,0.0723479674381764,29082361260.10837
20190101T192753Z,33,0.9999999999279368,1.5574678045634496,216871112270.23068,0.06984643194392105,52318210390.56948
20190101T195307Z,39,0.8620423609253741,1.3410189767354037,102690073594.80716,0.07260887644943967,25752839986.199436
20190101T203349Z,39,0.8704494825941881,1.2858795987336062,84882741569.64612,0.07269019764239494,21310919842.059284
20190101T205251Z,116,0.6660116012437349,,,,
20190101T210340Z,116,0.6273470960987853,,,,
20190101T221254Z,39,0.7822000292676033,1.2651318253158843,79012851975.28954,0.07275099382373731,19853798789.44918
20190101T224852Z,39,0.7211668608032616,1.2804675810633492,83310812804.74217,0.07434377309987124,21392075269.22261
20190101T231121Z,34,0.930156026428333,1.4801465231449438,166042699213.99597,0.06922484714953067,39699838309.06109
20190101T233305Z,39,0.8082133026049334,1.3460569937216222,104492589194.97803,0.0724163918501722,26135410187.879044
