event_id,group,similarity,Mw,M0,dMw,dM0
20190106T003032Z,116,0.6908655750727175,,,,
20190106T003727Z,39,0.9183701790369296,1.4371471648694047,143126729402.97906,0.07201751723252392,35601298648.93175
20190106T011541Z,39,0.9360344297507396,1.427159843992282,138273757917.72516,0.07178001469645556,34280745401.04168
20190106T023022Z,39,0.6975812744871273,1.2528872854510418,75740981411.07181,0.07402036124531444,19363732578.0176
20190106T033336Z,117,0.7077544740729829,,,,
20190106T034728Z,39,0.8144972100638185,1.3259881347431755,97494968234.41583,0.07362447804097808,24791989469.070633
20190106T040450Z,117,0.6840954825135472,,,,
20190106T055315Z,39,0.7736318956164299,1.248833859274744,74687992928.86064,0.07316643053243287,18874245727.07449
20190106T061923Z,39,0.9428477438602816,1.3750410971050258,115494591112.71251,0.07303374916623298,29133468241.69951
20190106T063020Z,116,0.6365288431801568,,,,
20190106T064456Z,116,0.6268079140474672,,,,
20190106T075609Z,39,0.7131921064806179,1.2448700329263502,73672439261.60432,0.07435891080421099,18921040565.9817
20190106T081925Z,116,0.6404986096434342,,,,
20190106T083641Z,39,0.951994958320228,1.4340878259572607,141622331214.1836,0.07191810573261402,35178468348.45316
20190106T091424Z,117,0.7604689155568454,,,,
20190106T091647Z,39,0.6354922220688577,1.2111819993328048,65580239592.58408,0.07307643262001587,16552259444.294193
20190106T094746Z,116,0.6067755993539712,,,,
20190106T101328Z,39,0.8885709971768643,1.3083004634018405,91717180413.67271,0.0734663803829512,23272673996.662827
20190106T103926Z,117,0.6438263599260001,,,,
20190106T104227Z,39,0.9515228128032216,1.3782885972445493,116797324889.49309,0.07214404412596168,29103172081.630287
20190106T124053Z,39,0.6859744149568524,1.1848024625645532,59869232934.21363,0.07416715531334311,15336358908.11888
20190106T131055Z,116,0.7413893754058317,,,,
20190106T131858Z,39,0.8978946031875227,1.3853824075042809,119694339144.93248,0.0717575117289821,29665244331.83552
20190106T141923Z,39,0.8502471001747103,1.2716715140672479,80817845978.85117,0.07351589645360417,20520856161.516197
20190106T150542Z,39,0.7176076309677973,1.2403323734977292,72526807371.1377,0.07391221458738954,18514915016.63145
20190106T153212Z,39,0.909482324863642,1.3679516667744345,112700930086.62463,0.07260118218350496,28260389315.603554
20190106T162330Z,116,0.6043214223754311,,,,
20190106T170827Z,116,0.6085048383725657,,,,
20190106T191810Z,39,0.8674457081298964,1.3184875825042157,95001699333.15187,0.073246534569281,24033963857.372856
20190106T192857Z,117,0.749426665938714,,,,
20190106T221834Z,39,0.7173342448128475,1.2461181998347541,73990727890.16895,0.07379124482198657,18857715710.684807
20190106T232717Z,39,0.6517819699824129,1.2700478416900403,80365890728.48634,0.07398202959828858,20535484403.96331
