,event_id,stations,ref_time,ref_duration,group
0,20181229T002919Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T00:29:19.416000Z,26.955759,39
1,20181229T010210Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2018-12-29T01:02:10.030000Z,20.233758,117
2,20181229T014018Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T01:40:18.538000Z,26.955759,39
3,20181229T014323Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2018-12-29T01:43:23.652000Z,20.233758,117
4,20181229T015416Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T01:54:16.614000Z,25.371758,54
5,20181229T022241Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T02:22:41.650000Z,26.955759,39
6,20181229T041233Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T04:12:33.468000Z,26.955759,39
7,20181229T053233Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2018-12-29T05:32:33.056000Z,17.745758,116
8,20181229T054138Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T05:41:38.868000Z,26.955759,39
9,20181229T064143Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2018-12-29T06:41:43.722000Z,17.745758,116
10,20181229T071846Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T07:18:46.554000Z,26.955759,39
11,20181229T072200Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2018-12-29T07:22:00.774000Z,17.745758,116
12,20181229T072254Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T07:22:54.440000Z,26.955759,39
13,20181229T075809Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2018-12-29T07:58:09.944000Z,17.745758,116
14,20181229T080350Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T08:03:50.070000Z,26.955759,39
15,20181229T083315Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T08:33:15.868000Z,26.955759,39
16,20181229T083729Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2018-12-29T08:37:29.228000Z,17.745758,116
17,20181229T085127Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T08:51:27.974000Z,25.371758,54
18,20181229T091747Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T09:17:47.852000Z,26.955759,39
19,20181229T095037Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T09:50:37.650000Z,26.955759,39
20,20181229T101301Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T10:13:01.534000Z,26.955759,39
21,20181229T103551Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2018-12-29T10:35:51.634000Z,20.233758,117
22,20181229T104237Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T10:42:37.552000Z,26.955759,39
23,20181229T112504Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T11:25:04.322000Z,26.955759,39
24,20181229T112643Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T11:26:43.164000Z,25.371758,54
25,20181229T115546Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2018-12-29T11:55:46.624000Z,17.745758,116
26,20181229T120039Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T12:00:39.340000Z,26.955759,39
27,20181229T123000Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2018-12-29T12:30:00.800000Z,20.233758,117
28,20181229T125033Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T12:50:33.224000Z,26.955759,39
29,20181229T131311Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2018-12-29T13:13:11.010000Z,26.955759,39
