event_id,group,similarity,Mw,M0,dMw,dM0
20181229T002919Z,39,0.8370694028706639,1.3727286556056955,114575822455.52396,0.0731457808925131,28946043597.595917
20181229T010210Z,117,0.6443928786820716,,,,
20181229T014018Z,39,0.6621444437774714,1.3062006543255844,91054409338.68915,0.07235189533714206,22754004606.230762
20181229T014323Z,117,0.7687628214090041,,,,
20181229T015416Z,54,0.6127422957031284,0.8562967850745729,19250640227.21104,0.11581980875565981,7700784476.12979
20181229T022241Z,39,0.6500405070507537,1.3109894912962554,92572978442.93387,0.0727792991866225,23270143101.412704
20181229T041233Z,39,0.6514697148649639,1.2887154175521331,85718216506.40385,0.07382502697478627,21856654561.03664
20181229T053233Z,116,0.7493812471965008,,,,
20181229T054138Z,39,0.8250414807614965,1.331562353979642,99390192321.67088,0.07254415304379583,24903070232.107437
20181229T064143Z,116,0.671507792788646,,,,
20181229T071846Z,39,0.718085190788264,1.272248754265271,80979134621.82834,0.07193044433869555,20118371444.5931
20181229T072200Z,116,0.7120180154611293,,,,
20181229T072254Z,39,0.674582872396326,1.2003885736744007,63180471194.44754,0.07538368920971868,16450048998.22844
20181229T075809Z,116,0.672498306297677,,,,
20181229T080350Z,39,0.6522669220706782,1.2730746939695914,81210473180.31053,0.07201008655090384,20198183880.64429
20181229T083315Z,39,0.668613450640625,1.1958845998849137,62205229946.667465,0.0746349042864963,16035253416.678022
20181229T083729Z,116,0.7154193180922608,,,,
20181229T085127Z,54,0.6169867837442087,0.7982058105455412,15751021191.968693,0.11702136954740872,6366208235.8614235
20181229T091747Z,39,0.859483228917687,1.389691552220853,121489103788.41261,0.07279074208372696,30543614028.05772
20181229T095037Z,39,0.6689441076328171,1.1969508309652506,62434731222.52542,0.07424584323662527,16010516343.266994
20181229T101301Z,39,0.8119585149058782,1.295735387258258,87821950996.98274,0.07359073951884117,22322004731.2107
20181229T103551Z,117,0.7614623330603101,,,,
20181229T104237Z,39,0.6510757460544475,1.224807625563395,68740302400.9772,0.0740638365144863,17584280014.349197
20181229T112504Z,39,0.6885888840876513,1.191512217784597,61272884625.747185,0.07462948396045306,15793766502.678831
20181229T112643Z,54,0.601426574053563,0.8510819894673078,18907015672.56552,0.11405992976567009,7448400691.992882
20181229T115546Z,116,0.7300917177646966,,,,
20181229T120039Z,39,0.8288632441696778,1.3097189018527517,92167615696.39561,0.07304081913549126,23251497873.26653
20181229T123000Z,117,0.694785984611751,,,,
20181229T125033Z,39,0.6054553318686317,1.2289870539813617,69739781276.36595,0.07313162273051,17615409311.420815
20181229T131311Z,39,0.6133234139536042,1.1846514823312653,59838021228.49893,0.07409825239623835,15314123197.408682
20181229T134442Z,117,0.6925931725302967,,,,
20181229T142347Z,39,0.7545351828656525,1.2589797414586963,77351655352.37166,0.07281114729134305,19452455669.280407
20181229T144714Z,39,0.6946311727854422,1.308885445526144,91902678335.53821,0.07263461352011684,23055723019.245613
20181229T154016Z,39,0.7450974881825502,1.3040946126207231,90394481692.60133,0.07296768371492636,22781348455.596333
20181229T163344Z,39,0.7393743951229723,1.2840672763203802,84353074132.14717,0.07446122928461182,21693921482.572166
20181229T171817Z,116,0.6486637423301751,,,,
20181229T173237Z,39,0.7401675737934642,1.2196605701237049,67529083443.98,0.07457921773523067,17394647275.593567
20181229T175952Z,39,0.8938871676757815,1.4011154317737224,126378485825.4982,0.07332348570169767,32005395478.956703
20181229T183026Z,33,0.9362651446402483,1.5586010162538644,217721603592.3633,0.0702343808612715,52815115085.342026
20181229T192507Z,39,0.6251768075928436,1.2022995224108346,63598853052.997986,0.07515156197402124,16507991740.10848
20181229T200558Z,39,0.670610915727195,1.2399513933434925,72431435092.81432,0.07436612340583543,18604122081.98606
20181229T201405Z,54,0.6285431019967164,0.7990183094110677,15795284915.382578,0.11556323172307041,6304549954.706465
20181229T220520Z,39,0.6052418245370047,1.3111129804029256,92612470745.32558,0.07481108471693108,23929981902.17499
20181229T233331Z,39,0.6638839320362967,1.203782386598105,63925418499.62386,0.07548018239369111,16665312762.434103
