event_id,group,similarity,Mw,M0,dMw,dM0
20190117T003911Z,116,0.7884697686402355,,,,
20190117T023038Z,117,0.6326381636315405,,,,
20190117T042620Z,116,0.8160359784326375,,,,
20190117T053401Z,117,0.7177679538019092,,,,
20190117T063038Z,116,0.7514657123900464,,,,
20190117T063214Z,43,0.9093265860966664,1.6272241055124859,275953659834.57776,0.07029967911414035,67003339479.6797
20190117T113854Z,117,0.8083588251910014,,,,
20190117T122338Z,116,0.6135128698618456,,,,
20190117T135409Z,116,0.6583728788088381,,,,
20190117T182211Z,116,0.6543634455269688,,,,
20190117T213539Z,117,0.6791553492822434,,,,
20190117T214131Z,43,0.7777349607660112,1.6146225194803812,264200587624.728,0.07065348857694047,64472474245.90722
20190117T231359Z,43,0.9607643680704592,1.5141253091085094,186718763913.79608,0.06968092833243243,44937492929.61087
