event_id,group,similarity,Mw,M0,dMw,dM0
20181230T004336Z,39,0.6614867893447091,1.2581755820552534,77137111672.83853,0.07440052098862723,19821946404.42933
20181230T011812Z,39,0.6955522542874634,1.2401184744262261,72473245715.50165,0.07445729873833812,18637683639.662952
20181230T022332Z,39,0.8627702871245798,1.3234362885006554,96639446250.22711,0.07325846083598789,24452269312.66063
20181230T023223Z,39,0.6966995846230909,1.1977310704998425,62603210486.83086,0.07419983673385082,16043772799.44079
20181230T031059Z,117,0.7995854230025767,,,,
20181230T031220Z,39,0.7737114919678212,1.371317669455065,114018810044.05264,0.07349437149063134,28942599312.708157
20181230T033311Z,117,0.6234228124822108,,,,
20181230T041925Z,39,0.7123818712667339,1.3228779094800789,96453249646.04027,0.0738312735923049,24595982312.30842
20181230T045305Z,39,0.8842012957364886,1.3982853180921326,125149170997.7935,0.07256199885078785,31364918438.482296
20181230T060307Z,116,0.6791659999873907,,,,
20181230T060639Z,39,0.7754997399516794,1.2819925457579249,83750771934.20468,0.07228649403247149,20909946803.04999
20181230T063200Z,39,0.8385997550726781,1.357605020933205,108744557752.56609,0.07349212658997951,27602936960.997177
20181230T071307Z,39,0.6852135559633817,1.2445200613900695,73583440847.28966,0.07547453601975751,19181717549.166298
20181230T073726Z,39,0.7827316170048507,1.290849049181615,86352233241.41922,0.074037067678936,22081558952.940334
20181230T080256Z,116,0.772988402852423,,,,
20181230T082653Z,39,0.7160583691831469,1.2673279422362658,79614452591.7269,0.07349068136892523,20208363028.71822
20181230T091044Z,54,0.6201337555579485,0.8680792251303959,20050205939.25985,0.11566190664524577,8009697834.75596
20181230T093544Z,39,0.6046428174099678,1.2219129476983364,68056470390.15548,0.07391122794912915,17373478731.674892
20181230T100539Z,39,0.8523338239662467,1.3701237629037806,113549609329.304,0.07219315809384495,28313178866.146435
20181230T105133Z,39,0.6051124628486776,1.2036740501717533,63901503312.49354,0.07470576263597856,16488157474.24857
20181230T114542Z,39,0.7276208934801204,1.2567142328749519,76748756789.75043,0.07534292960180905,19971965178.42713
20181230T120830Z,39,0.836304650958248,1.3651109263336636,111600564021.30437,0.07298573973858678,28132695877.14772
20181230T122430Z,116,0.6270737120333609,,,,
20181230T134925Z,39,0.7691179265543076,1.293726467841152,87214702111.0672,0.07340251910449261,22110960781.19077
20181230T142712Z,33,0.9526653069299617,1.605046887823411,255605580750.7159,0.06921002852235716,61100717156.377464
20181230T144224Z,39,0.7752951016434005,1.3424034364315816,103182288191.53519,0.07469664303530496,26620314797.112865
20181230T152327Z,39,0.8458487110751925,1.325281596599682,97257341682.14752,0.07355658592955606,24708757451.98887
20181230T154215Z,117,0.6393266008609328,,,,
20181230T160837Z,39,0.733281605495726,1.2756416881521702,81933693369.47719,0.07327345561866593,20735578374.626423
20181230T161632Z,117,0.71212518642435,,,,
20181230T173558Z,39,0.8758896293747908,1.3965960089245328,124421093350.5356,0.0729168309303965,31334931271.486263
20181230T174230Z,116,0.6071240111050877,,,,
20181230T185408Z,116,0.6081244104677479,,,,
20181230T191636Z,39,0.724340694921489,1.3478405778588876,105138279721.19827,0.07395970758034677,26857340172.512695
20181230T194728Z,39,0.7601423524648379,1.323054208440558,96511999365.14081,0.0730717586609407,24357786545.853973
20181230T202630Z,39,0.8255945796742425,1.431893475517386,140553030272.41052,0.0729600453677015,35418670599.85161
20181230T205936Z,39,0.6992539859563126,1.295580328884129,87774930310.44183,0.07358865967302504,22309422788.881508
20181230T215331Z,39,0.780289420546565,1.3254080677891213,97299834526.50192,0.07307197914394935,24556695199.321518
20181230T221714Z,39,0.8488337070462091,1.418021144056432,133977452622.54208,0.07242439983624946,33513791915.753914
20181230T225821Z,117,0.6681440317874108,,,,
