event_id,group,similarity,Mw,M0,dMw,dM0
20190105T012814Z,39,0.7908972181896424,1.4134328742643838,131871003603.58449,0.07218033572423474,32875711213.338448
20190105T020100Z,39,0.7751224739902175,1.4302449449226486,139755020221.56778,0.07336020021361275,35410729441.16636
20190105T024037Z,39,0.8742163128010105,1.422121348040104,135888286397.9809,0.0722367807052632,33903720012.49038
20190105T031617Z,39,0.8962341860667037,1.4024889865969463,126979461186.57619,0.07380886001332541,32370464048.546257
20190105T034013Z,116,0.6271628746770002,,,,
20190105T035042Z,39,0.8549394101857732,1.3838996396007284,119082915634.36946,0.07275426954295641,29923672426.331093
20190105T041955Z,116,0.7948609533782078,,,,
20190105T045907Z,39,0.9082392123170874,1.4705539117614315,160631556500.8776,0.07177369499791889,39820170956.84623
20190105T063437Z,39,0.7969297281996649,1.427469387304475,138421668864.59286,0.0724666894600743,34645708764.9238
20190105T073847Z,117,0.6025396516767878,,,,
20190105T085351Z,117,0.662611030039437,,,,
20190105T090749Z,39,0.9226351965273636,1.3905938516311007,121868306862.95602,0.07352969753417121,30949989405.912907
20190105T094052Z,39,0.8733982280521082,1.3613198043826005,110148783874.16653,0.07422047788463335,28236469900.76098
20190105T102040Z,39,0.6349132396254417,1.2501139029722044,75018928094.80553,0.07666898680335336,19865409696.997906
20190105T120209Z,39,0.6176700437874468,1.2585344182647198,77232772853.39098,0.0754383719725712,20123377879.868416
20190105T123445Z,39,0.6329520959712598,1.2965340902083948,88064553055.79607,0.07330790808054136,22297640528.183456
20190105T130201Z,116,0.6096088634061438,,,,
20190105T143817Z,39,0.7404831548631794,1.3334491102179635,100039995915.53392,0.07327868428043302,25319683699.3544
20190105T151124Z,39,0.8393147715210398,1.4502374855487652,149746344092.01505,0.07240786972694047,37449752046.98441
20190105T154959Z,39,0.8609060829861713,1.4116083388916154,131042602128.01611,0.07270062542548376,32904674808.45836
20190105T164808Z,39,0.8631796625168257,1.40348411450959,127416646833.56781,0.07198127057241409,31677626057.887405
20190105T170338Z,116,0.6380996573312532,,,,
20190105T174308Z,39,0.7295006657134105,1.3255353288226974,97342611489.18092,0.07430948589345146,24983552808.178757
20190105T182738Z,44,0.6889243047351262,1.3692237887803955,113197199665.73048,0.06448955111081024,25213433157.561813
20190105T185300Z,39,0.8514509558952329,1.3823352453393198,118441218863.36765,0.07230657270081489,29579279588.078148
20190105T205750Z,39,0.9222553502970589,1.4292375594363538,139269603497.90115,0.07177642648751303,34525908826.671684
20190105T235750Z,39,0.8074662189986479,1.356569308680446,108356249124.39389,0.07193768248088747,26922621985.099506
