event_id,group,similarity,Mw,M0,dMw,dM0
20190103T001359Z,34,0.6759365127109381,1.1477348693352187,52674728280.44612,0.0727992176279592,13244512078.912634
20190103T003053Z,32,0.9105458521006762,1.1937481674681187,61747908395.797356,0.07583512108804882,16173335047.711473
20190103T003538Z,39,0.7332265064392135,1.3037501379365821,90286996696.0447,0.07352287766828425,22927391745.90365
20190103T010723Z,34,0.9754455916896888,1.49460909509604,174547503914.64703,0.07000526168470986,42203772545.32978
20190103T014716Z,34,0.9547854450948888,1.442040479162075,145566258264.74017,0.06943563993945598,34910020909.92263
20190103T020110Z,33,0.7173111596142291,1.1486120860167102,52834564136.78734,0.0719690328241015,13133205597.997744
20190103T020908Z,117,0.6747305963401401,,,,
20190103T022029Z,39,0.8265227339155256,1.3413609653820986,102811441433.52443,0.07303732899423446,25935419577.900356
20190103T022821Z,34,0.967655407847704,1.4747948132964765,163001732320.28607,0.0696424347549567,39207857736.22597
20190103T030727Z,34,0.9742403876919644,1.480568653955526,166284964071.49954,0.06999709142891955,40201283869.73251
20190103T032538Z,34,0.6957525302813816,1.1798915010657893,58862303222.22666,0.07178214814505968,14593539911.699467
20190103T032620Z,39,0.6972052976267621,1.3362501606463582,101012528188.87947,0.07232741959809728,25233945452.049084
20190103T035058Z,34,0.9554103445473784,1.4292784868072488,139289291780.29758,0.06950744056236169,33439207402.418526
20190103T041115Z,39,0.8130788059310706,1.3618645344115183,110356216269.71553,0.07296890399940496,27812598891.768753
20190103T042336Z,34,0.9303701748938202,1.418458020264258,134179766072.50267,0.06990096718928882,32394938745.007683
20190103T044705Z,34,0.9076447844159392,1.422772102068043,136194055777.29733,0.06979260562503316,32830274454.61371
20190103T055418Z,39,0.6024188081747687,1.2932240625707907,87063494348.66992,0.07463348547403686,22442785868.40719
20190103T060827Z,34,0.958091709035975,1.5467676269980686,209002480512.9278,0.06972993129078706,50335875355.48213
20190103T070448Z,34,0.9751403770554232,1.4953307132657976,174983085364.64972,0.06992351471084632,42259686181.21907
20190103T080840Z,39,0.7947160582043975,1.3593249438648058,109392466803.53416,0.072605468028262,27432392933.80915
20190103T084612Z,39,0.8639099771911954,1.3783899919536013,116838235050.17197,0.07183250445762775,28987645675.17291
20190103T090435Z,33,0.924565556710254,1.6389025646080029,287312053987.25323,0.07054631881789822,70005981904.20453
20190103T091745Z,116,0.8118777212189158,,,,
20190103T092510Z,32,0.8354849055300888,1.168093522888542,56511948831.66169,0.07546663195552893,14729981457.093767
20190103T092720Z,39,0.85332767514558,1.3664033389902208,112099844067.45514,0.07253661773435714,28084665622.162334
20190103T101020Z,39,0.8443829936081625,1.3968009468951657,124509193593.28151,0.07202819149591151,30974968873.08914
20190103T105709Z,33,0.9488826420641308,1.6147189651466087,264288610546.61227,0.07012102830489826,64007913684.23258
20190103T120731Z,39,0.7751698294088168,1.3653833234672668,111705610182.06068,0.0720821587024976,27810558929.331654
20190103T124524Z,39,0.8394047675375861,1.3513144457509867,106407360069.49052,0.07300261483966014,26829775119.000492
20190103T133010Z,39,0.7712191690931361,1.3942275790726608,123407447198.70421,0.0725467957441032,30921927073.505928
20190103T143821Z,117,0.6165515522724754,,,,
20190103T145616Z,39,0.8116516559519785,1.4291433570177974,139224297605.41498,0.0725274424750894,34875813496.846054
20190103T152605Z,34,0.8908937112403642,1.5404177581866172,204468606545.94168,0.07060393705905542,49861174486.4574
20190103T155155Z,39,0.8557412756681156,1.3982202641314077,125121054587.09311,0.07243899281203145,31304714490.549355
20190103T162836Z,39,0.6645285224948182,1.281676182804273,83659309209.00473,0.0730737916572785,21114600297.95814
20190103T180335Z,39,0.7966357837426759,1.4235446194971697,136557931351.92781,0.07268551127684615,34282440162.690723
20190103T184231Z,39,0.8172745299404826,1.364999228695969,111557517946.6055,0.07270463308420957,28013532573.158222
20190103T192110Z,39,0.7578122019578627,1.3266220043325063,97708648569.10738,0.07288468997665087,24596667200.747597
20190103T203606Z,39,0.7568147946999747,1.339457535006443,102137753760.50037,0.07276140306970616,25668135031.67326
20190103T213240Z,39,0.8679378099849578,1.3752709002970498,115586296957.10905,0.07301088793839174,29147474326.748882
20190103T223631Z,39,0.7268028437397002,1.3608768448972146,109980393026.54762,0.07290018370381487,27691777778.237476
20190103T230937Z,39,0.8449924956373054,1.4310689363967093,140153324731.00067,0.0722433242117838,34971001819.53274
20190103T231431Z,34,0.943641499016024,1.4638153727301821,156936173459.72675,0.069941589734945,37911023220.65972
