event_id,group,similarity,Mw,M0,dMw,dM0
20190124T004818Z,31,0.7647311996238968,1.5203158219141644,190754034807.51196,0.06630873200000442,43686917629.73602
20190124T014042Z,31,0.8070324146254487,1.5357717530660517,201213738214.12277,0.06650089454108896,46215969150.31677
20190124T031958Z,31,0.7876022907117415,1.541229625987989,205042759952.37695,0.06623247919257286,46905351891.4806
20190124T042609Z,31,0.820649374354955,1.5325840676401201,199010550690.14038,0.06664548374316294,45809312482.90291
20190124T051722Z,31,0.8714757571553747,1.5439783974943895,206998689631.58304,0.06675998232346705,47729925557.276085
20190124T061602Z,31,0.848444838447489,1.5159596605656827,187905499458.5464,0.06603420110169485,42856368396.562706
20190124T065846Z,31,0.8438159875754598,1.5282352681527485,196043705291.5975,0.06609280720115038,44752164798.595665
20190124T072050Z,31,0.8688500948128901,1.5245232203713748,193546280914.79395,0.06619091206945268,44247643230.2033
20190124T074619Z,43,0.7164097785063873,1.486038057587212,169456052943.46848,0.06989040737979507,40905490629.15387
20190124T081242Z,31,0.9113518236816645,1.5604030461137564,219080926633.79846,0.06594238521103328,49897199222.39664
20190124T083527Z,39,0.6953075528395134,1.4274326192663844,138404091493.97443,0.07806980572730514,37319771439.80555
20190124T085127Z,43,0.8391985917935271,1.5621672657589283,220419949542.84103,0.07003879141995376,53320779496.80317
20190124T090253Z,31,0.9395404620646628,1.5709337679521704,227195984821.7722,0.06616572069390442,51920712906.4194
20190124T091441Z,39,0.6166112821233836,1.3648634799110981,111505225382.92352,0.07782620800918326,29972849850.860462
20190124T094800Z,43,0.7885307222469532,1.548209761520841,210046109688.0546,0.07028448497246641,50989535632.12853
20190124T095344Z,31,0.9436157328175327,1.5433072318024879,206519396709.70593,0.06624880026083174,47254787359.89326
20190124T104930Z,31,0.95668399705038,1.5526326820697882,213279455393.09244,0.0663069860586117,48844453929.14923
20190124T113014Z,31,0.9218000474353124,1.528613103565359,196299708799.967,0.06587804702049845,44664998009.28355
20190124T122553Z,43,0.8283772696514089,1.5231688425100884,192643013721.22754,0.07033084802097385,46795712649.70033
20190124T124041Z,31,0.9346052461494824,1.5096979788595455,183885281225.25076,0.06625705146234252,42080997050.371025
20190124T142021Z,31,0.9311649475064838,1.5503329037260976,211592054561.28058,0.06616669336146745,48355484038.81637
20190124T153650Z,31,0.9394459506060328,1.53008301164141,197298833456.3171,0.06922020202730071,47169831810.01857
20190124T154846Z,43,0.868293636072706,1.5657581202910587,223170702462.9361,0.06977677605562528,53784238955.867836
20190124T173257Z,31,0.960705457535337,1.526011562154288,194543776970.1136,0.06619792874926186,44480400821.72447
20190124T174428Z,116,0.6315198122082929,,,,
20190124T180650Z,43,0.8834455619309161,1.4789110348044767,165335667170.498,0.06977983817525395,39847718243.6034
20190124T181039Z,31,0.9396470092956064,1.4903805466649285,172016782453.64276,0.06613184931182033,39290579584.8772
20190124T185037Z,116,0.7924106958267932,,,,
20190124T185154Z,31,0.9221219256494348,1.4944307655975173,174440028275.01968,0.06607253254009683,39808338321.45341
20190124T201341Z,116,0.682039642699502,,,,
20190124T203842Z,31,0.965033459340862,1.5535035538213364,213921941131.67764,0.06587466079690853,48672165648.89995
20190124T210110Z,31,0.9296944057905128,1.520811580777524,191080940919.36893,0.0663020338912431,43757365849.84605
20190124T223339Z,116,0.7160627689978133,,,,
20190124T225222Z,43,0.8000054889026839,1.4786522728184055,165187967366.58536,0.07309501249016978,41703557290.10671
