event_id,group,similarity,Mw,M0,dMw,dM0
20190118T000207Z,31,0.769982528798059,1.3631947589228277,110864407007.98384,0.06548910278335046,25076569636.838474
20190118T010239Z,43,0.8676269195389033,1.6288444927193577,277502397173.3117,0.0703420868200699,67420029017.630226
20190118T022721Z,43,0.956654465401304,1.5174994315499877,188907476821.95074,0.06980152598092372,45542934693.5
20190118T040852Z,43,0.9414938762739732,1.4975979310846803,176358703164.73932,0.06953141788574563,42353073312.594086
20190118T050639Z,116,0.601587864330419,,,,
20190118T053751Z,116,0.6397758855094361,,,,
20190118T065754Z,43,0.893999893797838,1.6389878290286157,287396677800.22705,0.07038986225140349,69871297258.53479
20190118T072223Z,117,0.7524044479830244,,,,
20190118T084334Z,43,0.9449158742986932,1.541584666476112,205294351227.52972,0.07037856929795015,49902738785.76387
20190118T100505Z,116,0.6359526649079149,,,,
20190118T131707Z,117,0.6107862970537353,,,,
20190118T132453Z,116,0.763776067049336,,,,
20190118T144345Z,116,0.8420059117000536,,,,
20190118T161352Z,117,0.750897968450639,,,,
20190118T165102Z,116,0.7350013705250852,,,,
20190118T172828Z,116,0.7559196849153572,,,,
20190118T191141Z,39,0.6801775350149036,1.2182818922391805,67208288869.96209,0.08120967711498799,18851137877.672844
20190118T201107Z,39,0.6964979786557025,1.2324780316844155,70585752261.0066,0.07934488315967214,19343850195.872814
20190118T201845Z,116,0.7234812546445993,,,,
20190118T204312Z,43,0.965366252234482,1.536198653714032,201510639177.09042,0.07011979303052877,48802891475.70221
20190118T210821Z,39,0.7610138553329868,1.2367182229036224,71627094446.11548,0.07960617376688608,19693868438.897854
20190118T220252Z,39,0.696345529300221,1.207624472101756,64779368226.49659,0.08121586243852794,18171237989.307163
20190118T224106Z,117,0.8761789803308435,,,,
20190118T230023Z,39,0.676477720428844,1.2393636232891403,72284542214.51501,0.07953437636587944,19856708611.84902
20190118T234340Z,117,0.6123870155660514,,,,
20190118T235527Z,43,0.9718211423914282,1.5150383889940509,187308542061.30432,0.07026096911771555,45454686523.689476
