event_id,group,similarity,Mw,M0,dMw,dM0
20190125T001537Z,31,0.9491571644406768,1.5304479342399313,197547665292.66888,0.06654033986977699,45400837462.11437
20190125T001933Z,116,0.654758317312726,,,,
20190125T011521Z,31,0.966316755978158,1.5368804054627407,201985692765.60132,0.06602646190893086,46062295994.72996
20190125T014321Z,116,0.6711410949603596,,,,
20190125T020929Z,43,0.7972866590214559,1.4585076860015231,154085413797.09348,0.07001630368959189,37262128265.85174
20190125T023900Z,39,0.6602428682241289,1.4142929166120952,132263306294.07933,0.0789363330008571,36059796374.81194
20190125T032752Z,43,0.7890535123617962,1.4347263426089487,141935003860.82574,0.06985025712983202,34242421658.068558
20190125T053439Z,116,0.6672683862697136,,,,
20190125T070618Z,43,0.7739666084351748,1.4947316789978728,174621421193.7904,0.06983917488605704,42121474535.52636
20190125T071750Z,116,0.6511513961097609,,,,
20190125T080509Z,116,0.6287843214188049,,,,
20190125T085655Z,116,0.647109644516731,,,,
20190125T092630Z,39,0.6310306464106334,1.1443233959436885,52057714097.14778,0.077200630932152,13880748687.755667
20190125T094130Z,43,0.8272995970858786,1.4819133536670819,167059058881.19922,0.07011213846886412,40454812426.212395
20190125T114301Z,39,0.8288213134681427,1.4303639075627093,139812454898.67075,0.07872074230076974,38013861646.19092
20190125T122413Z,116,0.7233065099251493,,,,
20190125T125316Z,31,0.9999999998489224,1.552999461187481,213549811189.77527,0.06582587052126579,48551511037.90821
20190125T130507Z,43,0.8717876458867906,1.440443983917305,144765800402.71585,0.06942068637609068,34710576509.165054
20190125T133343Z,116,0.8156597051638451,,,,
20190125T142849Z,116,0.8305251025691169,,,,
20190125T155901Z,116,0.6977165054904776,,,,
20190125T164713Z,43,0.8940459638853252,1.4450198127331593,147071905437.7929,0.06985954180751659,35486437272.75628
