event_id,group,similarity,Mw,M0,dMw,dM0
20190129T000127Z,31,0.6796716319391357,1.4306893070195787,139969677039.3815,0.08472855913643056,40961016841.72535
20190129T003140Z,31,0.7384588152828192,1.4534796121291444,151432613677.1648,0.08489797671102575,44404164840.79706
20190129T004538Z,31,0.7339275057549316,1.4168259265307492,133425515618.67505,0.08473441103544162,39048616621.26922
20190129T014305Z,116,0.6617379475299541,,,,
20190129T015739Z,31,0.9069287472497778,1.5058261110458675,181442560746.78555,0.0839648669918683,52619136719.177925
20190129T022005Z,31,0.825784334446733,1.4087782967261306,129767950339.72739,0.08486906566969872,38038537759.93164
20190129T024331Z,31,0.9079215388369756,1.5370360625568944,202094313622.02313,0.08436248813148758,58885778583.90952
20190129T030522Z,31,0.6055799820111484,1.4228701473080223,136240183833.13031,0.08502393824057769,40008602890.88429
20190129T032957Z,31,0.6027851242294181,0.1972139204941481,1976154432.1445181,0.13120317394915132,895513566.882493
20190129T035450Z,31,0.6039370224678414,0.1926255165664985,1945083612.2785246,0.13110625271873824,880782398.5452132
